1,0.22,0.16,0.12,0.16,0.13,0.09,0.20,0.08,0.21,0.06,0.34,0.23,0.07,0.38,0.30,0.32,0.29,0.29,0.05,0.41,0.06,0.22,0.11,0.30,0.21,0.10
0.22,1,0.22,0.19,0.27,0.16,0.05,0.24,0.21,0.41,0.10,0.40,0.34,0.12,0.49,0.32,0.33,0.30,0.38,0.16,0.58,0.24,0.31,0.24,0.53,0.27,0.35
0.16,0.22,1,0.02,0.33,0.38,0.34,0.17,0.16,0.22,0.21,0.34,0.31,0.19,0.44,0.39,0.32,0.32,0.26,0.19,0.36,0.30,0.38,0.26,0.39,0.30,0.19
0.12,0.19,0.02,1,0.11,0.02,-0.01,0.01,0.04,0.12,0.02,0.22,0.11,-0.02,0.19,0.14,0.19,0.09,0.11,0.02,0.24,0.05,0.08,0.01,0.23,0.07,0.07
0.16,0.27,0.33,0.11,1,0.25,0.15,0.24,0.12,0.23,0.22,0.32,0.29,0.04,0.36,0.31,0.27,0.28,0.25,0.09,0.35,0.21,0.25,0.12,0.36,0.24,0.30
0.13,0.16,0.38,0.02,0.25,1,0.31,0.23,0.30,0.12,0.16,0.25,0.30,0.12,0.30,0.36,0.28,0.29,0.16,0.15,0.32,0.32,0.23,0.29,0.26,0.29,0.12
0.09,0.05,0.34,-0.01,0.15,0.31,1,0.03,0.05,0.14,0.10,0.17,0.13,0.06,0.19,0.23,0.19,0.38,0.16,0.20,0.19,0.25,0.20,0.20,0.17,0.14,0.04
0.20,0.24,0.17,0.01,0.24,0.23,0.03,1,0.35,0.15,0.08,0.22,0.27,0.01,0.24,0.18,0.21,0.26,0.29,0.08,0.31,0.11,0.20,0.16,0.30,0.27,0.15
0.08,0.21,0.16,0.04,0.12,0.30,0.05,0.35,1,0.33,0.16,0.12,0.28,0.25,0.18,0.20,0.12,0.25,0.13,0.14,0.26,0.27,0.23,0.32,0.23,0.23,0.12
0.21,0.41,0.22,0.12,0.23,0.12,0.14,0.15,0.33,1,0.03,0.23,0.33,0.16,0.28,0.26,0.22,0.49,0.23,0.10,0.31,0.24,0.25,0.17,0.31,0.24,0.24
0.06,0.10,0.21,0.02,0.22,0.16,0.10,0.08,0.16,0.03,1,0.15,0.12,0.09,0.18,0.22,0.21,0.08,0.22,0.23,0.14,0.18,0.17,0.11,0.15,0.13,0.04
0.34,0.40,0.34,0.22,0.32,0.25,0.17,0.22,0.12,0.23,0.15,1,0.40,0.15,0.78,0.48,0.44,0.27,0.48,0.22,0.69,0.14,0.33,0.24,0.51,0.34,0.30
0.23,0.34,0.31,0.11,0.29,0.30,0.13,0.27,0.28,0.33,0.12,0.40,1,0.10,0.40,0.38,0.41,0.32,0.34,0.14,0.49,0.29,0.36,0.42,0.40,0.22,0.32
0.07,0.12,0.19,-0.02,0.04,0.12,0.06,0.01,0.25,0.16,0.09,0.15,0.10,1,0.15,0.18,0.16,0.07,0.20,0.04,0.19,0.09,0.18,0.11,0.11,0.06,0.13
0.38,0.49,0.44,0.19,0.36,0.30,0.19,0.24,0.18,0.28,0.18,0.78,0.40,0.15,1,0.46,0.48,0.33,0.51,0.27,0.71,0.24,0.35,0.32,0.58,0.37,0.36
0.30,0.32,0.39,0.14,0.31,0.36,0.23,0.18,0.20,0.26,0.22,0.48,0.38,0.18,0.46,1,0.39,0.32,0.33,0.13,0.50,0.27,0.30,0.33,0.40,0.35,0.25
0.32,0.33,0.32,0.19,0.27,0.28,0.19,0.21,0.12,0.22,0.21,0.44,0.41,0.16,0.48,0.39,1,0.32,0.36,0.15,0.53,0.21,0.32,0.25,0.47,0.33,0.21
0.29,0.30,0.32,0.09,0.28,0.29,0.38,0.26,0.25,0.49,0.08,0.27,0.32,0.07,0.33,0.32,0.32,1,0.23,0.15,0.40,0.30,0.35,0.34,0.37,0.33,0.24
0.29,0.38,0.26,0.11,0.25,0.16,0.16,0.29,0.13,0.23,0.22,0.48,0.34,0.20,0.51,0.33,0.36,0.23,1,0.14,0.49,0.20,0.31,0.28,0.45,0.26,0.24
0.05,0.16,0.19,0.02,0.09,0.15,0.20,0.08,0.14,0.10,0.23,0.22,0.14,0.04,0.27,0.13,0.15,0.15,0.14,1,0.33,0.13,0.09,0.14,0.22,0.14,0.04
0.41,0.58,0.36,0.24,0.35,0.32,0.19,0.31,0.26,0.31,0.14,0.69,0.49,0.19,0.71,0.50,0.53,0.40,0.49,0.33,1,0.26,0.41,0.34,0.71,0.43,0.42
0.06,0.24,0.30,0.05,0.21,0.32,0.25,0.11,0.27,0.24,0.18,0.14,0.29,0.09,0.24,0.27,0.21,0.30,0.20,0.13,0.26,1,0.29,0.28,0.21,0.26,0.06
0.22,0.31,0.38,0.08,0.25,0.23,0.20,0.20,0.23,0.25,0.17,0.33,0.36,0.18,0.35,0.30,0.32,0.35,0.31,0.09,0.41,0.29,1,0.30,0.35,0.23,0.28
0.11,0.24,0.26,0.01,0.12,0.29,0.20,0.16,0.32,0.17,0.11,0.24,0.42,0.11,0.32,0.33,0.25,0.34,0.28,0.14,0.34,0.28,0.30,1,0.31,0.20,0.12
0.30,0.53,0.39,0.23,0.36,0.26,0.17,0.30,0.23,0.31,0.15,0.51,0.40,0.11,0.58,0.40,0.47,0.37,0.45,0.22,0.71,0.21,0.35,0.31,1,0.34,0.38
0.21,0.27,0.30,0.07,0.24,0.29,0.14,0.27,0.23,0.24,0.13,0.34,0.22,0.06,0.37,0.35,0.33,0.33,0.26,0.14,0.43,0.26,0.23,0.20,0.34,1,0.11
0.10,0.35,0.19,0.07,0.30,0.12,0.04,0.15,0.12,0.24,0.04,0.30,0.32,0.13,0.36,0.25,0.21,0.24,0.24,0.04,0.42,0.06,0.28,0.12,0.38,0.11,1
