1,0.01,-0.03,-0.02,0.04,0.05,-0.02,-0.03,0.01,0.03,0.02,-0.01,0.00,0.07,-0.05,-0.00,-0.01,-0.01,0.02,0.02,0.03,0.01,0.04,-0.02,0.01,0.07,N/A,-0.03,0.00,-0.04,-0.02,-0.00,0.07,0.06,-0.04,0.10,0.06,N/A,0.04,-0.02,-0.00,0.05,0.04,0.03,-0.03,0.01,0.01,0.07,0.01,0.06,0.01,0.05,0.17,-0.01,0.04,0.01,0.04,0.01,0.06,0.06,0.05
0.01,1,0.04,0.11,0.01,0.03,0.15,0.29,0.17,0.28,0.24,0.12,0.06,0.26,0.04,0.28,0.15,0.18,0.12,0.08,0.22,0.10,0.20,0.35,0.00,0.08,N/A,0.18,0.27,0.30,0.17,0.12,0.02,0.16,0.11,0.15,-0.00,N/A,0.02,0.10,0.29,0.22,0.10,0.08,0.12,0.08,0.23,0.19,-0.04,0.28,0.25,0.09,0.08,0.23,0.08,-0.02,0.09,0.13,0.29,0.25,0.36
-0.03,0.04,1,0.14,0.10,0.07,0.21,0.18,0.31,0.24,0.18,0.09,0.01,0.28,-0.03,0.05,0.08,0.39,0.08,0.31,0.27,0.06,0.24,0.10,0.01,0.30,N/A,0.13,0.05,0.08,0.06,0.13,0.07,0.06,0.30,0.23,-0.01,N/A,-0.00,-0.00,0.17,0.25,0.12,0.16,0.15,0.10,0.19,0.17,0.07,0.32,0.20,0.08,0.19,0.06,0.34,0.07,0.14,0.11,0.11,0.19,0.16
-0.02,0.11,0.14,1,0.03,0.11,0.20,0.15,0.17,0.24,0.24,0.21,0.13,0.30,0.06,0.13,0.06,0.25,0.10,0.23,0.29,0.12,0.30,0.13,0.10,0.14,N/A,0.43,0.05,0.18,0.08,0.11,0.07,0.23,0.27,0.33,0.23,N/A,-0.00,0.12,0.21,0.23,0.07,0.11,0.26,0.08,0.14,0.23,0.09,0.35,0.16,0.09,0.15,0.30,0.17,0.14,0.25,0.15,0.22,0.29,0.28
0.04,0.01,0.10,0.03,1,0.02,0.03,0.18,0.11,0.03,0.00,0.06,0.02,-0.00,0.04,0.03,0.13,0.04,0.01,0.08,0.04,0.06,-0.01,0.05,0.00,0.00,N/A,0.18,0.02,-0.03,0.06,0.04,0.05,0.06,0.11,0.15,0.09,N/A,0.02,-0.04,0.05,0.05,0.09,0.01,0.03,-0.02,0.02,0.11,0.04,0.10,0.05,-0.00,0.12,0.13,0.03,-0.01,0.08,0.09,0.01,-0.01,0.17
0.05,0.03,0.07,0.11,0.02,1,0.02,0.08,0.16,0.17,0.08,0.03,0.10,0.09,0.00,0.00,0.06,0.17,0.01,0.13,0.05,0.01,0.06,0.03,0.04,0.17,N/A,0.04,-0.03,0.05,-0.03,0.01,0.02,0.08,0.18,0.22,-0.00,N/A,0.03,0.14,0.10,0.03,-0.02,0.07,-0.03,0.05,0.12,0.01,0.03,0.17,0.10,-0.00,0.19,-0.01,0.16,0.00,0.05,-0.00,0.08,0.07,0.10
-0.02,0.15,0.21,0.20,0.03,0.02,1,0.30,0.37,0.30,0.19,0.13,0.14,0.34,0.12,0.34,0.20,0.31,0.36,0.23,0.26,0.22,0.24,0.19,0.06,0.19,N/A,0.24,0.10,0.15,0.44,0.35,0.10,0.34,0.24,0.36,0.11,N/A,0.02,0.04,0.29,0.23,0.13,0.21,0.17,0.01,0.25,0.20,0.20,0.40,0.17,0.38,0.18,0.17,0.29,0.03,0.20,0.13,0.28,0.23,0.38
-0.03,0.29,0.18,0.15,0.18,0.08,0.30,1,0.27,0.25,0.33,0.23,0.14,0.30,0.09,0.17,0.14,0.27,0.14,0.15,0.28,0.14,0.25,0.29,0.06,0.21,N/A,0.20,0.06,0.37,0.24,0.20,0.08,0.20,0.15,0.28,-0.00,N/A,0.01,0.09,0.21,0.28,0.14,0.14,0.14,0.04,0.18,0.29,0.09,0.32,0.23,0.10,0.14,0.25,0.18,0.04,0.27,0.40,0.32,0.25,0.36
0.01,0.17,0.31,0.17,0.11,0.16,0.37,0.27,1,0.41,0.38,0.23,0.13,0.44,0.23,0.28,0.16,0.36,0.33,0.26,0.41,0.12,0.40,0.14,0.06,0.39,N/A,0.26,0.07,0.18,0.37,0.32,0.10,0.33,0.42,0.39,0.08,N/A,0.04,0.08,0.30,0.38,0.18,0.24,0.15,0.15,0.28,0.30,0.14,0.47,0.27,0.27,0.19,0.24,0.31,0.04,0.24,0.15,0.40,0.35,0.45
0.03,0.28,0.24,0.24,0.03,0.17,0.30,0.25,0.41,1,0.24,0.20,0.06,0.50,0.07,0.26,0.06,0.51,0.20,0.29,0.45,0.20,0.42,0.24,0.02,0.27,N/A,0.28,0.09,0.24,0.19,0.29,0.18,0.29,0.45,0.47,0.07,N/A,0.05,0.09,0.38,0.39,0.11,0.37,0.17,0.14,0.41,0.26,0.13,0.58,0.27,0.13,0.18,0.30,0.44,0.07,0.26,0.21,0.28,0.40,0.50
0.02,0.24,0.18,0.24,0.00,0.08,0.19,0.33,0.38,0.24,1,0.40,0.19,0.39,0.09,0.27,0.08,0.24,0.18,0.13,0.32,0.16,0.30,0.26,0.00,0.23,N/A,0.25,0.05,0.38,0.18,0.14,-0.01,0.24,0.22,0.30,0.02,N/A,-0.01,0.27,0.15,0.30,0.11,0.23,0.18,0.13,0.16,0.57,0.04,0.34,0.30,0.09,0.08,0.36,0.23,0.10,0.24,0.30,0.50,0.30,0.33
-0.01,0.12,0.09,0.21,0.06,0.03,0.13,0.23,0.23,0.20,0.40,1,0.23,0.22,0.13,0.27,-0.01,0.15,0.18,0.12,0.19,0.15,0.19,0.16,0.04,0.11,N/A,0.19,0.05,0.25,0.23,0.16,0.01,0.23,0.19,0.28,0.01,N/A,-0.05,0.16,0.17,0.18,0.09,0.14,0.25,0.07,0.17,0.35,0.15,0.27,0.16,0.10,0.19,0.32,0.14,0.20,0.15,0.25,0.33,0.18,0.31
0.00,0.06,0.01,0.13,0.02,0.10,0.14,0.14,0.13,0.06,0.19,0.23,1,0.16,-0.01,0.08,0.12,0.01,0.05,0.08,0.09,0.08,0.07,0.01,0.04,0.05,N/A,0.17,0.02,0.13,0.03,0.04,-0.00,0.10,0.08,0.24,0.14,N/A,0.04,0.22,0.14,0.06,0.09,0.04,-0.01,-0.06,0.07,0.23,0.07,0.14,0.09,0.04,0.35,0.13,0.07,0.05,0.14,0.23,0.10,0.09,0.20
0.07,0.26,0.28,0.30,-0.00,0.09,0.34,0.30,0.44,0.50,0.39,0.22,0.16,1,0.10,0.28,0.19,0.46,0.18,0.34,0.71,0.28,0.63,0.27,0.07,0.41,N/A,0.34,0.10,0.24,0.25,0.22,0.13,0.33,0.40,0.40,0.18,N/A,0.01,0.14,0.35,0.64,0.20,0.32,0.16,0.09,0.30,0.37,0.18,0.59,0.31,0.18,0.18,0.28,0.43,0.05,0.30,0.16,0.39,0.64,0.54
