1,0.09,0.05,0.04,0.15,0.07,-0.03,-0.02,0.15,0.08,0.21,-0.01,0.10,0.06,0.08,-0.02,0.07,0.11,0.00,-0.02,0.09,0.04,-0.03,0.09,-0.01,0.05,0.02,0.01
0.09,1,0.21,0.09,0.06,0.35,0.16,-0.00,0.07,0.34,0.12,0.03,0.21,0.14,0.36,0.10,0.07,0.07,0.05,0.04,0.15,0.27,0.06,0.05,0.12,0.25,0.13,0.04
0.05,0.21,1,0.09,0.09,0.54,0.23,-0.05,0.05,0.51,0.11,0.00,0.15,0.07,0.55,0.16,-0.01,0.03,0.02,0.12,0.09,0.14,0.12,0.05,0.18,0.90,0.11,0.05
0.04,0.09,0.09,1,0.06,0.12,0.01,0.05,0.04,0.14,-0.04,0.11,0.10,0.04,0.13,-0.03,-0.03,0.06,0.03,-0.03,0.01,0.08,0.02,0.01,0.28,0.08,-0.01,0.01
0.15,0.06,0.09,0.06,1,0.28,0.04,0.03,0.13,0.22,0.27,0.19,0.17,0.28,0.23,0.12,0.18,0.18,0.07,0.07,0.18,0.29,0.07,0.09,0.08,0.10,0.21,0.09
0.07,0.35,0.54,0.12,0.28,1,0.41,0.11,0.14,0.86,0.29,0.15,0.40,0.40,0.84,0.34,0.11,0.39,0.03,0.22,0.19,0.86,0.27,0.18,0.21,0.55,0.28,0.06
-0.03,0.16,0.23,0.01,0.04,0.41,1,0.07,0.03,0.30,0.15,0.02,0.29,0.20,0.33,0.53,0.03,0.25,0.18,0.03,0.08,0.37,0.10,0.09,0.17,0.26,0.03,0.18
-0.02,-0.00,-0.05,0.05,0.03,0.11,0.07,1,-0.05,0.09,0.01,0.13,-0.02,0.08,0.07,-0.02,-0.14,0.13,0.08,0.04,-0.09,0.15,-0.00,0.04,0.00,-0.03,0.00,-0.03
0.15,0.07,0.05,0.04,0.13,0.14,0.03,-0.05,1,0.16,0.16,0.09,0.17,0.05,0.18,0.10,0.08,0.04,0.03,0.03,0.07,0.09,0.02,0.05,0.24,0.04,0.08,-0.06
0.08,0.34,0.51,0.14,0.22,0.86,0.30,0.09,0.16,1,0.22,0.19,0.44,0.39,0.96,0.36,0.12,0.34,0.06,0.26,0.16,0.56,0.32,0.20,0.26,0.55,0.29,0.06
0.21,0.12,0.11,-0.04,0.27,0.29,0.15,0.01,0.16,0.22,1,0.08,0.19,0.17,0.22,0.20,0.21,0.19,0.06,0.07,0.24,0.30,0.13,0.15,0.08,0.13,0.10,0.07
-0.01,0.03,0.00,0.11,0.19,0.15,0.02,0.13,0.09,0.19,0.08,1,0.23,0.20,0.20,0.03,0.11,0.09,0.03,0.07,0.13,0.12,0.12,0.13,0.05,0.04,0.17,0.00
0.10,0.21,0.15,0.10,0.17,0.40,0.29,-0.02,0.17,0.44,0.19,0.23,1,0.31,0.42,0.28,0.04,0.27,0.00,0.21,0.06,0.33,0.22,0.12,0.13,0.16,0.10,0.23
0.06,0.14,0.07,0.04,0.28,0.40,0.20,0.08,0.05,0.39,0.17,0.20,0.31,1,0.39,0.20,0.16,0.70,0.01,0.14,0.13,0.39,0.12,0.18,0.09,0.14,0.43,0.01
0.08,0.36,0.55,0.13,0.23,0.84,0.33,0.07,0.18,0.96,0.22,0.20,0.42,0.39,1,0.38,0.14,0.33,0.06,0.25,0.17,0.53,0.30,0.23,0.26,0.66,0.30,0.07
-0.02,0.10,0.16,-0.03,0.12,0.34,0.53,-0.02,0.10,0.36,0.20,0.03,0.28,0.20,0.38,1,-0.03,0.23,0.02,0.13,0.05,0.26,0.17,0.08,0.18,0.18,0.06,0.09
0.07,0.07,-0.01,-0.03,0.18,0.11,0.03,-0.14,0.08,0.12,0.21,0.11,0.04,0.16,0.14,-0.03,1,0.06,-0.04,0.00,0.29,0.10,0.08,0.12,0.07,0.01,0.22,0.06
