1,0.79,0.78,0.79,0.62,0.18,0.60,0.62,0.82,0.78,0.69,0.78,0.75,0.76,0.45,0.69,0.80,0.79,0.72,0.75,0.73,0.73,0.61,0.77,0.60,0.10,0.79,0.77,0.77,0.74,0.49
0.79,1,0.87,0.90,0.79,0.24,0.68,0.74,0.94,0.88,0.72,0.87,0.89,0.93,0.52,0.72,0.83,0.89,0.84,0.83,0.80,0.84,0.75,0.89,0.70,0.15,0.90,0.82,0.82,0.83,0.58
0.78,0.87,1,0.89,0.70,0.22,0.64,0.78,0.93,0.87,0.82,1.00,0.87,0.82,0.53,0.82,0.81,0.88,0.91,0.78,0.81,0.83,0.65,0.87,0.69,0.10,0.90,0.79,0.80,0.85,0.55
0.79,0.90,0.89,1,0.73,0.20,0.63,0.70,0.96,0.87,0.86,0.89,0.90,0.81,0.53,0.86,0.80,0.91,0.80,0.80,0.79,0.82,0.68,0.84,0.64,0.08,0.92,0.78,0.82,0.84,0.55
0.62,0.79,0.70,0.73,1,0.19,0.53,0.57,0.77,0.68,0.63,0.70,0.72,0.71,0.42,0.63,0.65,0.77,0.65,0.68,0.62,0.67,0.66,0.69,0.52,0.21,0.78,0.62,0.66,0.67,0.46
0.18,0.24,0.22,0.20,0.19,1,0.19,0.24,0.22,0.27,0.11,0.22,0.20,0.27,0.15,0.11,0.26,0.19,0.22,0.23,0.25,0.23,0.24,0.26,0.31,0.02,0.30,0.23,0.20,0.32,0.90
0.60,0.68,0.64,0.63,0.53,0.19,1,0.56,0.68,0.65,0.51,0.64,0.62,0.69,0.37,0.51,0.64,0.66,0.64,0.58,0.58,0.62,0.53,0.65,0.59,0.09,0.66,0.62,0.64,0.69,0.45
0.62,0.74,0.78,0.70,0.57,0.24,0.56,1,0.75,0.74,0.59,0.78,0.70,0.73,0.45,0.59,0.65,0.71,0.87,0.68,0.70,0.68,0.58,0.75,0.62,0.10,0.73,0.68,0.64,0.69,0.51
0.82,0.94,0.93,0.96,0.77,0.22,0.68,0.75,1,0.91,0.90,0.93,0.92,0.86,0.51,0.90,0.86,0.95,0.85,0.83,0.83,0.87,0.69,0.87,0.68,0.11,0.96,0.83,0.85,0.89,0.58
0.78,0.88,0.87,0.87,0.68,0.27,0.65,0.74,0.91,1,0.77,0.87,0.84,0.83,0.48,0.77,0.81,0.86,0.82,0.80,0.81,0.87,0.66,0.88,0.74,0.11,0.88,0.81,0.79,0.89,0.60
0.69,0.72,0.82,0.86,0.63,0.11,0.51,0.59,0.90,0.77,1,0.82,0.79,0.56,0.36,1.00,0.70,0.84,0.67,0.63,0.70,0.72,0.45,0.64,0.48,0.04,0.86,0.67,0.72,0.77,0.45
0.78,0.87,1.00,0.89,0.70,0.22,0.64,0.78,0.93,0.87,0.82,1,0.87,0.82,0.53,0.82,0.81,0.88,0.91,0.78,0.81,0.83,0.65,0.87,0.69,0.10,0.90,0.79,0.80,0.85,0.55
0.75,0.89,0.87,0.90,0.72,0.20,0.62,0.70,0.92,0.84,0.79,0.87,1,0.83,0.50,0.79,0.81,0.88,0.80,0.80,0.79,0.82,0.67,0.84,0.64,0.12,0.89,0.78,0.79,0.81,0.53
0.76,0.93,0.82,0.81,0.71,0.27,0.69,0.73,0.86,0.83,0.56,0.82,0.83,1,0.55,0.56,0.82,0.83,0.83,0.83,0.77,0.81,0.76,0.90,0.72,0.16,0.83,0.81,0.78,0.78,0.58
0.45,0.52,0.53,0.53,0.42,0.15,0.37,0.45,0.51,0.48,0.36,0.53,0.50,0.55,1,0.36,0.45,0.50,0.51,0.49,0.44,0.50,0.41,0.62,0.41,0.15,0.49,0.44,0.45,0.47,0.33
0.69,0.72,0.82,0.86,0.63,0.11,0.51,0.59,0.90,0.77,1.00,0.82,0.79,0.56,0.36,1,0.70,0.84,0.67,0.63,0.70,0.72,0.45,0.64,0.48,0.04,0.86,0.67,0.72,0.77,0.45
0.80,0.83,0.81,0.80,0.65,0.26,0.64,0.65,0.86,0.81,0.70,0.81,0.81,0.82,0.45,0.70,1,0.80,0.75,0.75,0.74,0.78,0.62,0.80,0.63,0.09,0.82,0.86,0.76,0.79,0.57
0.79,0.89,0.88,0.91,0.77,0.19,0.66,0.71,0.95,0.86,0.84,0.88,0.88,0.83,0.50,0.84,0.80,1,0.81,0.80,0.79,0.84,0.67,0.83,0.64,0.12,0.91,0.78,0.80,0.84,0.55
0.72,0.84,0.91,0.80,0.65,0.22,0.64,0.87,0.85,0.82,0.67,0.91,0.80,0.83,0.51,0.67,0.75,0.81,1,0.75,0.77,0.76,0.64,0.83,0.68,0.12,0.81,0.73,0.74,0.78,0.54
0.75,0.83,0.78,0.80,0.68,0.23,0.58,0.68,0.83,0.80,0.63,0.78,0.80,0.83,0.49,0.63,0.75,0.80,0.75,1,0.73,0.76,0.70,0.80,0.64,0.09,0.80,0.75,0.75,0.75,0.53
0.73,0.80,0.81,0.79,0.62,0.25,0.58,0.70,0.83,0.81,0.70,0.81,0.79,0.77,0.44,0.70,0.74,0.79,0.77,0.73,1,0.76,0.62,0.79,0.66,0.11,0.80,0.77,0.79,0.78,0.55
0.73,0.84,0.83,0.82,0.67,0.23,0.62,0.68,0.87,0.87,0.72,0.83,0.82,0.81,0.50,0.72,0.78,0.84,0.76,0.76,0.76,1,0.63,0.85,0.73,0.12,0.84,0.75,0.76,0.86,0.54
0.61,0.75,0.65,0.68,0.66,0.24,0.53,0.58,0.69,0.66,0.45,0.65,0.67,0.76,0.41,0.45,0.62,0.67,0.64,0.70,0.62,0.63,1,0.72,0.55,0.10,0.71,0.63,0.63,0.61,0.49
0.77,0.89,0.87,0.84,0.69,0.26,0.65,0.75,0.87,0.88,0.64,0.87,0.84,0.90,0.62,0.64,0.80,0.83,0.83,0.80,0.79,0.85,0.72,1,0.76,0.16,0.85,0.79,0.80,0.84,0.57
0.60,0.70,0.69,0.64,0.52,0.31,0.59,0.62,0.68,0.74,0.48,0.69,0.64,0.72,0.41,0.48,0.63,0.64,0.68,0.64,0.66,0.73,0.55,0.76,1,0.13,0.67,0.66,0.62,0.84,0.55
0.10,0.15,0.10,0.08,0.21,0.02,0.09,0.10,0.11,0.11,0.04,0.10,0.12,0.16,0.15,0.04,0.09,0.12,0.12,0.09,0.11,0.12,0.10,0.16,0.13,1,0.10,0.11,0.09,0.10,0.05
0.79,0.90,0.90,0.92,0.78,0.30,0.66,0.73,0.96,0.88,0.86,0.90,0.89,0.83,0.49,0.86,0.82,0.91,0.81,0.80,0.80,0.84,0.71,0.85,0.67,0.10,1,0.81,0.82,0.86,0.63
0.77,0.82,0.79,0.78,0.62,0.23,0.62,0.68,0.83,0.81,0.67,0.79,0.78,0.81,0.44,0.67,0.86,0.78,0.73,0.75,0.77,0.75,0.63,0.79,0.66,0.11,0.81,1,0.75,0.78,0.54
0.77,0.82,0.80,0.82,0.66,0.20,0.64,0.64,0.85,0.79,0.72,0.80,0.79,0.78,0.45,0.72,0.76,0.80,0.74,0.75,0.79,0.76,0.63,0.80,0.62,0.09,0.82,0.75,1,0.78,0.50
0.74,0.83,0.85,0.84,0.67,0.32,0.69,0.69,0.89,0.89,0.77,0.85,0.81,0.78,0.47,0.77,0.79,0.84,0.78,0.75,0.78,0.86,0.61,0.84,0.84,0.10,0.86,0.78,0.78,1,0.63
0.49,0.58,0.55,0.55,0.46,0.90,0.45,0.51,0.58,0.60,0.45,0.55,0.53,0.58,0.33,0.45,0.57,0.55,0.54,0.53,0.55,0.54,0.49,0.57,0.55,0.05,0.63,0.54,0.50,0.63,1
