1,0.57,N/A,0.47,0.42,0.25,0.48,0.79,0.39,N/A,0.52,0.50,0.56,0.16,0.19,0.61,0.17,0.36,0.25,N/A,0.36,0.75,N/A,0.54,N/A,0.71,N/A,0.82
0.57,1,N/A,0.43,0.29,0.16,0.29,0.51,0.26,N/A,0.38,0.39,0.40,0.10,0.08,0.40,0.18,0.23,0.16,N/A,0.32,0.56,N/A,0.39,N/A,0.50,N/A,0.60
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0.47,0.43,N/A,1,0.30,0.26,0.33,0.52,0.39,N/A,0.29,0.38,0.38,0.14,0.23,0.42,0.19,0.33,0.26,N/A,0.36,0.46,N/A,0.35,N/A,0.51,N/A,0.56
0.42,0.29,N/A,0.30,1,0.26,0.25,0.37,0.27,N/A,0.17,0.20,0.60,0.03,0.26,0.34,0.06,0.17,0.26,N/A,0.13,0.32,N/A,0.28,N/A,0.40,N/A,0.40
0.25,0.16,N/A,0.26,0.26,1,0.10,0.26,0.15,N/A,0.16,0.17,0.24,0.15,-0.02,0.14,0.10,0.11,1.00,N/A,0.18,0.18,N/A,0.16,N/A,0.27,N/A,0.29
0.48,0.29,N/A,0.33,0.25,0.10,1,0.54,0.27,N/A,0.45,0.32,0.35,0.05,0.17,0.39,0.05,0.22,0.10,N/A,0.19,0.49,N/A,0.33,N/A,0.43,N/A,0.47
0.79,0.51,N/A,0.52,0.37,0.26,0.54,1,0.40,N/A,0.51,0.46,0.50,0.17,0.21,0.55,0.17,0.35,0.26,N/A,0.36,0.71,N/A,0.51,N/A,0.66,N/A,0.76
0.39,0.26,N/A,0.39,0.27,0.15,0.27,0.40,1,N/A,0.20,0.41,0.39,0.08,0.29,0.43,0.21,0.29,0.15,N/A,0.32,0.36,N/A,0.23,N/A,0.41,N/A,0.52
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
