1,0.17,0.08,0.10,0.06,N/A,0.21,0.29,0.40,0.28,0.15,0.02,0.26,0.25,N/A,0.13,0.31,0.28,0.71,0.46,0.33,0.39,0.42,0.05,0.37,0.19,0.08,0.10,0.08,-0.01,0.21,0.33,0.38,0.04
0.17,1,-0.02,0.11,-0.01,N/A,0.04,0.24,0.24,-0.15,0.37,0.03,0.38,0.23,N/A,-0.01,0.21,0.19,0.15,0.27,0.09,0.16,0.17,-0.06,0.13,0.11,0.17,-0.00,-0.09,0.02,0.09,0.17,0.22,0.10
0.08,-0.02,1,0.11,0.06,N/A,0.32,0.38,0.29,0.26,0.14,0.06,0.12,0.38,N/A,0.25,0.26,0.08,0.15,0.24,0.34,0.32,0.26,0.14,0.18,0.26,-0.02,-0.01,0.22,0.14,0.16,0.09,0.25,0.25
0.10,0.11,0.11,1,-0.03,N/A,0.31,0.17,0.24,0.13,0.16,0.75,0.34,0.10,N/A,0.18,0.22,0.18,0.17,0.35,0.23,0.36,0.25,0.13,0.46,0.11,0.09,0.13,0.28,-0.01,0.10,0.09,0.23,0.22
0.06,-0.01,0.06,-0.03,1,N/A,0.10,0.05,0.16,-0.03,-0.04,-0.02,0.06,0.05,N/A,0.15,0.22,-0.01,0.02,0.17,0.09,0.09,0.19,0.02,-0.03,0.09,-0.04,0.14,0.01,0.19,-0.08,-0.02,0.18,0.02
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0.21,0.04,0.32,0.31,0.10,N/A,1,0.36,0.32,0.16,0.23,0.31,0.20,0.32,N/A,0.38,0.41,0.23,0.27,0.28,0.36,0.44,0.37,0.10,0.30,0.23,0.08,0.20,0.10,-0.01,0.29,0.14,0.27,0.22
0.29,0.24,0.38,0.17,0.05,N/A,0.36,1,0.38,0.11,0.28,0.06,0.36,0.28,N/A,0.18,0.35,0.45,0.41,0.29,0.34,0.51,0.37,0.14,0.23,0.22,0.21,-0.08,0.14,0.03,0.18,0.41,0.28,0.14
0.40,0.24,0.29,0.24,0.16,N/A,0.32,0.38,1,0.29,0.42,0.09,0.44,0.41,N/A,0.33,0.79,0.38,0.52,0.92,0.74,0.79,0.85,0.28,0.53,0.48,0.34,0.05,0.29,0.22,0.38,0.26,0.98,0.31
0.28,-0.15,0.26,0.13,-0.03,N/A,0.16,0.11,0.29,1,0.05,0.03,0.07,0.26,N/A,0.13,0.19,0.03,0.23,0.28,0.32,0.29,0.24,0.02,0.25,0.06,0.12,-0.01,0.41,-0.02,0.26,0.05,0.29,0.22
0.15,0.37,0.14,0.16,-0.04,N/A,0.23,0.28,0.42,0.05,1,0.03,0.40,0.37,N/A,0.20,0.39,0.21,0.37,0.43,0.30,0.42,0.36,0.25,0.54,0.11,0.30,0.06,0.14,0.05,0.23,0.11,0.38,0.08
0.02,0.03,0.06,0.75,-0.02,N/A,0.31,0.06,0.09,0.03,0.03,1,0.35,0.10,N/A,0.05,0.09,0.26,0.04,0.23,0.09,0.08,0.09,0.02,0.33,0.04,0.02,0.12,0.07,0.01,0.05,0.16,0.08,0.06
0.26,0.38,0.12,0.34,0.06,N/A,0.20,0.36,0.44,0.07,0.40,0.35,1,0.23,N/A,0.10,0.34,0.59,0.45,0.52,0.29,0.36,0.31,0.05,0.39,0.21,0.25,0.11,0.19,0.02,0.15,0.31,0.41,0.00
0.25,0.23,0.38,0.10,0.05,N/A,0.32,0.28,0.41,0.26,0.37,0.10,0.23,1,N/A,0.24,0.35,0.19,0.26,0.36,0.44,0.34,0.36,0.10,0.25,0.17,0.07,-0.01,0.14,0.07,0.23,0.18,0.38,0.10
