1,0.18,N/A,0.31,0.07,0.30,-0.01,0.39,0.01,0.09,0.16,0.35,0.25,-0.03,0.24,0.26,0.22,-0.01,0.09,0.04,0.20,0.09,0.10,0.02,0.26,0.30,0.10,0.19,0.05,0.22,0.09,0.24
0.18,1,N/A,0.48,0.19,0.43,0.09,0.23,-0.01,0.19,0.42,0.34,0.40,0.04,0.33,0.27,0.27,0.12,0.59,0.09,0.57,0.09,0.07,0.04,0.30,0.45,0.31,0.55,0.14,0.20,0.02,0.39
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0.31,0.48,N/A,1,0.17,0.51,0.18,0.34,-0.02,0.39,0.30,0.36,0.41,-0.03,0.30,0.29,0.34,0.44,0.40,0.09,0.47,0.29,0.14,0.04,0.41,0.53,0.36,0.34,0.13,0.09,0.27,0.51
0.07,0.19,N/A,0.17,1,0.35,0.11,0.09,-0.03,0.13,0.02,0.23,0.33,0.09,0.19,0.23,0.33,0.18,0.09,0.04,0.25,0.11,0.04,0.08,0.07,0.10,0.09,0.18,0.46,0.32,0.07,0.28
0.30,0.43,N/A,0.51,0.35,1,0.17,0.30,0.09,0.37,0.27,0.45,0.94,0.23,0.51,0.54,0.56,0.36,0.31,0.30,0.76,0.30,0.26,0.30,0.40,0.55,0.49,0.44,0.41,0.27,0.21,0.90
-0.01,0.09,N/A,0.18,0.11,0.17,1,0.12,-0.02,0.15,0.30,0.17,0.14,0.05,0.05,0.16,0.21,0.16,0.08,0.05,0.02,0.13,0.03,0.05,0.25,0.07,0.15,0.13,0.22,-0.03,0.08,0.19
0.39,0.23,N/A,0.34,0.09,0.30,0.12,1,-0.05,0.08,0.33,0.14,0.28,-0.09,0.14,0.30,0.12,0.23,0.24,-0.01,0.28,0.17,-0.02,-0.06,0.36,0.28,0.27,0.45,0.15,0.13,0.14,0.28
0.01,-0.01,N/A,-0.02,-0.03,0.09,-0.02,-0.05,1,-0.06,-0.01,0.02,0.31,0.08,-0.10,0.02,0.04,-0.07,0.04,0.23,0.04,-0.04,0.21,0.25,-0.04,0.07,0.01,-0.10,0.06,0.12,-0.07,0.04
0.09,0.19,N/A,0.39,0.13,0.37,0.15,0.08,-0.06,1,0.07,0.20,0.30,0.00,0.21,0.29,0.14,0.43,0.20,0.03,0.27,0.44,0.07,0.00,0.13,0.37,0.38,0.19,0.03,0.03,0.14,0.47
0.16,0.42,N/A,0.30,0.02,0.27,0.30,0.33,-0.01,0.07,1,0.12,0.23,-0.01,0.20,0.18,0.09,0.19,0.42,0.06,0.22,0.04,0.05,0.09,0.18,0.24,0.18,0.35,0.16,0.11,0.11,0.24
0.35,0.34,N/A,0.36,0.23,0.45,0.17,0.14,0.02,0.20,0.12,1,0.40,0.15,0.48,0.22,0.38,0.10,0.14,0.35,0.44,0.10,0.16,0.09,0.23,0.33,0.19,0.26,0.11,0.16,0.11,0.40
0.25,0.40,N/A,0.41,0.33,0.94,0.14,0.28,0.31,0.30,0.23,0.40,1,0.23,0.49,0.50,0.56,0.28,0.30,0.33,0.70,0.25,0.25,0.33,0.33,0.49,0.44,0.38,0.38,0.28,0.18,0.84
