1,0.48,0.46,0.38,0.43,0.34,0.45,0.84,0.86,0.40,0.41,0.71,0.72,0.38,0.31,0.75,0.33,0.67,0.37,0.42,0.27,0.67,0.29,0.45
0.48,1,0.27,0.46,0.30,0.13,0.20,0.36,0.36,0.28,0.31,0.55,0.49,0.36,0.31,0.51,0.23,0.46,0.16,0.16,0.35,0.42,0.09,0.30
0.46,0.27,1,0.18,0.43,0.34,0.23,0.36,0.42,0.44,0.38,0.58,0.52,0.15,0.29,0.53,0.23,0.51,0.26,0.27,0.18,0.50,0.40,0.34
0.38,0.46,0.18,1,0.20,0.07,0.12,0.39,0.39,0.13,0.13,0.41,0.36,0.30,0.20,0.45,0.33,0.35,0.14,0.10,0.42,0.32,0.01,0.32
0.43,0.30,0.43,0.20,1,0.35,0.41,0.28,0.33,0.44,0.49,0.54,0.45,0.31,0.26,0.48,0.29,0.52,0.24,0.45,0.26,0.42,0.30,0.46
0.34,0.13,0.34,0.07,0.35,1,0.41,0.30,0.37,0.35,0.44,0.42,0.39,0.16,0.23,0.40,0.14,0.44,0.11,0.50,0.13,0.42,0.41,0.44
0.45,0.20,0.23,0.12,0.41,0.41,1,0.26,0.28,0.30,0.40,0.39,0.39,0.12,0.16,0.43,0.33,0.42,0.27,0.45,0.19,0.36,0.28,0.50
0.84,0.36,0.36,0.39,0.28,0.30,0.26,1,0.98,0.30,0.29,0.56,0.55,0.22,0.21,0.59,0.37,0.50,0.29,0.30,0.27,0.52,0.24,0.33
0.86,0.36,0.42,0.39,0.33,0.37,0.28,0.98,1,0.35,0.31,0.61,0.61,0.28,0.26,0.64,0.39,0.54,0.33,0.35,0.29,0.60,0.27,0.39
0.40,0.28,0.44,0.13,0.44,0.35,0.30,0.30,0.35,1,0.43,0.52,0.48,0.14,0.17,0.44,0.20,0.53,0.20,0.31,0.21,0.50,0.43,0.34
0.41,0.31,0.38,0.13,0.49,0.44,0.40,0.29,0.31,0.43,1,0.44,0.44,0.14,0.20,0.42,0.16,0.58,0.18,0.33,0.20,0.45,0.30,0.39
0.71,0.55,0.58,0.41,0.54,0.42,0.39,0.56,0.61,0.52,0.44,1,0.81,0.38,0.34,0.85,0.34,0.78,0.39,0.39,0.36,0.76,0.48,0.46
0.72,0.49,0.52,0.36,0.45,0.39,0.39,0.55,0.61,0.48,0.44,0.81,1,0.37,0.39,0.89,0.31,0.74,0.55,0.38,0.32,0.98,0.37,0.39
0.38,0.36,0.15,0.30,0.31,0.16,0.12,0.22,0.28,0.14,0.14,0.38,0.37,1,0.38,0.38,0.11,0.33,0.13,0.20,0.12,0.34,0.10,0.25
0.31,0.31,0.29,0.20,0.26,0.23,0.16,0.21,0.26,0.17,0.20,0.34,0.39,0.38,1,0.37,0.31,0.29,0.21,0.18,0.19,0.38,0.12,0.26
0.75,0.51,0.53,0.45,0.48,0.40,0.43,0.59,0.64,0.44,0.42,0.85,0.89,0.38,0.37,1,0.40,0.76,0.40,0.37,0.40,0.83,0.38,0.44
0.33,0.23,0.23,0.33,0.29,0.14,0.33,0.37,0.39,0.20,0.16,0.34,0.31,0.11,0.31,0.40,1,0.32,0.12,0.10,0.45,0.28,0.13,0.35
0.67,0.46,0.51,0.35,0.52,0.44,0.42,0.50,0.54,0.53,0.58,0.78,0.74,0.33,0.29,0.76,0.32,1,0.32,0.32,0.29,0.71,0.36,0.43
0.37,0.16,0.26,0.14,0.24,0.11,0.27,0.29,0.33,0.20,0.18,0.39,0.55,0.13,0.21,0.40,0.12,0.32,1,0.37,0.11,0.57,0.14,0.14
0.42,0.16,0.27,0.10,0.45,0.50,0.45,0.30,0.35,0.31,0.33,0.39,0.38,0.20,0.18,0.37,0.10,0.32,0.37,1,0.18,0.38,0.23,0.30
0.27,0.35,0.18,0.42,0.26,0.13,0.19,0.27,0.29,0.21,0.20,0.36,0.32,0.12,0.19,0.40,0.45,0.29,0.11,0.18,1,0.28,0.19,0.38
0.67,0.42,0.50,0.32,0.42,0.42,0.36,0.52,0.60,0.50,0.45,0.76,0.98,0.34,0.38,0.83,0.28,0.71,0.57,0.38,0.28,1,0.35,0.40
0.29,0.09,0.40,0.01,0.30,0.41,0.28,0.24,0.27,0.43,0.30,0.48,0.37,0.10,0.12,0.38,0.13,0.36,0.14,0.23,0.19,0.35,1,0.33
0.45,0.30,0.34,0.32,0.46,0.44,0.50,0.33,0.39,0.34,0.39,0.46,0.39,0.25,0.26,0.44,0.35,0.43,0.14,0.30,0.38,0.40,0.33,1
