1,0.31,0.12,0.35,0.36,0.12,0.31,0.34,0.35,0.29,0.22,0.28,0.19,0.34,0.33,0.12,0.32,0.32
0.31,1,0.56,0.65,0.62,0.13,0.81,0.69,0.62,0.77,0.33,0.77,0.38,0.75,0.80,0.44,0.77,0.62
0.12,0.56,1,0.30,0.44,-0.06,0.52,0.40,0.43,0.49,0.34,0.52,0.22,0.51,0.60,0.33,0.57,0.30
0.35,0.65,0.30,1,0.53,0.08,0.57,0.44,0.52,0.58,0.26,0.57,0.25,0.49,0.65,0.30,0.60,0.92
0.36,0.62,0.44,0.53,1,0.09,0.58,0.51,0.98,0.56,0.26,0.53,0.30,0.63,0.63,0.25,0.62,0.48
0.12,0.13,-0.06,0.08,0.09,1,0.23,0.19,0.14,0.18,0.09,0.11,-0.12,0.01,0.15,-0.05,0.13,0.09
0.31,0.81,0.52,0.57,0.58,0.23,1,0.64,0.60,0.73,0.38,0.69,0.25,0.67,0.74,0.42,0.69,0.52
0.34,0.69,0.40,0.44,0.51,0.19,0.64,1,0.49,0.60,0.32,0.63,0.44,0.59,0.66,0.26,0.64,0.44
0.35,0.62,0.43,0.52,0.98,0.14,0.60,0.49,1,0.57,0.22,0.52,0.25,0.61,0.65,0.24,0.63,0.47
0.29,0.77,0.49,0.58,0.56,0.18,0.73,0.60,0.57,1,0.33,0.77,0.33,0.66,0.74,0.39,0.72,0.56
0.22,0.33,0.34,0.26,0.26,0.09,0.38,0.32,0.22,0.33,1,0.33,0.20,0.29,0.33,0.29,0.41,0.20
0.28,0.77,0.52,0.57,0.53,0.11,0.69,0.63,0.52,0.77,0.33,1,0.28,0.62,0.81,0.36,0.76,0.56
0.19,0.38,0.22,0.25,0.30,-0.12,0.25,0.44,0.25,0.33,0.20,0.28,1,0.27,0.36,0.29,0.33,0.25
0.34,0.75,0.51,0.49,0.63,0.01,0.67,0.59,0.61,0.66,0.29,0.62,0.27,1,0.68,0.32,0.66,0.48
0.33,0.80,0.60,0.65,0.63,0.15,0.74,0.66,0.65,0.74,0.33,0.81,0.36,0.68,1,0.42,0.93,0.64
0.12,0.44,0.33,0.30,0.25,-0.05,0.42,0.26,0.24,0.39,0.29,0.36,0.29,0.32,0.42,1,0.38,0.23
0.32,0.77,0.57,0.60,0.62,0.13,0.69,0.64,0.63,0.72,0.41,0.76,0.33,0.66,0.93,0.38,1,0.60
0.32,0.62,0.30,0.92,0.48,0.09,0.52,0.44,0.47,0.56,0.20,0.56,0.25,0.48,0.64,0.23,0.60,1
