1,0.12,0.12,0.28,0.18,0.12,0.28,0.13,0.14,0.04,-0.00,0.09,0.17,0.06,0.23,0.14,0.13,0.08,0.07,0.13,0.15,0.26,0.27,0.13,0.18
0.12,1,0.24,0.05,0.20,0.14,0.23,0.29,0.17,0.19,0.04,0.39,0.37,0.53,0.38,0.21,0.19,0.28,0.46,0.16,0.38,0.34,0.11,0.12,0.28
0.12,0.24,1,0.32,0.31,0.23,0.31,0.32,0.38,0.28,0.10,0.13,0.27,0.10,0.24,0.26,0.34,0.43,0.19,0.23,0.11,0.34,0.26,0.18,0.28
0.28,0.05,0.32,1,0.36,0.17,0.33,0.23,0.20,0.17,0.17,0.18,0.19,0.14,0.15,0.19,0.28,0.27,0.14,0.06,0.23,0.21,0.26,0.26,0.19
0.18,0.20,0.31,0.36,1,0.17,0.35,0.36,0.29,0.12,0.17,0.40,0.30,0.15,0.23,0.26,0.37,0.36,0.24,0.30,0.20,0.13,0.22,0.03,0.23
0.12,0.14,0.23,0.17,0.17,1,0.45,0.32,0.36,0.07,0.02,0.25,0.13,0.16,0.33,0.42,0.20,0.17,0.31,0.25,0.14,0.19,0.29,0.11,0.37
0.28,0.23,0.31,0.33,0.35,0.45,1,0.34,0.51,0.30,0.11,0.22,0.10,0.16,0.44,0.33,0.38,0.37,0.27,0.20,0.19,0.21,0.38,0.23,0.48
0.13,0.29,0.32,0.23,0.36,0.32,0.34,1,0.37,0.15,0.03,0.50,0.19,0.40,0.41,0.57,0.58,0.40,0.46,0.41,0.13,0.35,0.30,0.14,0.47
0.14,0.17,0.38,0.20,0.29,0.36,0.51,0.37,1,0.11,0.07,0.22,0.28,0.14,0.42,0.19,0.58,0.56,0.22,0.26,0.18,0.29,0.34,0.23,0.42
0.04,0.19,0.28,0.17,0.12,0.07,0.30,0.15,0.11,1,0.08,0.11,0.11,0.26,0.17,0.31,0.07,0.20,0.14,0.03,0.17,0.12,0.04,0.04,0.18
-0.00,0.04,0.10,0.17,0.17,0.02,0.11,0.03,0.07,0.08,1,0.16,0.10,-0.01,0.12,0.01,0.03,0.12,0.05,0.06,0.09,0.06,0.16,0.25,0.01
0.09,0.39,0.13,0.18,0.40,0.25,0.22,0.50,0.22,0.11,0.16,1,0.32,0.20,0.37,0.48,0.30,0.24,0.34,0.57,0.24,0.43,0.26,0.07,0.28
0.17,0.37,0.27,0.19,0.30,0.13,0.10,0.19,0.28,0.11,0.10,0.32,1,0.19,0.21,0.12,0.19,0.30,0.21,0.06,0.28,0.26,0.02,0.06,0.10
0.06,0.53,0.10,0.14,0.15,0.16,0.16,0.40,0.14,0.26,-0.01,0.20,0.19,1,0.18,0.37,0.20,0.36,0.57,0.08,0.25,0.11,0.03,0.05,0.29
0.23,0.38,0.24,0.15,0.23,0.33,0.44,0.41,0.42,0.17,0.12,0.37,0.21,0.18,1,0.32,0.36,0.24,0.23,0.32,0.21,0.34,0.34,0.29,0.44
0.14,0.21,0.26,0.19,0.26,0.42,0.33,0.57,0.19,0.31,0.01,0.48,0.12,0.37,0.32,1,0.31,0.22,0.48,0.43,0.11,0.27,0.23,0.08,0.41
0.13,0.19,0.34,0.28,0.37,0.20,0.38,0.58,0.58,0.07,0.03,0.30,0.19,0.20,0.36,0.31,1,0.59,0.27,0.28,0.12,0.41,0.34,0.21,0.43
0.08,0.28,0.43,0.27,0.36,0.17,0.37,0.40,0.56,0.20,0.12,0.24,0.30,0.36,0.24,0.22,0.59,1,0.42,0.14,0.10,0.29,0.20,0.07,0.38
0.07,0.46,0.19,0.14,0.24,0.31,0.27,0.46,0.22,0.14,0.05,0.34,0.21,0.57,0.23,0.48,0.27,0.42,1,0.19,0.29,0.15,0.23,0.12,0.49
0.13,0.16,0.23,0.06,0.30,0.25,0.20,0.41,0.26,0.03,0.06,0.57,0.06,0.08,0.32,0.43,0.28,0.14,0.19,1,0.14,0.18,0.51,0.12,0.35
0.15,0.38,0.11,0.23,0.20,0.14,0.19,0.13,0.18,0.17,0.09,0.24,0.28,0.25,0.21,0.11,0.12,0.10,0.29,0.14,1,0.27,0.34,0.23,0.34
0.26,0.34,0.34,0.21,0.13,0.19,0.21,0.35,0.29,0.12,0.06,0.43,0.26,0.11,0.34,0.27,0.41,0.29,0.15,0.18,0.27,1,0.20,0.26,0.19
0.27,0.11,0.26,0.26,0.22,0.29,0.38,0.30,0.34,0.04,0.16,0.26,0.02,0.03,0.34,0.23,0.34,0.20,0.23,0.51,0.34,0.20,1,0.58,0.40
0.13,0.12,0.18,0.26,0.03,0.11,0.23,0.14,0.23,0.04,0.25,0.07,0.06,0.05,0.29,0.08,0.21,0.07,0.12,0.12,0.23,0.26,0.58,1,0.18
0.18,0.28,0.28,0.19,0.23,0.37,0.48,0.47,0.42,0.18,0.01,0.28,0.10,0.29,0.44,0.41,0.43,0.38,0.49,0.35,0.34,0.19,0.40,0.18,1
