1,0.41,0.22,0.89,0.48,0.49,0.83,0.34,0.32,0.96,0.83,0.38,0.74,N/A,0.51,0.44,N/A,0.42,0.80,0.77,0.76,0.95,0.03,0.18,0.81,0.40,0.66,0.32,0.27,0.30,0.51,0.46,0.96,N/A,N/A,N/A,0.69,0.09,0.44,0.41,0.45,0.83,0.38,0.66,0.51,0.84,0.33,0.22,0.52,0.43,0.24,0.22,0.13,0.53,0.74
0.41,1,0.13,0.38,0.22,0.33,0.45,0.45,0.21,0.42,0.45,0.29,0.33,N/A,0.25,0.21,N/A,0.06,0.47,0.39,0.51,0.43,0.04,0.26,0.46,0.21,0.42,0.14,0.10,0.20,0.29,0.23,0.39,N/A,N/A,N/A,0.35,0.12,0.26,0.34,0.02,0.45,0.13,0.35,0.41,0.46,0.29,0.23,0.25,0.20,0.23,0.20,0.08,0.24,0.33
0.22,0.13,1,0.19,0.04,0.32,0.25,0.13,0.25,0.25,0.27,0.08,0.24,N/A,0.23,0.23,N/A,0.42,0.32,0.22,0.19,0.21,-0.06,0.03,0.32,0.14,0.17,0.10,0.08,0.13,0.30,0.10,0.25,N/A,N/A,N/A,0.17,-0.02,0.25,0.17,0.15,0.27,0.43,0.28,0.09,0.29,0.01,0.18,-0.00,0.22,0.32,0.13,0.10,0.36,0.24
0.89,0.38,0.19,1,0.43,0.49,0.77,0.32,0.27,0.89,0.77,0.36,0.68,N/A,0.44,0.37,N/A,0.37,0.73,0.71,0.69,0.89,0.03,0.19,0.77,0.40,0.63,0.28,0.23,0.28,0.48,0.44,0.89,N/A,N/A,N/A,0.66,0.12,0.43,0.37,0.39,0.77,0.33,0.64,0.49,0.77,0.28,0.22,0.50,0.44,0.23,0.22,0.16,0.50,0.68
0.48,0.22,0.04,0.43,1,0.33,0.46,0.30,0.28,0.48,0.39,0.35,0.50,N/A,0.42,0.11,N/A,0.18,0.44,0.34,0.38,0.44,0.10,0.13,0.45,0.09,0.52,0.24,0.18,0.28,0.28,0.24,0.43,N/A,N/A,N/A,0.40,-0.00,0.21,0.29,0.56,0.42,0.21,0.49,0.46,0.45,0.30,0.13,0.47,0.11,0.12,0.04,0.02,0.42,0.50
0.49,0.33,0.32,0.49,0.33,1,0.59,0.47,0.45,0.54,0.53,0.44,0.56,N/A,0.54,0.43,N/A,0.51,0.67,0.49,0.52,0.51,-0.02,0.15,0.62,0.34,0.55,0.33,0.32,0.37,0.54,0.31,0.52,N/A,N/A,N/A,0.49,0.12,0.45,0.39,0.33,0.57,0.38,0.62,0.42,0.59,0.19,0.35,0.26,0.43,0.22,0.35,0.15,0.52,0.56
0.83,0.45,0.25,0.77,0.46,0.59,1,0.41,0.45,0.85,0.90,0.49,0.84,N/A,0.52,0.44,N/A,0.45,0.91,0.76,0.78,0.83,0.10,0.24,0.89,0.41,0.72,0.26,0.38,0.37,0.64,0.44,0.83,N/A,N/A,N/A,0.70,0.19,0.61,0.48,0.45,0.93,0.38,0.79,0.54,0.94,0.28,0.23,0.55,0.54,0.41,0.26,0.12,0.60,0.84
0.34,0.45,0.13,0.32,0.30,0.47,0.41,1,0.25,0.33,0.34,0.31,0.40,N/A,0.41,0.19,N/A,0.37,0.45,0.34,0.34,0.32,0.20,0.33,0.38,0.12,0.41,0.18,0.09,0.16,0.30,0.23,0.30,N/A,N/A,N/A,0.30,0.10,0.22,0.69,0.21,0.35,0.16,0.39,0.37,0.37,0.27,0.29,0.14,0.24,0.10,0.14,-0.10,0.37,0.40
0.32,0.21,0.25,0.27,0.28,0.45,0.45,0.25,1,0.38,0.32,0.28,0.38,N/A,0.40,0.40,N/A,0.46,0.56,0.31,0.34,0.31,0.02,-0.04,0.42,0.21,0.33,0.16,0.12,0.36,0.32,0.11,0.29,N/A,N/A,N/A,0.27,0.13,0.20,0.38,0.35,0.50,0.19,0.52,0.23,0.51,0.21,0.03,0.26,0.16,0.37,0.27,0.13,0.35,0.38
0.96,0.42,0.25,0.89,0.48,0.54,0.85,0.33,0.38,1,0.85,0.42,0.77,N/A,0.53,0.46,N/A,0.42,0.82,0.77,0.77,0.97,0.05,0.18,0.85,0.46,0.68,0.33,0.29,0.32,0.57,0.47,0.97,N/A,N/A,N/A,0.72,0.13,0.49,0.41,0.46,0.87,0.36,0.69,0.53,0.87,0.34,0.26,0.53,0.48,0.29,0.26,0.18,0.52,0.77
0.83,0.45,0.27,0.77,0.39,0.53,0.90,0.34,0.32,0.85,1,0.35,0.79,N/A,0.45,0.40,N/A,0.33,0.87,0.78,0.77,0.84,0.11,0.15,0.91,0.47,0.62,0.28,0.32,0.27,0.65,0.48,0.84,N/A,N/A,N/A,0.74,0.18,0.61,0.41,0.36,0.95,0.30,0.69,0.48,0.95,0.23,0.29,0.48,0.52,0.39,0.24,0.12,0.59,0.79
0.38,0.29,0.08,0.36,0.35,0.44,0.49,0.31,0.28,0.42,0.35,1,0.45,N/A,0.39,0.37,N/A,0.41,0.47,0.29,0.42,0.37,0.11,0.33,0.39,0.15,0.83,0.16,0.18,0.66,0.16,0.19,0.43,N/A,N/A,N/A,0.32,0.14,0.18,0.32,0.30,0.38,0.22,0.60,0.54,0.39,0.30,0.15,0.39,0.13,0.11,0.22,0.08,0.29,0.45
0.74,0.33,0.24,0.68,0.50,0.56,0.84,0.40,0.38,0.77,0.79,0.45,1,N/A,0.51,0.54,N/A,0.40,0.81,0.62,0.66,0.73,0.17,0.21,0.78,0.41,0.66,0.36,0.38,0.34,0.54,0.38,0.74,N/A,N/A,N/A,0.65,0.06,0.54,0.41,0.47,0.82,0.45,0.84,0.41,0.83,0.27,0.19,0.46,0.48,0.36,0.21,0.12,0.54,1.00
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0.51,0.25,0.23,0.44,0.42,0.54,0.52,0.41,0.40,0.53,0.45,0.39,0.51,N/A,1,0.46,N/A,0.52,0.55,0.40,0.46,0.50,0.03,0.20,0.59,0.23,0.55,0.24,0.19,0.38,0.27,0.31,0.51,N/A,N/A,N/A,0.47,0.18,0.40,0.39,0.43,0.49,0.32,0.56,0.50,0.50,0.23,0.17,0.30,0.36,0.21,0.09,0.09,0.68,0.51
0.44,0.21,0.23,0.37,0.11,0.43,0.44,0.19,0.40,0.46,0.40,0.37,0.54,N/A,0.46,1,N/A,0.35,0.51,0.39,0.32,0.41,-0.11,0.10,0.41,0.15,0.39,0.15,0.13,0.42,0.27,0.15,0.45,N/A,N/A,N/A,0.30,0.19,0.38,0.14,0.23,0.43,0.33,0.55,0.20,0.43,0.32,0.15,0.31,0.35,0.25,0.20,0.24,0.43,0.54
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
