1,0.06,0.35,0.36,0.45,0.29,0.46,0.31,0.08,0.34,0.09,0.47,0.40,0.46,0.11,0.09
0.06,1,0.21,0.13,0.27,0.08,0.20,0.32,0.54,0.20,0.22,0.26,0.24,0.17,0.76,0.67
0.35,0.21,1,0.38,0.48,0.13,0.44,0.88,0.17,0.29,0.20,0.57,0.51,0.44,0.23,0.09
0.36,0.13,0.38,1,0.67,0.20,0.46,0.43,0.19,0.33,0.16,0.76,0.75,0.46,0.17,0.19
0.45,0.27,0.48,0.67,1,0.29,0.69,0.56,0.33,0.42,0.22,0.89,0.85,0.58,0.29,0.32
0.29,0.08,0.13,0.20,0.29,1,0.24,0.15,0.20,0.22,-0.03,0.31,0.32,0.23,0.15,0.10
0.46,0.20,0.44,0.46,0.69,0.24,1,0.53,0.25,0.37,0.18,0.74,0.65,0.57,0.25,0.27
0.31,0.32,0.88,0.43,0.56,0.15,0.53,1,0.31,0.38,0.31,0.65,0.57,0.50,0.36,0.31
0.08,0.54,0.17,0.19,0.33,0.20,0.25,0.31,1,0.35,0.12,0.35,0.29,0.19,0.51,0.55
0.34,0.20,0.29,0.33,0.42,0.22,0.37,0.38,0.35,1,0.10,0.47,0.46,0.30,0.33,0.17
0.09,0.22,0.20,0.16,0.22,-0.03,0.18,0.31,0.12,0.10,1,0.22,0.18,0.14,0.24,0.25
0.47,0.26,0.57,0.76,0.89,0.31,0.74,0.65,0.35,0.47,0.22,1,0.92,0.65,0.32,0.36
0.40,0.24,0.51,0.75,0.85,0.32,0.65,0.57,0.29,0.46,0.18,0.92,1,0.59,0.30,0.30
0.46,0.17,0.44,0.46,0.58,0.23,0.57,0.50,0.19,0.30,0.14,0.65,0.59,1,0.21,0.26
0.11,0.76,0.23,0.17,0.29,0.15,0.25,0.36,0.51,0.33,0.24,0.32,0.30,0.21,1,0.56
0.09,0.67,0.09,0.19,0.32,0.10,0.27,0.31,0.55,0.17,0.25,0.36,0.30,0.26,0.56,1
