1,0.12,-0.02,0.00,0.07,0.35,0.01,0.02,0.02,0.02,0.06,-0.05,-0.02,0.13,-0.01,-0.08,0.13,-0.04,0.07,0.09,N/A,-0.01,-0.03,-0.04,0.12,0.02,0.07,0.12,-0.05,N/A,0.04,0.10,0.63,0.05,-0.03,0.06,-0.05,-0.06,N/A,0.07,N/A,0.05,0.08,0.08,0.07,-0.02,0.03,0.01,0.70,-0.04,N/A,0.01,0.15
0.12,1,0.01,0.65,0.26,0.32,0.26,0.03,0.33,0.14,0.13,0.06,0.50,0.76,0.04,0.07,-0.02,0.32,0.61,0.64,N/A,0.32,0.41,0.25,0.15,0.29,0.08,0.19,0.16,N/A,-0.03,0.14,0.31,0.29,0.54,0.72,0.11,0.00,N/A,0.29,N/A,0.37,0.29,0.48,0.42,0.34,0.02,0.09,0.22,0.07,N/A,0.52,0.15
-0.02,0.01,1,0.10,0.18,0.19,0.21,0.12,0.28,-0.06,0.05,0.15,0.04,0.01,0.64,-0.08,0.27,0.19,0.10,0.09,N/A,0.25,0.03,0.20,0.56,0.21,0.52,0.08,0.18,N/A,-0.06,0.76,0.15,0.28,-0.04,0.05,-0.00,0.18,N/A,0.10,N/A,0.31,0.24,0.22,0.25,0.21,0.07,0.15,0.03,0.04,N/A,0.07,0.17
0.00,0.65,0.10,1,0.55,0.28,0.22,0.17,0.32,0.14,0.16,0.13,0.31,0.53,0.09,0.01,0.03,0.37,0.77,0.68,N/A,0.48,0.30,0.26,0.18,0.43,0.22,0.15,0.45,N/A,0.08,0.20,0.32,0.29,0.47,0.80,0.16,0.19,N/A,0.14,N/A,0.42,0.37,0.68,0.44,0.36,0.16,0.08,0.15,0.14,N/A,0.78,0.19
0.07,0.26,0.18,0.55,1,0.52,0.26,0.07,0.32,0.25,0.26,0.34,0.18,0.31,0.13,0.13,0.19,0.43,0.32,0.36,N/A,0.22,0.19,0.23,0.31,0.14,0.18,0.20,0.39,N/A,0.05,0.28,0.46,0.39,0.33,0.34,0.18,0.29,N/A,0.23,N/A,0.42,0.56,0.51,0.44,0.39,0.18,0.12,0.19,0.20,N/A,0.29,0.24
0.35,0.32,0.19,0.28,0.52,1,0.23,0.16,0.18,0.31,0.18,0.17,0.30,0.36,0.17,0.13,0.22,0.29,0.26,0.31,N/A,0.12,0.21,0.16,0.26,0.07,0.15,0.20,0.14,N/A,-0.07,0.30,0.44,0.33,0.32,0.20,0.16,0.02,N/A,0.34,N/A,0.35,0.53,0.36,0.36,0.35,0.13,0.07,0.24,0.02,N/A,0.18,0.04
0.01,0.26,0.21,0.22,0.26,0.23,1,0.09,0.41,0.22,-0.01,0.20,0.08,0.24,0.21,0.13,0.23,0.18,0.22,0.39,N/A,0.26,0.12,0.42,0.38,0.17,0.25,0.15,0.08,N/A,0.09,0.24,0.20,0.87,0.18,0.39,0.10,0.09,N/A,0.10,N/A,0.90,0.24,0.34,0.95,0.21,0.08,0.16,0.07,0.01,N/A,0.14,0.12
0.02,0.03,0.12,0.17,0.07,0.16,0.09,1,0.03,0.16,0.11,-0.05,0.09,-0.02,0.39,-0.03,0.22,0.06,0.13,0.11,N/A,0.53,0.02,0.39,0.02,0.47,0.28,0.16,0.10,N/A,0.01,0.23,0.11,0.13,0.04,0.14,0.04,-0.05,N/A,0.08,N/A,0.28,0.23,0.21,0.14,0.06,0.05,0.07,0.03,0.02,N/A,0.06,0.03
0.02,0.33,0.28,0.32,0.32,0.18,0.41,0.03,1,0.15,0.13,0.16,0.17,0.28,0.27,0.17,0.03,0.28,0.29,0.33,N/A,0.18,0.07,0.30,0.37,0.29,0.31,0.05,0.11,N/A,0.11,0.31,0.22,0.39,0.24,0.33,0.09,0.19,N/A,0.10,N/A,0.44,0.16,0.31,0.47,0.29,0.10,0.05,0.11,0.08,N/A,0.24,0.15
0.02,0.14,-0.06,0.14,0.25,0.31,0.22,0.16,0.15,1,0.15,0.25,0.07,0.20,0.16,0.18,0.05,0.26,0.04,0.23,N/A,0.10,0.21,0.20,0.19,0.02,0.10,0.03,0.11,N/A,0.05,0.10,0.25,0.34,0.13,0.14,0.05,0.02,N/A,0.18,N/A,0.28,0.29,0.26,0.29,0.29,0.12,0.24,0.11,0.04,N/A,-0.01,0.22
0.06,0.13,0.05,0.16,0.26,0.18,-0.01,0.11,0.13,0.15,1,0.25,0.13,0.21,0.05,0.20,0.11,0.09,-0.04,0.09,N/A,0.07,0.18,-0.00,0.11,-0.05,0.00,0.28,0.03,N/A,-0.07,0.28,0.21,0.06,0.16,0.09,-0.14,-0.05,N/A,0.17,N/A,0.08,0.31,0.17,0.08,0.13,0.04,0.00,0.11,-0.02,N/A,0.02,0.18
-0.05,0.06,0.15,0.13,0.34,0.17,0.20,-0.05,0.16,0.25,0.25,1,0.05,0.22,-0.03,0.25,0.14,0.20,0.03,-0.00,N/A,0.11,0.11,0.17,0.07,0.12,0.23,0.10,0.36,N/A,0.09,0.10,0.19,0.27,0.02,-0.02,0.11,0.23,N/A,0.07,N/A,0.28,0.31,0.34,0.25,0.20,0.09,0.08,0.03,0.08,N/A,-0.06,0.27
-0.02,0.50,0.04,0.31,0.18,0.30,0.08,0.09,0.17,0.07,0.13,0.05,1,0.57,0.01,-0.05,0.01,0.13,0.33,0.22,N/A,0.05,0.26,0.09,0.01,0.10,-0.04,0.05,0.05,N/A,-0.09,0.14,0.25,0.09,0.43,0.24,0.12,0.06,N/A,0.57,N/A,0.12,0.50,0.19,0.16,0.15,0.04,-0.04,0.19,0.01,N/A,0.33,-0.03
0.13,0.76,0.01,0.53,0.31,0.36,0.24,-0.02,0.28,0.20,0.21,0.22,0.57,1,0.08,0.03,0.01,0.27,0.44,0.54,N/A,0.17,0.33,0.15,0.20,0.15,0.06,0.17,0.21,N/A,-0.02,0.14,0.35,0.30,0.51,0.55,0.05,0.04,N/A,0.42,N/A,0.32,0.48,0.42,0.38,0.32,0.07,0.11,0.24,0.03,N/A,0.40,0.14
-0.01,0.04,0.64,0.09,0.13,0.17,0.21,0.39,0.27,0.16,0.05,-0.03,0.01,0.08,1,-0.03,0.26,0.18,0.09,0.24,N/A,0.25,-0.07,0.35,0.64,0.23,0.46,-0.01,0.13,N/A,0.01,0.66,0.12,0.28,0.02,0.11,-0.06,0.28,N/A,0.04,N/A,0.29,0.20,0.16,0.24,0.20,0.01,0.18,0.03,0.03,N/A,0.05,-0.02
