1,-0.01,0.04,0.23,-0.04,0.07,0.05,0.06,0.21,-0.09,0.04,0.02,0.12,0.13,0.08,-0.02,0.00,-0.13,-0.05,0.22,0.09,-0.04,0.12,0.03,0.01,0.06,0.03
-0.01,1,0.09,0.07,0.10,0.30,0.26,0.04,0.03,0.15,0.05,0.15,0.23,0.03,0.02,0.08,0.08,0.15,0.09,0.41,0.21,0.06,0.06,0.39,0.23,0.12,-0.03
0.04,0.09,1,0.10,-0.07,0.03,0.03,0.10,0.08,-0.12,-0.13,0.06,0.00,0.04,0.20,0.08,-0.02,0.02,0.25,0.02,-0.06,0.15,0.10,0.12,-0.04,0.12,0.16
0.23,0.07,0.10,1,-0.06,-0.02,0.08,0.10,-0.03,0.05,0.06,0.05,-0.04,0.21,-0.01,0.02,0.04,0.14,0.05,0.07,-0.08,0.13,0.06,0.04,-0.03,0.11,0.19
-0.04,0.10,-0.07,-0.06,1,-0.03,0.09,0.13,0.00,0.04,-0.08,0.31,0.13,0.03,0.13,0.07,0.28,0.09,0.18,0.04,0.11,0.01,0.10,0.24,0.17,-0.07,-0.09
0.07,0.30,0.03,-0.02,-0.03,1,0.05,0.10,0.30,0.32,-0.00,0.19,0.16,-0.05,0.17,0.19,0.01,0.09,0.12,0.57,0.30,0.09,0.06,0.39,0.19,0.24,0.04
0.05,0.26,0.03,0.08,0.09,0.05,1,0.11,-0.06,0.24,-0.00,0.01,0.12,0.04,0.05,0.24,0.17,-0.07,0.07,0.02,0.18,0.20,0.04,0.34,0.11,0.08,0.23
0.06,0.04,0.10,0.10,0.13,0.10,0.11,1,0.07,0.12,0.02,0.11,0.14,-0.09,0.08,0.04,0.03,0.12,0.05,0.05,0.05,0.57,0.07,0.26,0.07,0.13,0.17
0.21,0.03,0.08,-0.03,0.00,0.30,-0.06,0.07,1,0.07,-0.07,0.01,0.25,0.07,0.08,0.09,0.18,0.15,0.07,0.49,0.36,0.03,0.04,0.23,0.07,0.24,0.08
-0.09,0.15,-0.12,0.05,0.04,0.32,0.24,0.12,0.07,1,-0.03,0.09,0.17,-0.01,0.11,0.17,0.07,-0.08,0.10,0.37,0.28,0.09,0.02,0.49,0.29,0.11,0.26
0.04,0.05,-0.13,0.06,-0.08,-0.00,-0.00,0.02,-0.07,-0.03,1,0.00,0.07,-0.05,0.01,0.10,-0.11,-0.00,0.05,-0.03,0.05,0.08,0.27,0.13,-0.06,-0.07,0.06
0.02,0.15,0.06,0.05,0.31,0.19,0.01,0.11,0.01,0.09,0.00,1,0.11,-0.05,0.10,0.04,0.20,0.09,0.33,0.28,0.12,-0.01,0.10,0.31,0.05,0.12,0.04
0.12,0.23,0.00,-0.04,0.13,0.16,0.12,0.14,0.25,0.17,0.07,0.11,1,0.09,-0.00,0.12,-0.04,-0.08,0.12,0.21,0.36,-0.02,0.03,0.43,0.12,0.02,0.07
0.13,0.03,0.04,0.21,0.03,-0.05,0.04,-0.09,0.07,-0.01,-0.05,-0.05,0.09,1,0.14,-0.09,0.02,0.26,0.13,0.16,0.09,0.01,-0.02,0.09,0.07,0.24,0.16
0.08,0.02,0.20,-0.01,0.13,0.17,0.05,0.08,0.08,0.11,0.01,0.10,-0.00,0.14,1,0.01,-0.02,-0.08,0.16,0.29,-0.00,0.09,0.14,0.24,0.23,-0.06,0.15
-0.02,0.08,0.08,0.02,0.07,0.19,0.24,0.04,0.09,0.17,0.10,0.04,0.12,-0.09,0.01,1,0.34,0.05,0.28,0.14,0.09,0.01,0.07,0.34,0.09,0.21,0.31
0.00,0.08,-0.02,0.04,0.28,0.01,0.17,0.03,0.18,0.07,-0.11,0.20,-0.04,0.02,-0.02,0.34,1,-0.04,0.16,0.12,0.05,0.13,0.07,0.24,-0.03,0.05,0.02
-0.13,0.15,0.02,0.14,0.09,0.09,-0.07,0.12,0.15,-0.08,-0.00,0.09,-0.08,0.26,-0.08,0.05,-0.04,1,0.20,0.07,0.10,0.16,0.06,0.07,0.05,0.35,0.00
-0.05,0.09,0.25,0.05,0.18,0.12,0.07,0.05,0.07,0.10,0.05,0.33,0.12,0.13,0.16,0.28,0.16,0.20,1,0.17,0.12,0.23,0.10,0.37,0.17,0.11,0.28
0.22,0.41,0.02,0.07,0.04,0.57,0.02,0.05,0.49,0.37,-0.03,0.28,0.21,0.16,0.29,0.14,0.12,0.07,0.17,1,0.47,0.13,0.02,0.47,0.27,0.37,0.07
0.09,0.21,-0.06,-0.08,0.11,0.30,0.18,0.05,0.36,0.28,0.05,0.12,0.36,0.09,-0.00,0.09,0.05,0.10,0.12,0.47,1,0.02,0.04,0.53,0.22,0.32,0.12
-0.04,0.06,0.15,0.13,0.01,0.09,0.20,0.57,0.03,0.09,0.08,-0.01,-0.02,0.01,0.09,0.01,0.13,0.16,0.23,0.13,0.02,1,-0.01,0.20,0.05,0.25,0.04
0.12,0.06,0.10,0.06,0.10,0.06,0.04,0.07,0.04,0.02,0.27,0.10,0.03,-0.02,0.14,0.07,0.07,0.06,0.10,0.02,0.04,-0.01,1,0.19,0.11,0.02,0.03
0.03,0.39,0.12,0.04,0.24,0.39,0.34,0.26,0.23,0.49,0.13,0.31,0.43,0.09,0.24,0.34,0.24,0.07,0.37,0.47,0.53,0.20,0.19,1,0.45,0.29,0.30
0.01,0.23,-0.04,-0.03,0.17,0.19,0.11,0.07,0.07,0.29,-0.06,0.05,0.12,0.07,0.23,0.09,-0.03,0.05,0.17,0.27,0.22,0.05,0.11,0.45,1,0.04,0.20
0.06,0.12,0.12,0.11,-0.07,0.24,0.08,0.13,0.24,0.11,-0.07,0.12,0.02,0.24,-0.06,0.21,0.05,0.35,0.11,0.37,0.32,0.25,0.02,0.29,0.04,1,0.08
0.03,-0.03,0.16,0.19,-0.09,0.04,0.23,0.17,0.08,0.26,0.06,0.04,0.07,0.16,0.15,0.31,0.02,0.00,0.28,0.07,0.12,0.04,0.03,0.30,0.20,0.08,1
