1,0.12,0.24,0.07,0.25,0.32,0.04,0.23,0.15,0.22,0.12
0.12,1,0.51,0.18,0.55,0.39,0.30,0.43,0.40,0.54,0.17
0.24,0.51,1,0.24,0.56,0.53,0.15,0.49,0.49,0.76,0.11
0.07,0.18,0.24,1,0.23,0.29,0.04,0.24,0.19,0.26,0.16
0.25,0.55,0.56,0.23,1,0.42,0.26,0.53,0.65,0.67,0.14
0.32,0.39,0.53,0.29,0.42,1,0.31,0.47,0.34,0.45,0.16
0.04,0.30,0.15,0.04,0.26,0.31,1,0.14,0.19,0.18,-0.05
0.23,0.43,0.49,0.24,0.53,0.47,0.14,1,0.39,0.59,0.08
0.15,0.40,0.49,0.19,0.65,0.34,0.19,0.39,1,0.58,-0.02
0.22,0.54,0.76,0.26,0.67,0.45,0.18,0.59,0.58,1,0.09
0.12,0.17,0.11,0.16,0.14,0.16,-0.05,0.08,-0.02,0.09,1
