1,0.15,-0.09,0.11,0.15,0.04,-0.05,-0.04,0.39,0.11,0.18,0.11,N/A,0.07,0.35,0.17,0.04,0.01,0.22,-0.04,0.22,0.02,0.11,0.13,-0.08,0.02,0.02,N/A,N/A,0.03,0.08,N/A,N/A,0.15,-0.02,N/A,0.20,-0.01,N/A,0.06,0.06,0.17,0.18,0.18,0.01,0.06
0.15,1,0.31,0.36,0.46,0.22,0.14,0.09,0.12,0.24,0.11,0.24,N/A,0.10,0.05,0.22,0.30,0.11,0.43,0.04,0.05,0.18,0.02,0.30,0.28,0.20,0.29,N/A,N/A,0.23,0.05,N/A,N/A,0.46,0.25,N/A,0.15,-0.04,N/A,0.09,-0.01,0.18,0.36,0.42,0.11,0.07
-0.09,0.31,1,0.36,0.46,0.23,0.11,0.36,-0.03,0.21,0.01,0.21,N/A,0.15,0.19,0.33,0.37,0.24,0.37,-0.02,-0.03,0.36,0.06,0.27,0.02,0.18,0.15,N/A,N/A,0.28,0.22,N/A,N/A,0.47,0.23,N/A,0.11,0.08,N/A,0.26,-0.05,0.19,0.39,0.48,0.24,0.02
0.11,0.36,0.36,1,0.52,0.33,-0.01,0.37,0.06,0.41,0.00,0.41,N/A,0.09,0.21,0.53,0.27,0.45,0.64,0.08,0.08,0.25,0.01,0.41,0.16,0.28,0.16,N/A,N/A,0.28,0.27,N/A,N/A,0.55,0.32,N/A,0.18,0.02,N/A,0.40,0.10,0.19,0.39,0.53,0.45,0.07
0.15,0.46,0.46,0.52,1,0.58,0.10,0.32,0.22,0.36,0.11,0.36,N/A,0.29,0.37,0.44,0.57,0.22,0.79,0.19,0.25,0.37,0.12,0.79,0.34,0.31,0.27,N/A,N/A,0.68,0.28,N/A,N/A,0.91,0.40,N/A,0.31,0.12,N/A,0.31,0.12,0.33,0.48,0.79,0.22,0.12
0.04,0.22,0.23,0.33,0.58,1,0.08,0.25,0.17,0.18,-0.05,0.18,N/A,0.17,0.25,0.30,0.29,0.16,0.43,0.10,0.29,0.25,0.13,0.53,0.32,0.22,0.14,N/A,N/A,0.44,0.20,N/A,N/A,0.61,0.25,N/A,0.21,0.03,N/A,0.20,0.10,0.14,0.39,0.46,0.16,0.07
-0.05,0.14,0.11,-0.01,0.10,0.08,1,-0.04,-0.02,0.33,0.11,0.33,N/A,-0.01,0.03,-0.04,0.07,0.16,0.15,0.11,-0.10,0.00,0.03,0.02,0.02,0.01,0.05,N/A,N/A,0.13,0.13,N/A,N/A,0.06,0.12,N/A,0.09,0.12,N/A,0.01,-0.06,0.31,0.02,0.27,0.16,0.18
-0.04,0.09,0.36,0.37,0.32,0.25,-0.04,1,-0.04,0.15,-0.03,0.15,N/A,0.26,0.10,0.22,0.33,0.40,0.33,0.10,0.03,0.44,0.10,0.26,0.16,0.10,0.18,N/A,N/A,0.20,0.22,N/A,N/A,0.35,0.15,N/A,0.05,-0.01,N/A,0.21,0.17,0.17,0.21,0.33,0.40,0.01
0.39,0.12,-0.03,0.06,0.22,0.17,-0.02,-0.04,1,0.12,0.10,0.12,N/A,-0.00,0.41,0.12,0.06,-0.00,0.18,-0.02,0.51,0.02,0.06,0.35,0.01,0.26,-0.13,N/A,N/A,0.13,0.04,N/A,N/A,0.23,0.11,N/A,0.28,0.07,N/A,-0.06,-0.01,0.12,0.05,0.15,-0.00,0.10
0.11,0.24,0.21,0.41,0.36,0.18,0.33,0.15,0.12,1,0.18,1.00,N/A,0.15,0.29,0.36,0.16,0.41,0.40,-0.04,-0.04,0.13,-0.02,0.25,0.17,0.37,0.24,N/A,N/A,0.25,0.08,N/A,N/A,0.36,0.15,N/A,0.29,-0.00,N/A,0.18,-0.02,0.23,0.18,0.47,0.41,0.07
0.18,0.11,0.01,0.00,0.11,-0.05,0.11,-0.03,0.10,0.18,1,0.18,N/A,0.17,-0.03,-0.07,-0.05,-0.03,0.07,-0.07,0.12,0.06,-0.03,0.08,0.02,0.15,0.00,N/A,N/A,0.18,0.08,N/A,N/A,0.15,-0.03,N/A,0.13,0.31,N/A,0.04,0.06,0.35,0.11,0.03,-0.03,0.40
