1,0.17,0.51,0.09,0.40,0.08,0.27,0.17,0.22,0.37,0.16,0.37,0.20,0.30,0.29,0.09,0.22,0.19,0.18,0.20,0.15,0.20,0.14,N/A,0.16,0.14,N/A,0.14,0.11,0.26,0.13,0.01,0.19,0.26,0.12,0.20,0.21,0.25,0.03,0.01,0.39,0.19,0.56,0.21,0.21,0.13,0.27,0.22,0.38
0.17,1,0.17,0.33,0.33,0.21,0.26,0.18,0.17,0.33,0.06,0.32,0.20,0.25,0.25,0.14,0.20,0.05,0.16,0.38,0.20,0.13,0.39,N/A,-0.03,0.22,N/A,0.25,-0.05,0.24,0.13,0.08,0.15,0.30,0.16,0.20,0.04,0.22,0.34,0.06,0.20,0.40,0.45,0.14,0.32,0.04,0.22,0.15,0.10
0.51,0.17,1,0.23,0.35,0.06,0.20,0.21,0.24,0.39,0.17,0.39,0.24,0.23,0.35,0.04,0.24,0.09,0.21,0.25,0.19,0.27,0.24,N/A,0.23,0.16,N/A,0.26,0.03,0.23,0.05,0.09,0.20,0.23,0.10,0.23,0.21,0.26,-0.05,0.08,0.53,0.28,0.56,0.25,0.27,0.19,0.24,0.25,0.54
0.09,0.33,0.23,1,0.11,0.04,0.05,0.11,0.06,0.17,0.08,0.26,0.05,0.07,0.11,0.07,0.11,-0.09,0.08,0.74,0.12,0.13,0.83,N/A,0.00,0.00,N/A,0.52,0.07,0.07,0.10,-0.05,0.05,0.06,-0.03,0.17,0.07,0.09,0.07,0.00,0.20,0.61,0.28,0.02,0.24,0.12,0.53,0.10,0.29
0.40,0.33,0.35,0.11,1,0.10,0.79,0.27,0.24,0.84,0.20,0.47,0.23,0.91,0.35,0.28,0.24,0.39,0.22,0.19,0.29,0.18,0.25,N/A,0.02,0.48,N/A,0.20,0.12,0.89,0.20,0.14,0.21,0.91,0.27,0.19,0.09,0.30,0.11,0.11,0.45,0.21,0.66,0.18,0.43,0.03,0.23,0.23,0.32
0.08,0.21,0.06,0.04,0.10,1,0.08,0.08,0.06,0.08,0.00,0.14,0.08,0.04,0.13,0.13,0.05,0.03,0.04,0.14,0.07,0.07,0.07,N/A,-0.01,0.19,N/A,-0.03,0.15,0.02,-0.08,0.05,0.01,0.02,0.11,0.06,0.01,0.04,0.19,0.17,0.08,0.15,0.27,0.05,0.15,-0.02,0.01,0.07,0.02
0.27,0.26,0.20,0.05,0.79,0.08,1,0.20,0.17,0.81,0.14,0.34,0.22,0.95,0.29,0.27,0.15,0.24,0.15,0.19,0.30,0.14,0.25,N/A,0.03,0.39,N/A,0.13,0.08,0.82,0.12,0.03,0.16,0.80,0.20,0.17,0.03,0.24,0.05,0.04,0.31,0.23,0.49,0.12,0.38,0.04,0.17,0.21,0.15
0.17,0.18,0.21,0.11,0.27,0.08,0.20,1,0.75,0.31,0.05,0.31,0.67,0.24,0.38,0.19,0.78,0.13,0.64,0.26,0.58,0.67,0.22,N/A,-0.07,0.23,N/A,0.30,0.05,0.25,0.03,0.08,0.65,0.26,0.24,0.78,0.11,0.56,-0.02,0.03,0.24,0.14,0.35,0.44,0.21,-0.12,0.13,0.62,0.26
0.22,0.17,0.24,0.06,0.24,0.06,0.17,0.75,1,0.23,0.10,0.22,0.84,0.19,0.42,0.15,0.83,0.09,0.80,0.13,0.70,0.75,0.10,N/A,0.06,0.13,N/A,0.15,0.07,0.18,0.04,-0.06,0.83,0.21,0.07,0.83,0.05,0.61,0.00,-0.03,0.27,0.12,0.37,0.57,0.19,-0.00,-0.02,0.81,0.25
0.37,0.33,0.39,0.17,0.84,0.08,0.81,0.31,0.23,1,0.20,0.49,0.28,0.85,0.39,0.29,0.29,0.28,0.23,0.26,0.29,0.26,0.28,N/A,0.07,0.56,N/A,0.18,0.08,0.93,0.17,0.14,0.24,0.81,0.28,0.24,0.13,0.28,0.10,0.09,0.48,0.25,0.67,0.20,0.45,0.10,0.27,0.26,0.33
