1,0.38,0.48,0.37,0.84,0.84,0.39,0.07,0.66,0.65,0.48,0.46,0.42,0.43,0.39,N/A,0.49,0.13,0.52,0.75,0.77,0.31,0.79,0.75,0.64,0.45,0.55,0.91
0.38,1,0.24,0.16,0.38,0.37,0.16,0.08,0.21,0.37,0.24,0.66,0.07,0.23,0.10,N/A,0.11,0.04,0.26,0.22,0.39,0.04,0.40,0.23,0.22,0.18,0.35,0.39
0.48,0.24,1,0.11,0.48,0.43,0.12,-0.08,0.29,0.26,0.08,0.17,0.10,0.24,0.25,N/A,0.15,0.02,0.28,0.39,0.43,0.29,0.44,0.34,0.35,0.24,0.37,0.43
0.37,0.16,0.11,1,0.35,0.34,0.35,0.06,0.27,0.22,0.27,0.19,0.18,0.10,0.19,N/A,0.23,-0.02,0.64,0.30,0.43,0.15,0.44,0.30,0.20,0.29,0.35,0.32
0.84,0.38,0.48,0.35,1,0.83,0.29,0.11,0.63,0.50,0.33,0.39,0.40,0.38,0.32,N/A,0.46,0.11,0.48,0.68,0.69,0.27,0.70,0.69,0.61,0.39,0.47,0.80
0.84,0.37,0.43,0.34,0.83,1,0.27,0.08,0.75,0.50,0.41,0.44,0.56,0.33,0.38,N/A,0.61,0.17,0.45,0.76,0.60,0.28,0.62,0.76,0.63,0.38,0.41,0.74
0.39,0.16,0.12,0.35,0.29,0.27,1,-0.01,0.16,0.30,0.46,0.16,0.06,-0.00,0.14,N/A,0.12,0.04,0.42,0.25,0.50,0.12,0.50,0.24,0.18,0.17,0.44,0.46
0.07,0.08,-0.08,0.06,0.11,0.08,-0.01,1,0.01,-0.02,-0.02,0.04,-0.02,-0.08,0.07,N/A,-0.03,-0.00,0.00,0.05,0.01,0.11,0.01,0.04,0.13,-0.09,0.03,0.07
0.66,0.21,0.29,0.27,0.63,0.75,0.16,0.01,1,0.40,0.21,0.41,0.92,0.32,0.30,N/A,0.93,0.17,0.38,0.91,0.41,0.23,0.43,0.93,0.59,0.40,0.28,0.53
0.65,0.37,0.26,0.22,0.50,0.50,0.30,-0.02,0.40,1,0.37,0.30,0.24,0.36,0.26,N/A,0.29,0.02,0.29,0.48,0.56,0.22,0.56,0.51,0.43,0.35,0.39,0.64
0.48,0.24,0.08,0.27,0.33,0.41,0.46,-0.02,0.21,0.37,1,0.34,0.13,0.16,0.25,N/A,0.17,-0.01,0.33,0.24,0.44,0.25,0.43,0.25,0.15,0.20,0.22,0.50
0.46,0.66,0.17,0.19,0.39,0.44,0.16,0.04,0.41,0.30,0.34,1,0.27,0.20,0.22,N/A,0.29,0.29,0.32,0.34,0.38,0.11,0.40,0.37,0.32,0.29,0.21,0.41
0.42,0.07,0.10,0.18,0.40,0.56,0.06,-0.02,0.92,0.24,0.13,0.27,1,0.21,0.18,N/A,0.98,0.13,0.26,0.82,0.22,0.18,0.23,0.84,0.36,0.29,0.10,0.30
0.43,0.23,0.24,0.10,0.38,0.33,-0.00,-0.08,0.32,0.36,0.16,0.20,0.21,1,-0.01,N/A,0.26,0.10,0.11,0.40,0.27,0.11,0.27,0.39,0.23,0.22,0.22,0.28
0.39,0.10,0.25,0.19,0.32,0.38,0.14,0.07,0.30,0.26,0.25,0.22,0.18,-0.01,1,N/A,0.17,0.11,0.27,0.28,0.32,0.16,0.35,0.30,0.20,0.25,0.12,0.38
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0.49,0.11,0.15,0.23,0.46,0.61,0.12,-0.03,0.93,0.29,0.17,0.29,0.98,0.26,0.17,N/A,1,0.15,0.31,0.87,0.29,0.18,0.31,0.88,0.40,0.32,0.22,0.36
0.13,0.04,0.02,-0.02,0.11,0.17,0.04,-0.00,0.17,0.02,-0.01,0.29,0.13,0.10,0.11,N/A,0.15,1,0.01,0.17,0.03,-0.06,0.05,0.14,0.13,0.13,0.00,0.07
0.52,0.26,0.28,0.64,0.48,0.45,0.42,0.00,0.38,0.29,0.33,0.32,0.26,0.11,0.27,N/A,0.31,0.01,1,0.42,0.52,0.21,0.53,0.43,0.21,0.41,0.37,0.53
0.75,0.22,0.39,0.30,0.68,0.76,0.25,0.05,0.91,0.48,0.24,0.34,0.82,0.40,0.28,N/A,0.87,0.17,0.42,1,0.51,0.26,0.53,0.94,0.60,0.44,0.46,0.61
0.77,0.39,0.43,0.43,0.69,0.60,0.50,0.01,0.41,0.56,0.44,0.38,0.22,0.27,0.32,N/A,0.29,0.03,0.52,0.51,1,0.14,0.99,0.54,0.40,0.34,0.62,0.80
0.31,0.04,0.29,0.15,0.27,0.28,0.12,0.11,0.23,0.22,0.25,0.11,0.18,0.11,0.16,N/A,0.18,-0.06,0.21,0.26,0.14,1,0.12,0.26,0.17,0.33,0.10,0.27
0.79,0.40,0.44,0.44,0.70,0.62,0.50,0.01,0.43,0.56,0.43,0.40,0.23,0.27,0.35,N/A,0.31,0.05,0.53,0.53,0.99,0.12,1,0.55,0.42,0.35,0.61,0.81
0.75,0.23,0.34,0.30,0.69,0.76,0.24,0.04,0.93,0.51,0.25,0.37,0.84,0.39,0.30,N/A,0.88,0.14,0.43,0.94,0.54,0.26,0.55,1,0.60,0.41,0.44,0.62
0.64,0.22,0.35,0.20,0.61,0.63,0.18,0.13,0.59,0.43,0.15,0.32,0.36,0.23,0.20,N/A,0.40,0.13,0.21,0.60,0.40,0.17,0.42,0.60,1,0.27,0.36,0.55
0.45,0.18,0.24,0.29,0.39,0.38,0.17,-0.09,0.40,0.35,0.20,0.29,0.29,0.22,0.25,N/A,0.32,0.13,0.41,0.44,0.34,0.33,0.35,0.41,0.27,1,0.22,0.40
0.55,0.35,0.37,0.35,0.47,0.41,0.44,0.03,0.28,0.39,0.22,0.21,0.10,0.22,0.12,N/A,0.22,0.00,0.37,0.46,0.62,0.10,0.61,0.44,0.36,0.22,1,0.53
0.91,0.39,0.43,0.32,0.80,0.74,0.46,0.07,0.53,0.64,0.50,0.41,0.30,0.28,0.38,N/A,0.36,0.07,0.53,0.61,0.80,0.27,0.81,0.62,0.55,0.40,0.53,1
