1,0.02,0.06,N/A,0.12,0.08,0.36,0.32,0.29,0.34,0.38,0.16,0.29,0.18,N/A,0.33,0.27,0.32,0.34,0.19,0.02,0.36,0.25,0.30,0.20,0.38,0.35,N/A,0.21,0.13,0.15,0.37,0.04,0.25,0.01,0.31,0.00,0.45,0.26
0.02,1,0.03,N/A,0.09,0.10,0.06,0.04,0.03,0.29,0.18,-0.11,0.15,0.07,N/A,0.39,-0.02,0.04,0.27,0.17,-0.00,0.03,0.33,-0.00,0.06,0.15,0.03,N/A,0.25,0.31,0.00,0.13,-0.14,-0.02,0.09,0.07,0.04,0.05,0.19
0.06,0.03,1,N/A,0.16,0.09,-0.01,0.07,0.17,0.11,0.07,0.15,0.00,0.00,N/A,0.13,0.03,0.06,0.09,-0.05,0.09,0.03,0.08,0.04,-0.04,0.20,0.06,N/A,0.06,0.04,-0.16,0.06,-0.03,0.19,0.06,0.00,-0.02,0.17,0.20
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0.12,0.09,0.16,N/A,1,0.02,0.02,0.12,0.22,0.28,0.50,-0.10,0.33,-0.03,N/A,0.32,-0.06,-0.02,0.25,0.24,0.06,-0.06,0.17,0.01,0.05,0.14,0.04,N/A,0.15,-0.00,0.04,0.10,-0.05,0.08,0.05,0.16,0.10,0.25,0.27
0.08,0.10,0.09,N/A,0.02,1,0.14,0.30,0.11,0.29,0.13,0.08,0.28,0.18,N/A,0.13,0.09,0.32,0.14,-0.00,0.29,0.18,0.21,0.08,0.30,0.36,0.29,N/A,0.24,0.10,0.09,0.33,-0.05,0.19,0.13,0.42,-0.04,0.20,0.13
0.36,0.06,-0.01,N/A,0.02,0.14,1,0.36,0.10,0.35,0.36,0.03,0.24,0.01,N/A,0.36,0.07,0.14,0.15,0.33,0.06,0.12,0.08,0.19,0.05,0.18,0.27,N/A,0.40,0.07,0.04,0.32,0.11,0.05,-0.06,0.13,0.03,0.28,0.26
0.32,0.04,0.07,N/A,0.12,0.30,0.36,1,0.22,0.16,0.48,0.04,0.32,0.14,N/A,0.32,0.26,0.28,0.16,0.14,0.23,0.36,0.21,0.26,0.15,0.49,0.27,N/A,0.20,0.03,0.16,0.35,-0.01,0.22,0.09,0.27,0.04,0.37,0.27
0.29,0.03,0.17,N/A,0.22,0.11,0.10,0.22,1,0.26,0.27,0.00,0.14,0.19,N/A,0.12,0.31,0.21,0.21,0.06,0.16,0.13,0.23,0.15,0.21,0.36,0.12,N/A,0.13,0.06,0.10,0.24,0.29,0.19,0.17,0.31,0.02,0.60,0.02
0.34,0.29,0.11,N/A,0.28,0.29,0.35,0.16,0.26,1,0.25,0.13,0.21,0.03,N/A,0.43,0.02,0.26,0.26,0.29,0.04,0.18,0.21,0.08,0.07,0.30,0.18,N/A,0.17,0.14,0.03,0.52,0.01,0.18,-0.08,0.18,0.02,0.32,0.22
0.38,0.18,0.07,N/A,0.50,0.13,0.36,0.48,0.27,0.25,1,-0.02,0.46,0.03,N/A,0.39,0.06,0.21,0.48,0.25,0.06,0.12,0.29,0.11,0.16,0.44,0.31,N/A,0.48,0.16,0.02,0.31,0.02,0.11,-0.07,0.37,0.15,0.41,0.36
0.16,-0.11,0.15,N/A,-0.10,0.08,0.03,0.04,0.00,0.13,-0.02,1,0.05,-0.09,N/A,0.01,-0.05,0.25,-0.01,0.02,-0.07,-0.05,0.07,0.09,0.04,0.22,-0.10,N/A,0.09,-0.01,-0.07,0.13,0.01,0.30,0.05,-0.01,0.02,0.10,0.12
0.29,0.15,0.00,N/A,0.33,0.28,0.24,0.32,0.14,0.21,0.46,0.05,1,0.10,N/A,0.29,0.09,0.38,0.28,0.14,-0.06,0.11,0.51,0.12,0.50,0.33,0.52,N/A,0.51,0.08,0.02,0.21,0.10,0.19,0.10,0.47,0.20,0.25,0.52
0.18,0.07,0.00,N/A,-0.03,0.18,0.01,0.14,0.19,0.03,0.03,-0.09,0.10,1,N/A,0.12,0.51,0.24,0.12,-0.03,0.06,0.30,0.17,0.22,0.13,0.26,0.13,N/A,0.12,0.03,0.68,0.09,-0.04,0.19,0.27,0.13,-0.03,0.04,0.14
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0.33,0.39,0.13,N/A,0.32,0.13,0.36,0.32,0.12,0.43,0.39,0.01,0.29,0.12,N/A,1,0.04,0.15,0.53,0.20,0.14,0.15,0.22,0.10,0.08,0.29,0.12,N/A,0.33,0.27,-0.00,0.16,-0.01,0.11,-0.02,0.16,0.02,0.30,0.51
0.27,-0.02,0.03,N/A,-0.06,0.09,0.07,0.26,0.31,0.02,0.06,-0.05,0.09,0.51,N/A,0.04,1,0.28,0.06,-0.05,0.01,0.55,0.07,0.32,0.22,0.27,0.21,N/A,0.20,-0.02,0.31,0.08,0.03,0.18,0.23,0.24,-0.00,0.20,0.06
