1,0.04,0.08,0.13,0.10,-0.06,0.21,N/A,-0.01,0.15,0.26,-0.07,0.01,0.41,0.10,0.04,0.12,0.26,0.11,-0.03,0.22,0.19,0.01,0.01,0.15,0.25,-0.03,0.25,0.17,0.19,-0.02,0.06,-0.02
0.04,1,0.17,0.34,0.15,0.04,0.27,N/A,0.04,0.22,0.35,0.10,0.05,0.02,0.20,-0.03,0.07,0.15,0.16,0.02,0.05,0.15,0.29,-0.02,0.27,0.05,-0.05,0.21,0.16,0.28,0.25,0.29,0.02
0.08,0.17,1,0.07,-0.03,-0.03,0.18,N/A,-0.01,-0.02,0.23,0.19,-0.01,0.20,0.28,-0.08,0.10,0.20,0.07,0.26,0.00,0.16,0.13,0.00,0.14,0.12,0.04,0.26,0.22,0.12,0.04,0.23,0.07
0.13,0.34,0.07,1,-0.00,0.12,0.03,N/A,0.14,0.01,0.24,0.02,-0.00,0.06,0.01,0.25,0.04,0.06,-0.01,-0.02,-0.01,0.06,0.07,-0.01,0.41,0.09,0.12,-0.06,-0.02,0.05,0.01,0.03,0.00
0.10,0.15,-0.03,-0.00,1,-0.05,0.06,N/A,0.04,0.18,0.13,-0.03,-0.01,0.19,-0.06,-0.02,-0.12,0.29,-0.06,-0.03,0.01,0.03,-0.03,-0.04,0.02,-0.01,-0.05,0.23,-0.00,0.08,0.04,-0.08,-0.00
-0.06,0.04,-0.03,0.12,-0.05,1,0.03,N/A,0.07,0.02,0.03,0.00,0.19,-0.02,0.06,-0.01,0.01,0.15,0.06,0.02,0.04,0.08,0.15,-0.00,0.56,0.05,-0.02,0.07,-0.04,0.04,0.07,0.20,-0.02
0.21,0.27,0.18,0.03,0.06,0.03,1,N/A,0.02,-0.03,0.29,0.16,0.21,0.28,0.08,-0.06,0.01,0.17,0.15,0.05,-0.06,0.03,0.17,0.00,-0.02,0.03,0.08,0.35,0.11,0.24,0.24,0.27,0.02
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
-0.01,0.04,-0.01,0.14,0.04,0.07,0.02,N/A,1,0.05,0.17,0.18,-0.03,0.19,0.13,-0.02,0.13,-0.01,0.22,-0.00,-0.02,0.02,0.01,-0.01,0.21,0.18,0.18,0.01,0.00,0.09,0.02,0.11,-0.02
0.15,0.22,-0.02,0.01,0.18,0.02,-0.03,N/A,0.05,1,0.27,0.21,0.04,0.13,0.23,-0.01,0.13,0.35,0.38,-0.05,0.15,0.01,0.27,0.04,0.22,0.17,0.06,0.31,0.18,0.30,0.26,0.20,0.08
0.26,0.35,0.23,0.24,0.13,0.03,0.29,N/A,0.17,0.27,1,0.28,-0.06,0.43,0.37,0.01,0.31,0.25,0.29,0.10,0.05,0.17,0.22,0.23,0.38,0.33,0.17,0.42,0.29,0.39,0.22,0.26,0.27
-0.07,0.10,0.19,0.02,-0.03,0.00,0.16,N/A,0.18,0.21,0.28,1,-0.02,0.17,0.55,0.06,0.17,0.25,0.31,0.26,-0.09,0.07,0.23,-0.00,0.25,0.16,0.19,0.20,0.13,0.12,0.35,0.43,0.01
0.01,0.05,-0.01,-0.00,-0.01,0.19,0.21,N/A,-0.03,0.04,-0.06,-0.02,1,-0.02,-0.01,0.02,-0.12,0.14,0.18,0.08,0.12,-0.01,0.20,-0.00,0.12,-0.04,-0.03,0.04,0.12,-0.04,0.03,0.13,-0.03
0.41,0.02,0.20,0.06,0.19,-0.02,0.28,N/A,0.19,0.13,0.43,0.17,-0.02,1,0.31,0.03,0.22,0.32,0.19,0.12,0.05,0.09,0.20,0.00,0.24,0.21,0.33,0.53,0.12,0.31,0.06,0.24,0.00
0.10,0.20,0.28,0.01,-0.06,0.06,0.08,N/A,0.13,0.23,0.37,0.55,-0.01,0.31,1,0.07,0.37,0.21,0.31,0.47,-0.05,0.10,0.48,0.00,0.32,0.05,0.08,0.31,0.14,0.13,0.18,0.44,-0.02
0.04,-0.03,-0.08,0.25,-0.02,-0.01,-0.06,N/A,-0.02,-0.01,0.01,0.06,0.02,0.03,0.07,1,0.11,0.33,0.06,-0.03,-0.01,0.00,0.19,-0.02,-0.03,-0.03,0.13,0.04,-0.04,0.03,0.01,0.02,-0.01
0.12,0.07,0.10,0.04,-0.12,0.01,0.01,N/A,0.13,0.13,0.31,0.17,-0.12,0.22,0.37,0.11,1,0.16,0.29,-0.03,0.04,0.06,0.27,-0.02,0.08,0.12,0.15,0.34,0.18,0.11,0.16,0.15,-0.04
0.26,0.15,0.20,0.06,0.29,0.15,0.17,N/A,-0.01,0.35,0.25,0.25,0.14,0.32,0.21,0.33,0.16,1,0.25,0.03,0.18,0.18,0.24,0.00,0.08,0.11,0.29,0.43,0.21,0.29,0.18,0.16,0.03
0.11,0.16,0.07,-0.01,-0.06,0.06,0.15,N/A,0.22,0.38,0.29,0.31,0.18,0.19,0.31,0.06,0.29,0.25,1,-0.00,0.15,0.14,0.13,-0.00,0.22,0.17,0.11,0.31,0.18,0.16,0.23,0.37,0.02
-0.03,0.02,0.26,-0.02,-0.03,0.02,0.05,N/A,-0.00,-0.05,0.10,0.26,0.08,0.12,0.47,-0.03,-0.03,0.03,-0.00,1,-0.04,0.03,0.06,-0.00,0.22,-0.02,-0.12,0.06,-0.08,-0.02,-0.09,0.29,0.01
0.22,0.05,0.00,-0.01,0.01,0.04,-0.06,N/A,-0.02,0.15,0.05,-0.09,0.12,0.05,-0.05,-0.01,0.04,0.18,0.15,-0.04,1,0.01,0.09,-0.04,-0.00,0.10,0.10,0.13,-0.08,0.07,-0.06,0.03,-0.03
