1,0.52,0.70,0.63,0.39,0.72,0.76,0.85,0.67,0.74,0.26,0.32,0.80,N/A,N/A,0.77,0.37,0.60,0.16,0.34,0.39,0.39,0.85,0.54,0.35,0.68,0.17,0.82,0.76,0.84,0.18,0.14,0.96,0.18,0.86,0.25,0.31,0.20,0.72,0.95,0.86,0.94,0.44,0.09,0.42,0.17,0.47,0.45,0.16,0.39,0.30
0.52,1,0.37,0.50,0.31,0.50,0.42,0.55,0.44,0.48,0.14,0.09,0.46,N/A,N/A,0.48,0.19,0.36,0.13,0.18,0.31,0.15,0.42,0.52,0.13,0.41,0.07,0.50,0.37,0.51,0.14,0.02,0.53,0.03,0.51,0.26,0.16,0.27,0.52,0.48,0.41,0.59,0.21,0.12,0.32,0.10,0.36,0.32,0.09,0.18,0.23
0.70,0.37,1,0.65,0.45,0.59,0.62,0.71,0.65,0.64,0.25,0.25,0.77,N/A,N/A,0.71,0.38,0.39,0.11,0.30,0.33,0.34,0.43,0.57,0.36,0.48,0.26,0.72,0.72,0.55,0.24,0.09,0.64,0.33,0.66,0.27,0.25,0.17,0.61,0.71,0.60,0.72,0.36,0.00,0.38,0.09,0.40,0.44,0.10,0.37,0.34
0.63,0.50,0.65,1,0.31,0.51,0.53,0.56,0.49,0.56,0.16,0.12,0.59,N/A,N/A,0.55,0.35,0.39,0.10,0.18,0.31,0.19,0.45,0.54,0.20,0.39,0.27,0.63,0.54,0.52,0.12,-0.00,0.58,0.15,0.54,0.24,0.17,0.06,0.55,0.63,0.58,0.66,0.29,0.05,0.37,0.12,0.28,0.36,0.06,0.21,0.22
0.39,0.31,0.45,0.31,1,0.50,0.43,0.49,0.41,0.44,0.21,0.34,0.40,N/A,N/A,0.45,0.21,0.32,0.07,0.22,0.24,0.25,0.20,0.40,0.37,0.34,0.16,0.44,0.45,0.41,-0.14,0.17,0.40,0.16,0.47,0.31,0.30,0.22,0.44,0.38,0.37,0.44,0.31,0.11,0.32,0.06,0.41,0.36,0.00,0.21,0.45
0.72,0.50,0.59,0.51,0.50,1,0.69,0.74,0.71,0.81,0.23,0.33,0.77,N/A,N/A,0.83,0.33,0.66,0.17,0.48,0.41,0.34,0.46,0.44,0.39,0.46,0.20,0.76,0.78,0.85,0.21,0.13,0.75,0.21,0.73,0.33,0.30,0.26,0.60,0.73,0.64,0.71,0.60,0.31,0.42,0.21,0.50,0.48,0.22,0.25,0.36
0.76,0.42,0.62,0.53,0.43,0.69,1,0.69,0.68,0.73,0.30,0.32,0.70,N/A,N/A,0.77,0.29,0.47,0.12,0.37,0.39,0.34,0.56,0.46,0.40,0.47,0.18,0.73,0.68,0.65,0.19,0.12,0.73,0.11,0.67,0.27,0.30,0.19,0.57,0.75,0.63,0.74,0.47,0.09,0.38,0.09,0.50,0.42,0.16,0.40,0.36
0.85,0.55,0.71,0.56,0.49,0.74,0.69,1,0.72,0.78,0.26,0.28,0.79,N/A,N/A,0.80,0.36,0.59,0.16,0.36,0.44,0.32,0.62,0.58,0.34,0.82,0.20,0.78,0.82,0.73,0.12,0.08,0.83,0.22,0.94,0.31,0.22,0.24,0.78,0.81,0.76,0.85,0.43,0.09,0.44,0.22,0.51,0.52,0.22,0.43,0.35
0.67,0.44,0.65,0.49,0.41,0.71,0.68,0.72,1,0.79,0.23,0.30,0.73,N/A,N/A,0.87,0.20,0.46,0.15,0.29,0.43,0.27,0.38,0.44,0.39,0.46,0.18,0.73,0.70,0.60,0.25,0.08,0.65,0.11,0.67,0.29,0.26,0.15,0.62,0.64,0.59,0.65,0.45,0.12,0.40,0.18,0.42,0.42,0.13,0.37,0.35
0.74,0.48,0.64,0.56,0.44,0.81,0.73,0.78,0.79,1,0.24,0.33,0.77,N/A,N/A,0.85,0.34,0.57,0.17,0.48,0.39,0.37,0.43,0.52,0.40,0.50,0.24,0.75,0.81,0.68,0.26,0.10,0.73,0.18,0.75,0.27,0.24,0.30,0.68,0.70,0.66,0.73,0.55,0.20,0.41,0.17,0.51,0.41,0.24,0.38,0.33
