1,0.36,0.27,0.04,0.26,0.09,0.32,0.39,0.31,N/A,0.20,0.21,0.44,0.12,0.16,0.11,0.08,0.29,N/A,0.28,0.22,0.06,0.18,0.20,0.11,0.49,0.38,0.28,0.43,0.12,0.18,0.11,N/A,N/A,N/A,0.27,0.28,0.09,0.12,0.12,0.10,0.02,0.28,0.22,0.16,0.30,0.10,-0.08,0.22,0.30,0.45,N/A
0.36,1,0.26,0.08,0.28,-0.02,0.22,0.36,0.35,N/A,0.37,0.50,0.68,0.22,0.30,0.13,0.32,0.51,N/A,0.56,-0.05,0.00,0.18,0.57,0.25,0.46,0.73,-0.02,0.51,0.19,0.14,0.05,N/A,N/A,N/A,0.26,0.51,0.30,0.07,0.19,0.12,-0.00,0.43,0.05,0.07,0.23,-0.02,0.01,0.26,0.39,0.45,N/A
0.27,0.26,1,0.14,0.18,0.16,0.07,0.21,0.26,N/A,0.23,0.14,0.20,0.24,0.36,0.17,0.18,0.22,N/A,0.15,0.22,0.09,0.15,0.15,0.20,0.39,0.15,0.11,0.43,0.10,0.28,0.08,N/A,N/A,N/A,1.00,0.07,0.17,0.34,0.30,0.11,0.13,0.30,0.09,0.29,0.40,0.08,-0.01,0.18,0.30,0.48,N/A
0.04,0.08,0.14,1,0.08,-0.04,-0.01,0.04,0.07,N/A,0.02,0.15,0.08,0.18,0.00,-0.02,0.26,0.06,N/A,0.07,0.02,0.04,-0.03,0.05,0.09,0.09,0.05,0.03,0.07,-0.02,0.17,0.06,N/A,N/A,N/A,0.14,0.13,0.10,0.17,0.06,-0.01,-0.03,0.05,0.04,0.11,0.14,-0.02,-0.02,-0.02,0.35,0.03,N/A
0.26,0.28,0.18,0.08,1,0.21,0.17,0.28,0.42,N/A,0.22,0.16,0.53,0.30,0.23,0.18,0.16,0.37,N/A,0.42,0.05,0.35,0.11,0.22,0.50,0.43,0.39,-0.00,0.22,0.40,0.27,0.23,N/A,N/A,N/A,0.18,0.36,0.36,0.38,0.23,0.33,0.16,0.22,0.26,0.68,0.31,0.19,0.08,0.32,0.17,0.24,N/A
0.09,-0.02,0.16,-0.04,0.21,1,0.13,0.00,0.19,N/A,0.04,0.02,0.13,0.08,0.03,0.07,0.17,-0.01,N/A,0.04,-0.02,0.02,0.10,-0.10,0.05,0.26,0.10,0.08,-0.02,0.01,0.22,0.11,N/A,N/A,N/A,0.16,-0.00,0.10,0.18,0.19,0.03,0.01,-0.03,0.24,0.20,0.06,0.07,0.05,0.26,0.04,-0.01,N/A
0.32,0.22,0.07,-0.01,0.17,0.13,1,-0.02,0.13,N/A,0.13,0.10,0.21,0.07,0.01,-0.08,0.15,0.02,N/A,0.18,0.02,0.03,0.19,0.26,-0.01,0.27,0.13,-0.07,-0.01,0.02,0.01,0.05,N/A,N/A,N/A,0.07,0.11,0.08,0.06,-0.01,-0.01,0.06,0.14,0.01,0.11,0.15,-0.03,-0.14,0.07,0.14,0.11,N/A
0.39,0.36,0.21,0.04,0.28,0.00,-0.02,1,0.22,N/A,0.29,0.25,0.37,0.15,0.23,0.10,-0.04,0.28,N/A,0.26,0.00,0.10,0.32,0.21,0.13,0.25,0.27,0.02,0.39,0.23,0.11,0.18,N/A,N/A,N/A,0.21,0.28,0.13,0.08,0.17,0.12,0.08,0.37,0.15,0.18,0.22,0.06,0.07,0.13,0.26,0.32,N/A
0.31,0.35,0.26,0.07,0.42,0.19,0.13,0.22,1,N/A,0.28,0.28,0.53,0.33,0.16,0.10,0.05,0.42,N/A,0.43,0.09,0.10,0.08,0.32,0.32,0.49,0.43,0.19,0.35,0.20,0.28,0.27,N/A,N/A,N/A,0.26,0.28,0.29,0.33,0.44,0.10,0.15,0.25,0.12,0.30,0.43,0.01,0.04,0.44,0.21,0.46,N/A
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
