1,0.13,0.17,0.17,0.12,0.16,-0.05,0.07,0.08,0.11,0.04,0.09,0.05,0.31,0.14,0.21
0.13,1,0.32,0.45,0.61,0.12,0.36,0.03,0.00,0.08,0.09,0.19,0.02,0.52,-0.01,0.26
0.17,0.32,1,0.18,0.20,0.11,-0.03,0.02,0.14,0.20,-0.06,0.14,0.07,0.46,0.10,0.32
0.17,0.45,0.18,1,0.33,0.14,0.17,0.03,0.04,0.13,0.02,0.06,0.17,0.41,0.04,0.29
0.12,0.61,0.20,0.33,1,0.09,0.42,0.05,0.12,-0.15,0.10,0.09,0.06,0.55,0.10,0.36
0.16,0.12,0.11,0.14,0.09,1,0.11,0.09,0.14,0.12,-0.10,0.19,0.12,0.37,0.09,0.32
-0.05,0.36,-0.03,0.17,0.42,0.11,1,0.17,0.07,-0.09,0.15,0.01,-0.10,0.30,0.05,0.19
0.07,0.03,0.02,0.03,0.05,0.09,0.17,1,0.13,-0.02,0.20,-0.01,0.06,0.18,0.05,0.24
0.08,0.00,0.14,0.04,0.12,0.14,0.07,0.13,1,-0.01,-0.02,0.14,0.12,0.35,0.42,0.44
0.11,0.08,0.20,0.13,-0.15,0.12,-0.09,-0.02,-0.01,1,0.02,0.16,0.02,0.14,0.00,0.15
0.04,0.09,-0.06,0.02,0.10,-0.10,0.15,0.20,-0.02,0.02,1,0.09,-0.13,0.08,0.19,0.10
0.09,0.19,0.14,0.06,0.09,0.19,0.01,-0.01,0.14,0.16,0.09,1,0.23,0.23,0.12,0.27
0.05,0.02,0.07,0.17,0.06,0.12,-0.10,0.06,0.12,0.02,-0.13,0.23,1,0.14,0.20,0.13
0.31,0.52,0.46,0.41,0.55,0.37,0.30,0.18,0.35,0.14,0.08,0.23,0.14,1,0.41,0.68
0.14,-0.01,0.10,0.04,0.10,0.09,0.05,0.05,0.42,0.00,0.19,0.12,0.20,0.41,1,0.34
0.21,0.26,0.32,0.29,0.36,0.32,0.19,0.24,0.44,0.15,0.10,0.27,0.13,0.68,0.34,1
