1,N/A,0.24,0.04,N/A,0.24,0.26,0.16,0.66,0.35,0.24,0.09,0.09,0.30,0.08,0.05,0.04,-0.01,0.07,0.01,0.14,N/A,0.46,-0.05,0.15,0.33,0.08,0.31,0.05
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0.24,N/A,1,0.17,N/A,0.29,0.99,0.39,0.30,0.49,0.48,0.51,0.35,0.34,0.09,0.10,0.46,0.30,0.13,0.12,0.10,N/A,0.34,-0.02,0.23,0.16,0.34,0.50,0.23
0.04,N/A,0.17,1,N/A,0.02,0.16,0.15,0.06,0.13,0.22,0.20,0.10,0.09,0.05,0.42,0.16,0.07,0.18,-0.05,-0.00,N/A,0.04,0.15,0.17,0.16,0.36,0.19,0.10
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0.24,N/A,0.29,0.02,N/A,1,0.29,0.14,0.45,0.45,0.13,0.13,0.27,0.42,0.04,0.07,0.10,0.29,-0.05,-0.00,0.18,N/A,0.38,-0.01,0.08,0.25,0.10,0.32,0.11
0.26,N/A,0.99,0.16,N/A,0.29,1,0.38,0.32,0.50,0.51,0.54,0.36,0.36,0.11,0.10,0.48,0.30,0.10,0.13,0.12,N/A,0.35,-0.02,0.24,0.18,0.34,0.50,0.24
0.16,N/A,0.39,0.15,N/A,0.14,0.38,1,0.30,0.34,0.53,0.34,0.25,0.29,0.01,-0.08,0.29,0.12,-0.02,-0.11,0.09,N/A,0.15,0.08,-0.02,0.20,0.22,0.34,0.08
0.66,N/A,0.30,0.06,N/A,0.45,0.32,0.30,1,0.41,0.40,0.25,0.19,0.37,-0.05,0.02,0.15,0.10,0.05,0.03,0.07,N/A,0.48,-0.05,0.13,0.50,0.08,0.32,0.11
0.35,N/A,0.49,0.13,N/A,0.45,0.50,0.34,0.41,1,0.45,0.38,0.32,0.43,0.09,0.07,0.19,0.30,0.10,-0.06,0.12,N/A,0.39,-0.02,0.17,0.32,0.16,0.43,0.15
0.24,N/A,0.48,0.22,N/A,0.13,0.51,0.53,0.40,0.45,1,0.45,0.24,0.35,0.04,0.01,0.40,0.19,0.05,0.02,0.02,N/A,0.38,-0.00,0.16,0.21,0.18,0.27,0.26
0.09,N/A,0.51,0.20,N/A,0.13,0.54,0.34,0.25,0.38,0.45,1,0.21,0.25,0.00,-0.04,0.39,0.30,0.02,0.15,0.02,N/A,0.24,0.02,0.23,0.37,0.46,0.27,0.26
0.09,N/A,0.35,0.10,N/A,0.27,0.36,0.25,0.19,0.32,0.24,0.21,1,0.23,0.24,0.04,0.28,0.38,0.11,-0.02,0.06,N/A,0.28,0.02,0.09,0.24,0.12,0.12,0.23
0.30,N/A,0.34,0.09,N/A,0.42,0.36,0.29,0.37,0.43,0.35,0.25,0.23,1,0.13,0.05,0.25,0.32,-0.06,-0.01,0.03,N/A,0.30,0.10,0.05,0.28,0.22,0.38,0.23
0.08,N/A,0.09,0.05,N/A,0.04,0.11,0.01,-0.05,0.09,0.04,0.00,0.24,0.13,1,0.15,-0.03,-0.05,-0.01,0.08,-0.01,N/A,0.13,-0.06,0.07,0.06,0.04,0.02,0.06
0.05,N/A,0.10,0.42,N/A,0.07,0.10,-0.08,0.02,0.07,0.01,-0.04,0.04,0.05,0.15,1,0.12,0.10,0.24,-0.01,0.04,N/A,0.13,0.24,0.16,0.08,-0.00,0.10,-0.12
0.04,N/A,0.46,0.16,N/A,0.10,0.48,0.29,0.15,0.19,0.40,0.39,0.28,0.25,-0.03,0.12,1,0.18,-0.03,0.13,0.08,N/A,0.15,0.04,0.10,0.22,0.37,0.24,0.14
-0.01,N/A,0.30,0.07,N/A,0.29,0.30,0.12,0.10,0.30,0.19,0.30,0.38,0.32,-0.05,0.10,0.18,1,0.18,-0.01,0.04,N/A,0.10,-0.06,0.20,0.12,0.17,0.25,0.09
0.07,N/A,0.13,0.18,N/A,-0.05,0.10,-0.02,0.05,0.10,0.05,0.02,0.11,-0.06,-0.01,0.24,-0.03,0.18,1,-0.01,-0.04,N/A,0.15,-0.05,0.02,0.06,0.00,0.04,0.13
