1,0.23,0.53,0.07,0.30,0.39,0.38,0.13,0.65,0.14,0.23,0.51,N/A,N/A,0.16,0.63,0.22,0.78,0.44,0.35
0.23,1,0.02,-0.00,0.10,0.17,0.02,0.16,0.12,0.10,0.03,0.16,N/A,N/A,-0.07,0.11,0.16,0.03,0.05,0.14
0.53,0.02,1,0.09,0.30,0.28,0.25,0.14,0.26,0.16,0.09,0.28,N/A,N/A,0.16,0.50,0.20,0.41,0.21,0.22
0.07,-0.00,0.09,1,0.14,0.07,-0.05,-0.06,-0.05,0.14,0.05,0.07,N/A,N/A,-0.07,0.02,0.19,-0.01,-0.03,0.10
0.30,0.10,0.30,0.14,1,0.11,0.36,0.24,0.07,0.33,-0.04,0.44,N/A,N/A,-0.08,0.23,0.14,0.07,0.38,0.10
0.39,0.17,0.28,0.07,0.11,1,0.13,0.08,0.30,0.10,0.17,0.28,N/A,N/A,0.03,0.23,0.24,0.30,0.28,0.35
0.38,0.02,0.25,-0.05,0.36,0.13,1,0.05,0.26,0.11,0.05,0.36,N/A,N/A,0.14,0.36,0.09,0.26,0.19,0.09
0.13,0.16,0.14,-0.06,0.24,0.08,0.05,1,0.02,0.06,0.02,0.09,N/A,N/A,0.06,0.17,-0.06,-0.00,0.29,0.21
0.65,0.12,0.26,-0.05,0.07,0.30,0.26,0.02,1,0.18,0.18,0.45,N/A,N/A,0.09,0.47,0.23,0.62,0.16,0.26
0.14,0.10,0.16,0.14,0.33,0.10,0.11,0.06,0.18,1,0.03,0.44,N/A,N/A,-0.08,0.21,0.21,-0.01,0.14,0.09
0.23,0.03,0.09,0.05,-0.04,0.17,0.05,0.02,0.18,0.03,1,0.26,N/A,N/A,0.07,0.23,0.12,0.26,-0.02,0.19
0.51,0.16,0.28,0.07,0.44,0.28,0.36,0.09,0.45,0.44,0.26,1,N/A,N/A,0.00,0.47,0.27,0.35,0.21,0.19
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0.16,-0.07,0.16,-0.07,-0.08,0.03,0.14,0.06,0.09,-0.08,0.07,0.00,N/A,N/A,1,0.17,-0.05,0.16,-0.05,0.01
0.63,0.11,0.50,0.02,0.23,0.23,0.36,0.17,0.47,0.21,0.23,0.47,N/A,N/A,0.17,1,0.22,0.57,0.21,0.24
0.22,0.16,0.20,0.19,0.14,0.24,0.09,-0.06,0.23,0.21,0.12,0.27,N/A,N/A,-0.05,0.22,1,0.06,0.07,0.10
0.78,0.03,0.41,-0.01,0.07,0.30,0.26,-0.00,0.62,-0.01,0.26,0.35,N/A,N/A,0.16,0.57,0.06,1,0.21,0.29
0.44,0.05,0.21,-0.03,0.38,0.28,0.19,0.29,0.16,0.14,-0.02,0.21,N/A,N/A,-0.05,0.21,0.07,0.21,1,0.10
0.35,0.14,0.22,0.10,0.10,0.35,0.09,0.21,0.26,0.09,0.19,0.19,N/A,N/A,0.01,0.24,0.10,0.29,0.10,1
