1,0.21,0.05,0.02,-0.07,0.04,0.08,0.28,0.33,0.20,0.23,0.21,0.10,0.36,-0.02,0.41,0.66,0.17,0.43,0.06,0.27,0.42,0.13,0.04,0.33,0.32,0.06,0.12,0.16,-0.11,0.20,0.28,0.02,0.03,0.04,N/A,-0.11,0.30,0.29,0.08,0.34,0.15,0.25,0.35,0.14,N/A,0.18
0.21,1,0.23,0.22,0.04,0.22,0.42,0.58,0.10,0.19,0.41,0.50,0.35,0.32,0.26,0.38,0.25,0.10,0.29,0.34,0.67,0.22,0.32,0.39,0.27,0.33,0.09,0.09,0.20,0.00,0.24,0.23,0.08,0.10,0.39,N/A,0.10,0.68,0.27,0.34,0.46,0.44,0.23,0.08,0.56,N/A,0.37
0.05,0.23,1,0.13,0.03,0.00,0.34,0.21,0.04,-0.02,0.05,0.03,0.12,-0.04,0.09,0.27,0.01,0.04,0.11,0.11,0.30,0.10,0.03,0.04,0.12,0.26,-0.00,-0.08,0.04,-0.06,0.17,-0.06,0.06,-0.02,0.34,N/A,0.00,0.29,0.17,0.24,0.03,0.12,-0.06,-0.01,0.35,N/A,0.06
0.02,0.22,0.13,1,0.06,-0.02,0.16,0.25,0.20,0.08,0.15,0.12,0.30,0.07,-0.04,0.30,0.06,0.15,0.18,0.46,0.34,0.32,0.03,0.07,0.08,0.27,-0.01,0.01,-0.00,0.02,0.22,0.11,0.00,0.03,0.11,N/A,-0.08,0.29,0.17,0.45,0.12,0.24,0.08,-0.01,0.28,N/A,0.09
-0.07,0.04,0.03,0.06,1,-0.04,-0.00,0.05,0.08,-0.05,-0.03,-0.08,0.07,0.24,-0.06,-0.01,0.02,0.11,0.01,0.14,0.12,0.02,0.00,0.06,0.10,-0.01,-0.07,0.26,0.02,0.04,-0.07,-0.13,-0.09,0.01,0.04,N/A,-0.16,0.09,-0.05,0.02,0.01,-0.00,-0.05,0.09,0.04,N/A,-0.05
0.04,0.22,0.00,-0.02,-0.04,1,0.24,0.30,0.03,0.07,0.09,0.02,0.00,0.15,0.09,0.22,0.16,0.03,0.18,0.28,0.27,0.11,0.18,0.05,0.08,0.18,-0.06,0.07,-0.02,0.06,0.10,0.08,-0.01,0.02,0.02,N/A,0.00,0.21,0.10,0.29,0.08,0.15,0.10,0.05,0.32,N/A,0.08
0.08,0.42,0.34,0.16,-0.00,0.24,1,0.39,0.04,0.08,0.13,0.30,0.29,0.17,0.18,0.29,0.13,0.21,0.20,0.31,0.45,0.18,0.23,0.28,0.21,0.26,0.09,0.08,0.15,0.17,0.21,0.10,-0.09,0.10,0.19,N/A,0.01,0.49,0.23,0.30,0.15,0.29,0.09,0.06,0.42,N/A,0.20
0.28,0.58,0.21,0.25,0.05,0.30,0.39,1,0.20,0.23,0.24,0.52,0.30,0.27,0.17,0.52,0.36,0.24,0.31,0.43,0.73,0.37,0.36,0.31,0.48,0.47,0.05,0.19,0.29,0.08,0.36,0.12,0.12,0.31,0.24,N/A,0.09,0.75,0.29,0.35,0.49,0.35,0.28,0.17,0.53,N/A,0.38
0.33,0.10,0.04,0.20,0.08,0.03,0.04,0.20,1,0.18,0.20,0.13,0.16,0.24,-0.19,0.27,0.22,0.33,0.29,0.10,0.28,0.30,0.17,0.01,0.12,0.21,0.03,0.05,0.10,0.01,0.02,0.10,0.02,-0.07,0.18,N/A,-0.02,0.26,0.23,0.07,0.06,0.20,0.12,0.28,0.22,N/A,-0.02
0.20,0.19,-0.02,0.08,-0.05,0.07,0.08,0.23,0.18,1,0.20,0.03,0.17,0.17,0.12,0.24,0.22,0.03,0.18,0.09,0.33,0.21,0.18,0.04,0.23,0.22,-0.04,0.16,0.04,0.02,0.14,0.27,0.01,0.04,0.00,N/A,-0.08,0.28,0.07,0.03,0.17,0.07,0.09,0.11,0.20,N/A,0.26
0.23,0.41,0.05,0.15,-0.03,0.09,0.13,0.24,0.20,0.20,1,0.36,0.33,0.36,0.00,0.26,0.23,0.13,0.35,0.10,0.43,0.41,0.09,0.34,0.20,0.18,0.01,-0.04,0.23,-0.06,0.35,0.48,0.25,0.01,0.21,N/A,-0.09,0.33,0.09,0.08,0.30,0.23,0.08,-0.11,0.22,N/A,0.26
0.21,0.50,0.03,0.12,-0.08,0.02,0.30,0.52,0.13,0.03,0.36,1,0.25,0.25,0.16,0.31,0.33,0.25,0.36,0.23,0.53,0.31,0.27,0.38,0.41,0.23,0.10,0.10,0.21,0.05,0.24,0.12,0.16,0.37,0.22,N/A,0.26,0.53,0.21,0.28,0.46,0.20,0.27,0.00,0.25,N/A,0.24
0.10,0.35,0.12,0.30,0.07,0.00,0.29,0.30,0.16,0.17,0.33,0.25,1,0.23,0.23,0.19,0.14,0.14,0.12,0.12,0.43,0.26,0.29,0.21,0.13,0.18,0.04,0.09,0.17,0.01,0.20,0.14,0.12,-0.01,0.49,N/A,-0.03,0.40,-0.01,0.19,0.23,0.23,0.01,0.09,0.27,N/A,0.28
0.36,0.32,-0.04,0.07,0.24,0.15,0.17,0.27,0.24,0.17,0.36,0.25,0.23,1,0.05,0.16,0.28,0.11,0.29,0.16,0.40,0.40,0.13,0.30,0.28,0.09,0.01,0.31,0.06,-0.00,0.16,0.26,0.09,0.08,0.33,N/A,0.02,0.38,0.04,0.08,0.23,0.24,0.21,0.03,0.17,N/A,0.45
-0.02,0.26,0.09,-0.04,-0.06,0.09,0.18,0.17,-0.19,0.12,0.00,0.16,0.23,0.05,1,0.14,0.15,-0.01,0.02,-0.09,0.18,0.11,0.10,0.29,-0.08,0.15,0.03,0.29,-0.03,-0.06,0.08,0.12,0.08,0.28,0.07,N/A,0.14,0.18,0.09,0.14,0.21,0.17,0.05,0.12,0.04,N/A,0.21
