1,0.73,0.80,0.76,0.59,0.12,0.82,0.33,0.78,0.77,0.69,0.37,0.80,0.13,0.26,0.76,0.83,N/A,0.40,0.26,0.74,0.29,0.62,0.06,0.64,0.77,0.39,0.32,0.00,0.47,0.80,0.49,N/A,0.26,0.62
0.73,1,0.79,0.75,0.70,0.15,0.77,0.45,0.78,0.78,0.91,0.43,0.70,0.26,0.34,0.91,0.73,N/A,0.53,0.29,0.68,0.30,0.55,0.03,0.49,0.93,0.40,0.47,0.09,0.59,0.71,0.48,N/A,0.22,0.55
0.80,0.79,1,0.77,0.64,0.14,0.79,0.32,0.82,0.90,0.72,0.45,0.75,0.23,0.20,0.76,0.79,N/A,0.50,0.27,0.76,0.36,0.52,0.05,0.52,0.79,0.48,0.33,0.11,0.52,0.77,0.51,N/A,0.21,0.52
0.76,0.75,0.77,1,0.62,0.23,0.79,0.33,0.82,0.78,0.66,0.36,0.81,0.11,0.23,0.75,0.82,N/A,0.39,0.33,0.74,0.32,0.53,0.07,0.57,0.76,0.35,0.29,0.05,0.43,0.77,0.56,N/A,0.21,0.53
0.59,0.70,0.64,0.62,1,0.26,0.62,0.31,0.67,0.59,0.48,0.30,0.57,0.21,0.19,0.59,0.61,N/A,0.49,0.20,0.63,0.30,0.47,0.03,0.31,0.63,0.55,0.41,0.04,0.48,0.57,0.88,N/A,0.20,0.47
0.12,0.15,0.14,0.23,0.26,1,0.20,-0.00,0.14,0.17,0.18,0.02,0.22,0.08,-0.04,0.29,0.26,N/A,-0.05,0.09,0.19,-0.01,0.12,0.19,0.16,0.26,0.06,0.05,-0.02,-0.03,0.26,0.41,N/A,0.01,0.12
0.82,0.77,0.79,0.79,0.62,0.20,1,0.38,0.81,0.74,0.71,0.41,0.81,0.21,0.33,0.77,0.83,N/A,0.46,0.27,0.71,0.21,0.45,0.04,0.50,0.79,0.35,0.39,0.05,0.51,0.80,0.48,N/A,0.29,0.45
0.33,0.45,0.32,0.33,0.31,-0.00,0.38,1,0.32,0.26,0.37,0.47,0.35,-0.02,0.39,0.37,0.27,N/A,0.34,0.15,0.26,0.15,0.26,-0.20,0.31,0.40,0.11,0.40,0.08,0.46,0.29,0.15,N/A,0.18,0.26
0.78,0.78,0.82,0.82,0.67,0.14,0.81,0.32,1,0.81,0.68,0.39,0.80,0.20,0.24,0.76,0.82,N/A,0.34,0.26,0.76,0.29,0.50,0.05,0.55,0.76,0.52,0.28,0.11,0.40,0.80,0.60,N/A,0.23,0.50
0.77,0.78,0.90,0.78,0.59,0.17,0.74,0.26,0.81,1,0.74,0.40,0.78,0.27,0.17,0.78,0.79,N/A,0.40,0.32,0.73,0.33,0.47,0.13,0.51,0.79,0.45,0.29,0.06,0.47,0.76,0.48,N/A,0.26,0.47
0.69,0.91,0.72,0.66,0.48,0.18,0.71,0.37,0.68,0.74,1,0.40,0.65,0.27,0.27,0.91,0.68,N/A,0.37,0.28,0.62,0.24,0.51,0.07,0.47,0.90,0.28,0.33,0.11,0.43,0.67,0.35,N/A,0.15,0.51
0.37,0.43,0.45,0.36,0.30,0.02,0.41,0.47,0.39,0.40,0.40,1,0.42,0.00,0.27,0.40,0.38,N/A,0.36,0.13,0.32,0.19,0.17,0.03,0.34,0.43,0.14,0.41,0.08,0.40,0.37,0.17,N/A,0.17,0.17
0.80,0.70,0.75,0.81,0.57,0.22,0.81,0.35,0.80,0.78,0.65,0.42,1,0.15,0.23,0.77,0.91,N/A,0.35,0.37,0.78,0.28,0.42,0.07,0.56,0.77,0.33,0.33,0.09,0.48,0.86,0.51,N/A,0.27,0.42
0.13,0.26,0.23,0.11,0.21,0.08,0.21,-0.02,0.20,0.27,0.27,0.00,0.15,1,0.11,0.26,0.21,N/A,0.10,0.03,0.12,0.15,0.13,0.23,0.08,0.25,0.17,0.21,-0.02,0.15,0.23,0.14,N/A,0.26,0.13
0.26,0.34,0.20,0.23,0.19,-0.04,0.33,0.39,0.24,0.17,0.27,0.27,0.23,0.11,1,0.27,0.19,N/A,0.20,0.10,0.19,0.01,0.22,0.06,0.23,0.28,0.08,0.28,0.04,0.22,0.18,0.03,N/A,0.26,0.22
0.76,0.91,0.76,0.75,0.59,0.29,0.77,0.37,0.76,0.78,0.91,0.40,0.77,0.26,0.27,1,0.79,N/A,0.38,0.29,0.69,0.24,0.49,0.12,0.55,0.99,0.36,0.32,0.11,0.47,0.79,0.49,N/A,0.23,0.49
0.83,0.73,0.79,0.82,0.61,0.26,0.83,0.27,0.82,0.79,0.68,0.38,0.91,0.21,0.19,0.79,1,N/A,0.36,0.30,0.83,0.33,0.45,0.18,0.60,0.79,0.39,0.31,0.09,0.45,0.92,0.55,N/A,0.28,0.45
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0.40,0.53,0.50,0.39,0.49,-0.05,0.46,0.34,0.34,0.40,0.37,0.36,0.35,0.10,0.20,0.38,0.36,N/A,1,0.21,0.35,0.19,0.31,-0.05,0.25,0.52,0.24,0.73,0.07,0.88,0.31,0.13,N/A,0.22,0.31
0.26,0.29,0.27,0.33,0.20,0.09,0.27,0.15,0.26,0.32,0.28,0.13,0.37,0.03,0.10,0.29,0.30,N/A,0.21,1,0.43,-0.07,0.06,0.01,0.23,0.31,0.13,0.19,0.05,0.17,0.30,0.15,N/A,-0.00,0.06
0.74,0.68,0.76,0.74,0.63,0.19,0.71,0.26,0.76,0.73,0.62,0.32,0.78,0.12,0.19,0.69,0.83,N/A,0.35,0.43,1,0.21,0.46,0.05,0.48,0.70,0.45,0.30,0.04,0.39,0.79,0.57,N/A,0.17,0.46
0.29,0.30,0.36,0.32,0.30,-0.01,0.21,0.15,0.29,0.33,0.24,0.19,0.28,0.15,0.01,0.24,0.33,N/A,0.19,-0.07,0.21,1,0.31,0.03,0.35,0.25,0.11,0.03,0.10,0.26,0.24,0.26,N/A,0.05,0.31
0.62,0.55,0.52,0.53,0.47,0.12,0.45,0.26,0.50,0.47,0.51,0.17,0.42,0.13,0.22,0.49,0.45,N/A,0.31,0.06,0.46,0.31,1,-0.03,0.43,0.50,0.36,0.27,0.03,0.36,0.43,0.39,N/A,0.12,1.00
0.06,0.03,0.05,0.07,0.03,0.19,0.04,-0.20,0.05,0.13,0.07,0.03,0.07,0.23,0.06,0.12,0.18,N/A,-0.05,0.01,0.05,0.03,-0.03,1,0.11,0.10,-0.03,0.03,-0.02,-0.09,0.15,0.09,N/A,0.15,-0.03
0.64,0.49,0.52,0.57,0.31,0.16,0.50,0.31,0.55,0.51,0.47,0.34,0.56,0.08,0.23,0.55,0.60,N/A,0.25,0.23,0.48,0.35,0.43,0.11,1,0.55,0.18,0.22,-0.02,0.35,0.55,0.28,N/A,0.20,0.43
0.77,0.93,0.79,0.76,0.63,0.26,0.79,0.40,0.76,0.79,0.90,0.43,0.77,0.25,0.28,0.99,0.79,N/A,0.52,0.31,0.70,0.25,0.50,0.10,0.55,1,0.37,0.42,0.12,0.58,0.79,0.48,N/A,0.25,0.50
0.39,0.40,0.48,0.35,0.55,0.06,0.35,0.11,0.52,0.45,0.28,0.14,0.33,0.17,0.08,0.36,0.39,N/A,0.24,0.13,0.45,0.11,0.36,-0.03,0.18,0.37,1,0.13,0.03,0.21,0.41,0.47,N/A,0.10,0.36
