1,0.55,0.30,0.32,0.15,0.90,0.24,0.33,0.17,0.90,0.19,0.25,0.70,0.16,0.05,0.24,0.13,0.90,0.19,0.71,0.71,0.27,0.12,0.35,0.90,0.16,0.76,0.17,0.75,N/A,0.15,0.27,0.25,0.92,0.21,0.34,0.18,0.15,0.86,N/A,0.44,0.11,0.22,0.35,0.42,0.30,0.15,0.09,0.92,0.29,0.15,0.22,0.22,0.31,0.34,0.28,0.41,0.36,0.91
0.55,1,0.38,0.28,0.11,0.46,0.20,0.14,0.12,0.44,0.11,0.01,0.38,-0.08,0.01,0.05,0.04,0.42,0.06,0.26,0.35,0.01,0.27,0.13,0.44,0.11,0.48,0.16,0.45,N/A,-0.01,0.06,-0.08,0.46,0.08,0.27,-0.06,0.17,0.51,N/A,0.25,0.02,0.21,0.24,0.22,0.35,0.20,0.23,0.48,0.25,-0.06,0.08,-0.03,0.26,0.27,0.17,0.08,0.22,0.47
0.30,0.38,1,0.06,0.26,0.42,0.32,0.04,0.17,0.42,-0.00,0.10,0.34,0.02,-0.01,0.11,0.02,0.29,0.02,0.12,0.34,0.09,0.18,-0.06,0.29,0.11,0.28,0.30,0.26,N/A,0.05,0.06,-0.11,0.36,0.22,0.19,0.04,0.16,0.38,N/A,0.14,0.03,0.14,0.31,0.17,0.37,0.05,0.27,0.34,0.26,0.03,0.24,0.07,0.27,0.19,0.05,0.09,0.14,0.37
0.32,0.28,0.06,1,-0.04,0.36,0.20,0.25,0.00,0.31,0.36,0.34,0.48,0.02,0.01,0.08,-0.01,0.40,0.17,0.34,0.45,0.01,0.13,0.54,0.20,0.11,0.38,0.38,0.83,N/A,-0.10,0.23,0.34,0.39,0.03,0.13,-0.04,-0.02,0.37,N/A,0.34,0.01,0.11,0.05,0.24,0.21,0.08,0.09,0.36,0.11,0.25,0.08,0.03,0.18,0.13,0.19,0.21,0.29,0.40
0.15,0.11,0.26,-0.04,1,0.23,0.20,-0.03,0.15,0.24,-0.03,0.02,0.23,0.02,-0.01,0.50,-0.00,0.16,-0.02,0.06,0.22,0.10,0.02,0.02,0.12,-0.01,0.27,0.04,0.11,N/A,0.04,0.14,0.04,0.21,0.18,0.04,0.01,-0.00,0.25,N/A,0.03,-0.02,0.06,0.16,0.02,0.15,0.02,0.07,0.22,0.12,0.02,0.09,0.08,0.15,0.04,-0.01,0.13,0.27,0.23
0.90,0.46,0.42,0.36,0.23,1,0.37,0.31,0.22,0.96,0.23,0.26,0.79,0.21,0.10,0.28,0.16,0.93,0.28,0.71,0.82,0.26,0.17,0.35,0.86,0.20,0.75,0.26,0.79,N/A,0.15,0.38,0.26,0.96,0.27,0.33,0.20,0.28,0.89,N/A,0.40,0.16,0.29,0.43,0.45,0.36,0.18,0.16,0.94,0.34,0.16,0.32,0.24,0.34,0.33,0.29,0.42,0.42,0.96
0.24,0.20,0.32,0.20,0.20,0.37,1,0.02,0.17,0.35,0.13,0.15,0.40,0.10,-0.04,0.09,-0.02,0.31,-0.03,0.20,0.36,0.25,0.00,0.07,0.19,-0.04,0.29,0.39,0.32,N/A,0.07,0.15,0.12,0.35,0.25,0.09,0.09,0.24,0.35,N/A,0.11,-0.02,0.37,0.15,0.09,0.35,0.06,0.20,0.30,0.10,0.06,0.78,0.09,0.13,0.09,0.19,0.06,0.32,0.37
0.33,0.14,0.04,0.25,-0.03,0.31,0.02,1,-0.01,0.28,0.01,0.20,0.38,0.33,0.12,0.04,0.12,0.36,0.07,0.31,0.34,0.07,0.10,0.39,0.23,0.35,0.35,0.17,0.36,N/A,0.09,0.02,0.15,0.34,0.08,0.14,0.05,0.02,0.31,N/A,0.74,0.10,-0.06,0.11,0.31,0.06,-0.03,0.10,0.34,0.23,0.07,-0.09,0.44,0.00,0.14,0.29,0.15,0.09,0.33
0.17,0.12,0.17,0.00,0.15,0.22,0.17,-0.01,1,0.19,-0.03,-0.03,0.27,-0.04,0.04,0.05,0.05,0.20,0.03,0.10,0.20,0.20,0.06,0.02,0.15,-0.03,0.26,0.02,0.15,N/A,-0.16,0.16,0.15,0.24,0.16,0.02,-0.05,0.10,0.24,N/A,0.07,0.03,0.14,0.07,0.19,0.24,0.08,0.07,0.23,0.14,0.02,0.15,-0.03,0.09,0.02,0.12,-0.01,0.06,0.26
0.90,0.44,0.42,0.31,0.24,0.96,0.35,0.28,0.19,1,0.22,0.28,0.77,0.19,0.09,0.27,0.15,0.92,0.23,0.69,0.82,0.27,0.17,0.34,0.87,0.18,0.75,0.32,0.76,N/A,0.15,0.37,0.25,0.95,0.22,0.30,0.20,0.18,0.88,N/A,0.37,0.15,0.26,0.42,0.44,0.35,0.15,0.13,0.94,0.37,0.17,0.30,0.20,0.34,0.30,0.26,0.39,0.42,0.95
0.19,0.11,-0.00,0.36,-0.03,0.23,0.13,0.01,-0.03,0.22,1,0.37,0.33,0.02,0.00,0.01,0.04,0.22,0.14,0.10,0.35,-0.01,0.06,0.35,0.13,0.13,0.17,0.25,0.38,N/A,0.01,0.52,0.22,0.26,0.06,0.03,0.03,0.03,0.19,N/A,0.16,0.02,0.03,0.08,0.10,0.19,0.00,0.04,0.20,0.13,0.06,0.07,0.00,0.15,0.03,0.41,0.41,0.15,0.26
