1,N/A,0.44,N/A,0.10,0.50,0.22,0.28,0.29,0.02,0.37,0.18,0.33,0.38,0.12,0.27,0.13,0.07,0.35,0.31,0.34,0.18,N/A,0.17,0.45,0.24,0.32,0.13,0.28,0.29,0.57,0.08,0.11,0.03,0.25,0.36,0.48,0.34,0.29,0.46,0.18,0.09
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0.44,N/A,1,N/A,0.08,0.53,0.19,0.31,0.23,0.06,0.40,0.22,0.38,0.25,0.19,0.29,0.35,0.19,0.42,0.32,0.20,0.46,N/A,0.40,0.69,0.18,0.33,0.19,0.14,0.49,0.67,0.08,0.25,0.24,0.25,0.29,0.47,0.22,0.33,0.08,0.20,0.33
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0.10,N/A,0.08,N/A,1,0.09,0.09,0.08,0.03,0.04,0.09,0.20,-0.01,0.30,0.12,0.13,0.28,0.02,0.10,0.09,-0.18,0.07,N/A,0.17,0.07,0.02,0.36,0.13,0.05,0.04,0.24,-0.00,-0.00,0.10,-0.02,-0.05,0.01,0.17,0.35,0.00,0.07,0.17
0.50,N/A,0.53,N/A,0.09,1,0.17,0.34,0.38,0.05,0.70,0.21,0.30,0.39,0.11,0.50,0.15,0.07,0.25,0.27,0.33,0.19,N/A,0.26,0.38,0.13,0.26,0.09,0.25,0.41,0.54,0.01,0.01,0.08,0.32,0.36,0.34,0.32,0.24,0.22,0.24,0.21
0.22,N/A,0.19,N/A,0.09,0.17,1,0.14,0.17,-0.00,0.15,0.06,0.19,0.08,-0.08,0.12,0.08,-0.11,0.01,0.18,0.14,0.18,N/A,0.16,0.23,0.16,0.46,0.03,0.08,0.29,0.29,-0.00,0.08,-0.04,0.21,0.18,0.19,0.10,0.44,0.08,0.17,0.12
0.28,N/A,0.31,N/A,0.08,0.34,0.14,1,0.16,-0.00,0.41,0.08,0.16,0.19,0.02,0.34,0.06,0.11,0.11,0.29,0.13,0.21,N/A,0.21,0.29,0.10,0.16,-0.01,0.43,0.18,0.40,0.02,0.13,0.02,0.27,0.38,0.05,0.12,0.14,0.27,0.22,0.07
0.29,N/A,0.23,N/A,0.03,0.38,0.17,0.16,1,-0.04,0.26,0.21,0.17,0.19,-0.01,0.24,0.05,0.06,0.13,0.15,0.29,0.10,N/A,0.14,0.25,0.13,0.24,0.06,-0.04,0.23,0.32,0.14,-0.09,0.17,0.43,0.32,0.28,0.28,0.23,0.28,0.26,0.04
0.02,N/A,0.06,N/A,0.04,0.05,-0.00,-0.00,-0.04,1,0.01,0.15,0.27,0.01,0.01,0.07,0.08,-0.01,0.04,0.02,-0.06,0.06,N/A,0.03,0.08,0.06,0.07,0.16,0.04,-0.03,0.15,0.05,-0.16,0.01,-0.23,-0.14,0.08,-0.01,0.07,0.03,0.02,0.31
0.37,N/A,0.40,N/A,0.09,0.70,0.15,0.41,0.26,0.01,1,0.06,0.31,0.29,0.05,0.58,0.06,0.09,0.20,0.22,0.14,0.09,N/A,0.19,0.27,0.13,0.25,0.04,0.25,0.23,0.46,0.02,0.03,0.01,0.26,0.35,0.24,0.20,0.24,0.21,0.26,0.16
0.18,N/A,0.22,N/A,0.20,0.21,0.06,0.08,0.21,0.15,0.06,1,0.08,0.23,0.03,0.02,0.35,0.02,0.31,0.07,0.31,0.15,N/A,0.19,0.24,0.13,0.19,0.18,0.05,0.17,0.41,0.11,0.03,0.14,0.09,-0.01,0.12,0.35,0.20,0.06,0.01,0.07
