1,0.08,N/A,0.08,-0.08,0.19,-0.02,0.11,0.11,0.07,0.01,0.09,0.12,0.08,0.04,0.16,0.05,-0.01,0.08,0.05,0.10,0.18
0.08,1,N/A,-0.01,0.06,0.18,0.16,0.28,0.15,-0.05,0.06,-0.07,0.14,0.10,0.11,0.13,0.13,0.03,0.13,0.21,0.00,0.17
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0.08,-0.01,N/A,1,0.20,0.50,0.16,0.02,0.29,0.14,0.41,0.20,0.33,0.07,0.10,0.46,0.10,0.06,0.17,0.10,-0.03,0.11
-0.08,0.06,N/A,0.20,1,0.09,0.05,0.04,0.25,0.16,-0.02,0.06,0.11,-0.04,0.01,0.13,-0.02,0.05,-0.01,-0.05,-0.08,-0.06
0.19,0.18,N/A,0.50,0.09,1,0.43,0.20,0.45,0.37,0.28,0.33,0.58,0.17,0.35,0.86,0.41,0.18,0.42,0.31,0.15,0.13
-0.02,0.16,N/A,0.16,0.05,0.43,1,0.14,0.41,0.12,0.19,0.20,0.34,0.11,0.13,0.48,0.58,0.12,0.15,0.32,-0.02,0.11
0.11,0.28,N/A,0.02,0.04,0.20,0.14,1,0.29,-0.12,0.19,0.05,0.12,0.02,-0.07,0.22,0.09,-0.06,0.25,0.17,-0.02,-0.11
0.11,0.15,N/A,0.29,0.25,0.45,0.41,0.29,1,0.26,0.12,0.13,0.41,-0.04,0.17,0.48,0.41,0.05,0.26,0.33,0.04,0.27
0.07,-0.05,N/A,0.14,0.16,0.37,0.12,-0.12,0.26,1,0.12,0.56,0.25,0.01,0.19,0.53,0.13,0.20,0.08,0.05,0.09,0.23
0.01,0.06,N/A,0.41,-0.02,0.28,0.19,0.19,0.12,0.12,1,0.09,0.27,0.02,0.02,0.27,0.12,0.05,0.13,0.24,0.07,-0.06
0.09,-0.07,N/A,0.20,0.06,0.33,0.20,0.05,0.13,0.56,0.09,1,0.19,0.01,0.18,0.55,0.10,0.20,0.03,0.09,0.06,0.28
0.12,0.14,N/A,0.33,0.11,0.58,0.34,0.12,0.41,0.25,0.27,0.19,1,0.17,0.12,0.61,0.31,0.02,0.30,0.19,0.05,0.08
0.08,0.10,N/A,0.07,-0.04,0.17,0.11,0.02,-0.04,0.01,0.02,0.01,0.17,1,-0.07,0.14,0.07,-0.07,0.13,0.04,0.11,-0.08
0.04,0.11,N/A,0.10,0.01,0.35,0.13,-0.07,0.17,0.19,0.02,0.18,0.12,-0.07,1,0.31,0.19,0.02,0.13,0.02,-0.00,0.08
0.16,0.13,N/A,0.46,0.13,0.86,0.48,0.22,0.48,0.53,0.27,0.55,0.61,0.14,0.31,1,0.41,0.17,0.31,0.27,0.09,0.25
0.05,0.13,N/A,0.10,-0.02,0.41,0.58,0.09,0.41,0.13,0.12,0.10,0.31,0.07,0.19,0.41,1,0.29,0.24,0.47,0.05,-0.00
-0.01,0.03,N/A,0.06,0.05,0.18,0.12,-0.06,0.05,0.20,0.05,0.20,0.02,-0.07,0.02,0.17,0.29,1,0.11,0.10,0.08,-0.08
0.08,0.13,N/A,0.17,-0.01,0.42,0.15,0.25,0.26,0.08,0.13,0.03,0.30,0.13,0.13,0.31,0.24,0.11,1,0.26,-0.01,-0.01
0.05,0.21,N/A,0.10,-0.05,0.31,0.32,0.17,0.33,0.05,0.24,0.09,0.19,0.04,0.02,0.27,0.47,0.10,0.26,1,0.01,0.09
0.10,0.00,N/A,-0.03,-0.08,0.15,-0.02,-0.02,0.04,0.09,0.07,0.06,0.05,0.11,-0.00,0.09,0.05,0.08,-0.01,0.01,1,0.06
0.18,0.17,N/A,0.11,-0.06,0.13,0.11,-0.11,0.27,0.23,-0.06,0.28,0.08,-0.08,0.08,0.25,-0.00,-0.08,-0.01,0.09,0.06,1
