1,N/A,0.26,0.31,0.20,N/A,N/A,0.26,0.21,0.27,0.32,0.26,0.12,0.46,0.45,0.23,0.19,0.20,0.18,0.04,0.10,0.32,0.04,0.30,N/A,0.38,0.36,0.20,0.07,N/A,0.28,0.22,0.38
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0.26,N/A,1,0.26,0.34,N/A,N/A,0.36,0.31,0.40,0.31,0.16,0.23,0.47,0.46,0.37,0.22,0.40,0.22,0.14,0.19,0.32,0.10,0.20,N/A,0.42,0.38,0.31,0.13,N/A,0.36,0.34,0.42
0.31,N/A,0.26,1,0.30,N/A,N/A,0.49,0.41,0.27,0.49,0.32,0.27,0.53,0.47,0.33,0.42,0.14,0.18,0.19,0.38,0.53,0.20,0.10,N/A,0.55,0.60,0.34,0.16,N/A,0.52,0.34,0.56
0.20,N/A,0.34,0.30,1,N/A,N/A,0.45,0.42,0.40,0.51,0.36,0.29,0.51,0.47,0.33,0.34,0.54,0.22,0.19,0.34,0.50,0.28,0.02,N/A,0.48,0.46,0.80,0.34,N/A,0.46,0.51,0.53
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0.26,N/A,0.36,0.49,0.45,N/A,N/A,1,0.75,0.47,0.82,0.44,0.30,0.66,0.66,0.42,0.94,0.35,0.30,0.24,0.31,0.87,0.49,0.11,N/A,0.90,0.55,0.69,0.37,N/A,0.90,0.52,0.85
0.21,N/A,0.31,0.41,0.42,N/A,N/A,0.75,1,0.39,0.77,0.42,0.48,0.64,0.51,0.44,0.69,0.41,0.31,0.16,0.25,0.66,0.67,0.03,N/A,0.82,0.53,0.71,0.45,N/A,0.67,0.54,0.72
0.27,N/A,0.40,0.27,0.40,N/A,N/A,0.47,0.39,1,0.38,0.19,0.33,0.64,0.62,0.39,0.32,0.40,0.39,0.11,0.26,0.56,0.20,0.37,N/A,0.58,0.57,0.37,0.13,N/A,0.43,0.32,0.65
0.32,N/A,0.31,0.49,0.51,N/A,N/A,0.82,0.77,0.38,1,0.42,0.33,0.62,0.56,0.38,0.79,0.39,0.27,0.21,0.27,0.73,0.51,0.10,N/A,0.83,0.52,0.84,0.59,N/A,0.81,0.64,0.75
0.26,N/A,0.16,0.32,0.36,N/A,N/A,0.44,0.42,0.19,0.42,1,0.10,0.54,0.29,0.13,0.40,0.35,0.23,0.33,0.03,0.36,0.39,0.10,N/A,0.41,0.31,0.39,0.28,N/A,0.37,0.35,0.41
0.12,N/A,0.23,0.27,0.29,N/A,N/A,0.30,0.48,0.33,0.33,0.10,1,0.63,0.40,0.36,0.25,0.20,0.11,0.06,0.25,0.36,0.29,0.04,N/A,0.44,0.42,0.34,0.22,N/A,0.34,0.30,0.55
0.46,N/A,0.47,0.53,0.51,N/A,N/A,0.66,0.64,0.64,0.62,0.54,0.63,1,0.84,0.50,0.50,0.45,0.35,0.22,0.38,0.73,0.36,0.20,N/A,0.80,0.79,0.54,0.29,N/A,0.66,0.51,0.89
0.45,N/A,0.46,0.47,0.47,N/A,N/A,0.66,0.51,0.62,0.56,0.29,0.40,0.84,1,0.50,0.45,0.33,0.34,0.18,0.44,0.72,0.26,0.21,N/A,0.76,0.74,0.46,0.20,N/A,0.64,0.43,0.81
0.23,N/A,0.37,0.33,0.33,N/A,N/A,0.42,0.44,0.39,0.38,0.13,0.36,0.50,0.50,1,0.32,0.29,0.41,0.01,0.21,0.45,0.26,0.03,N/A,0.48,0.50,0.38,0.12,N/A,0.42,0.26,0.53
0.19,N/A,0.22,0.42,0.34,N/A,N/A,0.94,0.69,0.32,0.79,0.40,0.25,0.50,0.45,0.32,1,0.27,0.24,0.21,0.23,0.81,0.48,0.04,N/A,0.82,0.40,0.64,0.37,N/A,0.90,0.44,0.73
0.20,N/A,0.40,0.14,0.54,N/A,N/A,0.35,0.41,0.40,0.39,0.35,0.20,0.45,0.33,0.29,0.27,1,0.28,-0.01,0.24,0.40,0.23,0.08,N/A,0.45,0.35,0.49,0.18,N/A,0.35,0.31,0.42
0.18,N/A,0.22,0.18,0.22,N/A,N/A,0.30,0.31,0.39,0.27,0.23,0.11,0.35,0.34,0.41,0.24,0.28,1,0.14,0.09,0.29,0.36,0.20,N/A,0.34,0.34,0.25,0.09,N/A,0.26,0.22,0.35
0.04,N/A,0.14,0.19,0.19,N/A,N/A,0.24,0.16,0.11,0.21,0.33,0.06,0.22,0.18,0.01,0.21,-0.01,0.14,1,0.04,0.20,0.09,0.13,N/A,0.17,0.18,0.24,-0.05,N/A,0.20,0.03,0.19
0.10,N/A,0.19,0.38,0.34,N/A,N/A,0.31,0.25,0.26,0.27,0.03,0.25,0.38,0.44,0.21,0.23,0.24,0.09,0.04,1,0.59,0.08,0.06,N/A,0.38,0.42,0.25,0.09,N/A,0.33,0.23,0.42
0.32,N/A,0.32,0.53,0.50,N/A,N/A,0.87,0.66,0.56,0.73,0.36,0.36,0.73,0.72,0.45,0.81,0.40,0.29,0.20,0.59,1,0.36,0.11,N/A,0.88,0.68,0.64,0.26,N/A,0.85,0.45,0.90
0.04,N/A,0.10,0.20,0.28,N/A,N/A,0.49,0.67,0.20,0.51,0.39,0.29,0.36,0.26,0.26,0.48,0.23,0.36,0.09,0.08,0.36,1,-0.02,N/A,0.49,0.23,0.45,0.51,N/A,0.42,0.51,0.44
0.30,N/A,0.20,0.10,0.02,N/A,N/A,0.11,0.03,0.37,0.10,0.10,0.04,0.20,0.21,0.03,0.04,0.08,0.20,0.13,0.06,0.11,-0.02,1,N/A,0.12,0.13,0.01,0.01,N/A,0.07,0.15,0.13
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0.38,N/A,0.42,0.55,0.48,N/A,N/A,0.90,0.82,0.58,0.83,0.41,0.44,0.80,0.76,0.48,0.82,0.45,0.34,0.17,0.38,0.88,0.49,0.12,N/A,1,0.69,0.69,0.36,N/A,0.87,0.51,0.90
0.36,N/A,0.38,0.60,0.46,N/A,N/A,0.55,0.53,0.57,0.52,0.31,0.42,0.79,0.74,0.50,0.40,0.35,0.34,0.18,0.42,0.68,0.23,0.13,N/A,0.69,1,0.44,0.17,N/A,0.62,0.41,0.75
0.20,N/A,0.31,0.34,0.80,N/A,N/A,0.69,0.71,0.37,0.84,0.39,0.34,0.54,0.46,0.38,0.64,0.49,0.25,0.24,0.25,0.64,0.45,0.01,N/A,0.69,0.44,1,0.54,N/A,0.67,0.63,0.65
0.07,N/A,0.13,0.16,0.34,N/A,N/A,0.37,0.45,0.13,0.59,0.28,0.22,0.29,0.20,0.12,0.37,0.18,0.09,-0.05,0.09,0.26,0.51,0.01,N/A,0.36,0.17,0.54,1,N/A,0.36,0.87,0.36
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0.28,N/A,0.36,0.52,0.46,N/A,N/A,0.90,0.67,0.43,0.81,0.37,0.34,0.66,0.64,0.42,0.90,0.35,0.26,0.20,0.33,0.85,0.42,0.07,N/A,0.87,0.62,0.67,0.36,N/A,1,0.49,0.81
0.22,N/A,0.34,0.34,0.51,N/A,N/A,0.52,0.54,0.32,0.64,0.35,0.30,0.51,0.43,0.26,0.44,0.31,0.22,0.03,0.23,0.45,0.51,0.15,N/A,0.51,0.41,0.63,0.87,N/A,0.49,1,0.55
0.38,N/A,0.42,0.56,0.53,N/A,N/A,0.85,0.72,0.65,0.75,0.41,0.55,0.89,0.81,0.53,0.73,0.42,0.35,0.19,0.42,0.90,0.44,0.13,N/A,0.90,0.75,0.65,0.36,N/A,0.81,0.55,1
