1,0.21,0.17,0.26,0.39,0.00,N/A,0.43,0.17,0.34,0.22,0.15,0.33,0.40,0.03,0.23,0.47,0.31
0.21,1,0.23,0.29,0.31,0.16,N/A,0.39,0.44,0.32,0.31,-0.00,0.25,0.07,0.29,0.40,0.21,0.36
0.17,0.23,1,0.17,0.15,0.10,N/A,0.19,0.15,0.28,0.26,0.09,0.16,0.10,0.05,0.20,0.25,0.24
0.26,0.29,0.17,1,0.39,-0.01,N/A,0.18,0.23,0.43,0.30,0.07,0.44,0.19,0.11,0.25,0.05,0.58
0.39,0.31,0.15,0.39,1,0.10,N/A,0.31,0.31,0.34,0.32,-0.00,0.44,0.07,0.17,0.39,0.20,0.46
0.00,0.16,0.10,-0.01,0.10,1,N/A,0.04,0.04,0.15,0.12,0.03,0.08,0.08,-0.03,-0.00,0.03,0.07
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0.43,0.39,0.19,0.18,0.31,0.04,N/A,1,0.22,0.29,0.33,0.04,0.28,0.24,0.14,0.40,0.30,0.27
0.17,0.44,0.15,0.23,0.31,0.04,N/A,0.22,1,0.31,0.43,0.04,0.29,0.22,0.15,0.20,0.14,0.27
0.34,0.32,0.28,0.43,0.34,0.15,N/A,0.29,0.31,1,0.35,0.12,0.34,0.44,0.08,0.30,0.27,0.43
0.22,0.31,0.26,0.30,0.32,0.12,N/A,0.33,0.43,0.35,1,0.02,0.64,0.31,0.17,0.33,0.26,0.34
0.15,-0.00,0.09,0.07,-0.00,0.03,N/A,0.04,0.04,0.12,0.02,1,0.02,-0.05,0.06,-0.00,0.01,0.03
0.33,0.25,0.16,0.44,0.44,0.08,N/A,0.28,0.29,0.34,0.64,0.02,1,0.24,0.23,0.31,0.15,0.34
0.40,0.07,0.10,0.19,0.07,0.08,N/A,0.24,0.22,0.44,0.31,-0.05,0.24,1,-0.06,0.10,0.41,0.16
0.03,0.29,0.05,0.11,0.17,-0.03,N/A,0.14,0.15,0.08,0.17,0.06,0.23,-0.06,1,0.16,-0.02,0.11
0.23,0.40,0.20,0.25,0.39,-0.00,N/A,0.40,0.20,0.30,0.33,-0.00,0.31,0.10,0.16,1,0.41,0.32
0.47,0.21,0.25,0.05,0.20,0.03,N/A,0.30,0.14,0.27,0.26,0.01,0.15,0.41,-0.02,0.41,1,0.21
0.31,0.36,0.24,0.58,0.46,0.07,N/A,0.27,0.27,0.43,0.34,0.03,0.34,0.16,0.11,0.32,0.21,1
