1,0.27,0.40,0.05,0.35,0.20,0.48,0.15,0.13,0.33,0.29,0.20,0.40,0.10,0.47,-0.03,0.24,0.15,0.38,0.30,0.30,0.18,0.37,0.38,0.27,0.42,0.41,0.30,0.34,0.10,0.39,0.45,0.14,0.41,0.21,0.14,0.43,0.05,0.17
0.27,1,0.58,0.22,0.56,0.10,0.64,0.31,0.38,0.39,0.48,0.27,0.34,0.47,0.38,0.12,0.19,0.16,0.28,0.17,0.38,0.18,0.60,0.44,0.21,0.38,0.64,0.82,0.23,0.09,0.32,0.64,0.39,0.31,0.12,0.25,0.55,0.22,0.16
0.40,0.58,1,0.21,0.72,0.31,0.91,0.31,0.43,0.53,0.57,0.39,0.41,0.45,0.44,0.17,0.33,0.32,0.49,0.31,0.56,0.34,0.84,0.72,0.24,0.41,0.82,0.74,0.39,0.20,0.38,0.90,0.50,0.38,0.22,0.27,0.78,0.28,0.16
0.05,0.22,0.21,1,0.17,0.10,0.19,-0.01,0.17,0.14,0.07,0.27,0.02,0.07,0.03,0.00,0.17,0.09,0.09,0.03,0.19,0.04,0.20,0.14,0.05,-0.03,0.28,0.24,0.11,0.04,0.00,0.22,0.15,-0.01,0.02,0.05,0.23,-0.06,0.04
0.35,0.56,0.72,0.17,1,0.30,0.74,0.30,0.40,0.51,0.88,0.22,0.42,0.45,0.45,0.11,0.20,0.35,0.40,0.34,0.50,0.31,0.72,0.65,0.22,0.41,0.70,0.69,0.43,0.16,0.42,0.77,0.42,0.39,0.21,0.30,0.67,0.21,0.21
0.20,0.10,0.31,0.10,0.30,1,0.31,-0.11,0.02,0.21,0.20,0.06,0.20,0.15,0.19,-0.01,0.03,0.17,0.18,0.22,0.30,0.15,0.34,0.37,0.02,0.14,0.31,0.20,0.30,0.37,0.17,0.34,0.07,0.19,0.16,0.15,0.34,0.11,0.12
0.48,0.64,0.91,0.19,0.74,0.31,1,0.34,0.44,0.59,0.62,0.34,0.68,0.49,0.69,0.14,0.35,0.33,0.47,0.36,0.50,0.32,0.81,0.71,0.25,0.67,0.85,0.79,0.47,0.17,0.63,0.94,0.49,0.66,0.23,0.38,0.79,0.28,0.15
0.15,0.31,0.31,-0.01,0.30,-0.11,0.34,1,0.19,0.27,0.27,0.19,0.19,0.05,0.18,0.30,0.03,0.13,0.05,0.07,0.18,0.11,0.25,0.19,0.15,0.31,0.28,0.32,0.09,-0.02,0.22,0.32,0.29,0.21,0.01,0.14,0.22,0.28,-0.08
0.13,0.38,0.43,0.17,0.40,0.02,0.44,0.19,1,0.25,0.35,0.25,0.20,0.27,0.24,0.31,0.22,0.33,0.33,0.32,0.33,0.07,0.44,0.35,0.27,0.19,0.45,0.48,0.25,0.05,0.17,0.44,0.67,0.15,0.09,0.26,0.51,0.27,0.02
0.33,0.39,0.53,0.14,0.51,0.21,0.59,0.27,0.25,1,0.49,0.46,0.54,0.26,0.61,0.15,0.12,0.25,0.48,0.25,0.36,0.20,0.42,0.39,0.26,0.58,0.52,0.37,0.39,0.13,0.49,0.54,0.25,0.55,0.13,0.40,0.43,0.09,0.16
0.29,0.48,0.57,0.07,0.88,0.20,0.62,0.27,0.35,0.49,1,0.19,0.44,0.39,0.41,0.09,0.14,0.29,0.26,0.25,0.35,0.20,0.56,0.50,0.16,0.40,0.53,0.53,0.35,0.03,0.43,0.60,0.34,0.40,0.13,0.26,0.52,0.17,0.13
0.20,0.27,0.39,0.27,0.22,0.06,0.34,0.19,0.25,0.46,0.19,1,0.15,0.10,0.22,0.10,0.05,0.11,0.32,0.19,0.22,0.09,0.33,0.25,0.26,0.18,0.52,0.28,0.23,0.05,0.11,0.32,0.20,0.11,0.03,0.07,0.33,0.02,0.12
0.40,0.34,0.41,0.02,0.42,0.20,0.68,0.19,0.20,0.54,0.44,0.15,1,0.33,0.91,0.00,0.33,0.19,0.28,0.33,0.24,0.19,0.35,0.29,0.16,0.88,0.42,0.33,0.45,0.11,0.92,0.56,0.22,0.96,0.19,0.37,0.42,0.15,-0.03
0.10,0.47,0.45,0.07,0.45,0.15,0.49,0.05,0.27,0.26,0.39,0.10,0.33,1,0.37,-0.07,0.01,0.32,0.30,0.26,0.32,0.20,0.45,0.35,0.31,0.32,0.39,0.45,0.24,0.18,0.31,0.48,0.29,0.32,0.03,0.38,0.40,0.04,0.29
0.47,0.38,0.44,0.03,0.45,0.19,0.69,0.18,0.24,0.61,0.41,0.22,0.91,0.37,1,0.01,0.36,0.17,0.44,0.33,0.26,0.20,0.36,0.35,0.20,0.89,0.48,0.37,0.49,0.12,0.86,0.57,0.23,0.91,0.23,0.48,0.49,0.12,0.05
-0.03,0.12,0.17,0.00,0.11,-0.01,0.14,0.30,0.31,0.15,0.09,0.10,0.00,-0.07,0.01,1,-0.05,0.01,-0.07,0.02,0.10,-0.04,0.14,0.16,-0.04,0.17,0.20,0.23,0.04,0.04,0.03,0.09,0.38,0.02,0.07,0.07,0.15,0.33,0.04
0.24,0.19,0.33,0.17,0.20,0.03,0.35,0.03,0.22,0.12,0.14,0.05,0.33,0.01,0.36,-0.05,1,0.10,0.30,0.31,0.18,0.13,0.27,0.22,0.23,0.27,0.29,0.30,0.23,-0.05,0.34,0.33,0.10,0.23,0.23,0.07,0.47,0.10,-0.02
0.15,0.16,0.32,0.09,0.35,0.17,0.33,0.13,0.33,0.25,0.29,0.11,0.19,0.32,0.17,0.01,0.10,1,0.30,0.44,0.39,0.08,0.40,0.29,0.53,0.12,0.30,0.31,0.21,0.25,0.11,0.32,0.28,0.16,0.15,0.09,0.40,-0.01,0.05
0.38,0.28,0.49,0.09,0.40,0.18,0.47,0.05,0.33,0.48,0.26,0.32,0.28,0.30,0.44,-0.07,0.30,0.30,1,0.47,0.40,0.28,0.39,0.39,0.49,0.33,0.42,0.35,0.43,0.24,0.22,0.48,0.31,0.25,0.20,0.30,0.59,0.07,0.13
0.30,0.17,0.31,0.03,0.34,0.22,0.36,0.07,0.32,0.25,0.25,0.19,0.33,0.26,0.33,0.02,0.31,0.44,0.47,1,0.33,0.22,0.40,0.20,0.54,0.30,0.36,0.29,0.58,0.16,0.29,0.39,0.20,0.31,0.07,0.13,0.44,0.10,0.05
