N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,1,0.24,N/A,0.41,-0.03,0.76,0.17,0.12,0.13,0.06,0.22,0.30,N/A,0.08,N/A,0.55,-0.02,-0.02,0.20,0.27,0.32,0.05,0.18
N/A,0.24,1,N/A,0.30,0.14,0.28,0.19,0.02,0.13,0.17,0.02,0.11,N/A,0.11,N/A,0.10,0.06,-0.07,0.26,0.24,0.14,0.17,0.17
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,0.41,0.30,N/A,1,0.20,0.32,0.19,-0.00,0.23,0.19,0.04,0.32,N/A,0.14,N/A,0.11,0.09,-0.05,0.16,0.53,0.21,0.06,0.12
N/A,-0.03,0.14,N/A,0.20,1,0.08,0.10,-0.05,0.22,0.09,-0.11,-0.03,N/A,0.14,N/A,-0.00,0.03,-0.06,0.20,0.37,0.03,0.02,0.00
N/A,0.76,0.28,N/A,0.32,0.08,1,0.22,0.17,0.09,0.10,0.08,0.17,N/A,0.10,N/A,0.40,-0.03,-0.03,0.28,0.28,0.32,0.18,0.11
N/A,0.17,0.19,N/A,0.19,0.10,0.22,1,0.19,0.04,0.22,0.06,0.10,N/A,0.13,N/A,0.18,0.12,0.13,0.16,0.29,0.22,0.29,0.12
N/A,0.12,0.02,N/A,-0.00,-0.05,0.17,0.19,1,-0.01,0.13,0.02,0.06,N/A,0.02,N/A,0.08,0.07,-0.13,0.04,-0.03,0.10,0.07,0.03
N/A,0.13,0.13,N/A,0.23,0.22,0.09,0.04,-0.01,1,0.05,0.05,0.37,N/A,-0.02,N/A,0.02,0.13,0.02,0.13,0.29,0.01,0.00,-0.07
N/A,0.06,0.17,N/A,0.19,0.09,0.10,0.22,0.13,0.05,1,-0.03,0.18,N/A,0.06,N/A,0.15,0.06,0.17,0.14,0.14,0.02,0.12,0.14
N/A,0.22,0.02,N/A,0.04,-0.11,0.08,0.06,0.02,0.05,-0.03,1,-0.03,N/A,-0.06,N/A,0.46,-0.02,0.20,0.06,0.01,0.15,-0.01,-0.05
N/A,0.30,0.11,N/A,0.32,-0.03,0.17,0.10,0.06,0.37,0.18,-0.03,1,N/A,0.06,N/A,0.01,0.13,-0.04,0.11,0.29,0.17,0.04,0.13
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,0.08,0.11,N/A,0.14,0.14,0.10,0.13,0.02,-0.02,0.06,-0.06,0.06,N/A,1,N/A,0.08,-0.03,0.03,0.14,0.12,0.03,0.26,0.10
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,0.55,0.10,N/A,0.11,-0.00,0.40,0.18,0.08,0.02,0.15,0.46,0.01,N/A,0.08,N/A,1,0.06,0.10,0.07,0.10,0.21,0.03,-0.04
N/A,-0.02,0.06,N/A,0.09,0.03,-0.03,0.12,0.07,0.13,0.06,-0.02,0.13,N/A,-0.03,N/A,0.06,1,0.04,0.09,-0.01,-0.14,-0.03,0.08
N/A,-0.02,-0.07,N/A,-0.05,-0.06,-0.03,0.13,-0.13,0.02,0.17,0.20,-0.04,N/A,0.03,N/A,0.10,0.04,1,-0.02,0.21,-0.02,0.05,-0.18
N/A,0.20,0.26,N/A,0.16,0.20,0.28,0.16,0.04,0.13,0.14,0.06,0.11,N/A,0.14,N/A,0.07,0.09,-0.02,1,0.16,0.26,0.03,0.16
N/A,0.27,0.24,N/A,0.53,0.37,0.28,0.29,-0.03,0.29,0.14,0.01,0.29,N/A,0.12,N/A,0.10,-0.01,0.21,0.16,1,0.18,0.08,0.10
N/A,0.32,0.14,N/A,0.21,0.03,0.32,0.22,0.10,0.01,0.02,0.15,0.17,N/A,0.03,N/A,0.21,-0.14,-0.02,0.26,0.18,1,0.05,0.11
N/A,0.05,0.17,N/A,0.06,0.02,0.18,0.29,0.07,0.00,0.12,-0.01,0.04,N/A,0.26,N/A,0.03,-0.03,0.05,0.03,0.08,0.05,1,-0.07
N/A,0.18,0.17,N/A,0.12,0.00,0.11,0.12,0.03,-0.07,0.14,-0.05,0.13,N/A,0.10,N/A,-0.04,0.08,-0.18,0.16,0.10,0.11,-0.07,1
