1,0.25,0.34,0.51,0.47,0.03,0.51,0.35,0.22,0.14,-0.05,0.14,0.34,0.06,0.14,0.80,0.31,0.34,0.04,0.61,0.12,0.43,0.24,0.28,0.12,0.18
0.25,1,0.38,0.08,0.36,0.41,0.29,0.37,0.33,0.34,0.08,0.22,0.14,0.14,0.11,0.18,0.41,0.37,0.05,0.24,0.09,0.33,0.25,0.30,0.10,0.26
0.34,0.38,1,0.21,0.40,0.34,0.38,0.39,0.51,0.57,0.10,0.19,0.34,0.43,0.45,0.35,0.89,0.98,0.17,0.50,0.16,0.41,0.60,0.30,0.18,0.49
0.51,0.08,0.21,1,0.19,-0.07,0.25,0.28,0.06,0.04,-0.08,0.22,0.31,0.04,-0.08,0.27,0.17,0.22,-0.00,0.24,0.06,0.10,0.13,0.21,0.06,0.07
0.47,0.36,0.40,0.19,1,0.10,0.66,0.24,0.23,0.34,0.09,0.07,0.38,0.16,0.12,0.47,0.38,0.42,0.00,0.54,0.04,0.47,0.22,0.15,0.05,0.27
0.03,0.41,0.34,-0.07,0.10,1,0.09,0.32,0.62,0.27,0.04,0.22,0.11,0.20,0.22,0.07,0.38,0.34,0.17,0.06,0.44,0.26,0.23,0.18,0.43,0.31
0.51,0.29,0.38,0.25,0.66,0.09,1,0.34,0.24,0.24,0.04,0.10,0.24,0.04,0.19,0.44,0.32,0.39,-0.01,0.45,0.25,0.47,0.18,0.16,0.24,0.17
0.35,0.37,0.39,0.28,0.24,0.32,0.34,1,0.26,0.29,0.12,0.19,0.17,0.40,0.17,0.22,0.43,0.42,-0.01,0.25,0.29,0.18,0.26,0.78,0.30,0.47
0.22,0.33,0.51,0.06,0.23,0.62,0.24,0.26,1,0.30,0.04,0.15,0.16,0.24,0.16,0.22,0.51,0.52,0.11,0.14,0.27,0.22,0.28,0.17,0.27,0.36
0.14,0.34,0.57,0.04,0.34,0.27,0.24,0.29,0.30,1,0.01,-0.00,0.25,0.37,0.32,0.10,0.60,0.56,0.10,0.28,0.18,0.21,0.37,0.10,0.20,0.48
-0.05,0.08,0.10,-0.08,0.09,0.04,0.04,0.12,0.04,0.01,1,0.05,0.02,0.12,-0.01,-0.01,0.06,0.10,-0.02,0.05,-0.08,-0.03,0.07,0.08,-0.07,0.06
0.14,0.22,0.19,0.22,0.07,0.22,0.10,0.19,0.15,-0.00,0.05,1,0.08,-0.03,0.08,0.05,0.26,0.18,0.02,0.16,0.15,0.04,0.17,0.18,0.15,0.28
0.34,0.14,0.34,0.31,0.38,0.11,0.24,0.17,0.16,0.25,0.02,0.08,1,0.12,0.09,0.25,0.33,0.36,0.12,0.25,0.17,0.27,0.12,0.10,0.16,0.24
0.06,0.14,0.43,0.04,0.16,0.20,0.04,0.40,0.24,0.37,0.12,-0.03,0.12,1,0.19,0.14,0.42,0.43,0.09,0.24,0.08,0.00,0.34,0.24,0.12,0.35
0.14,0.11,0.45,-0.08,0.12,0.22,0.19,0.17,0.16,0.32,-0.01,0.08,0.09,0.19,1,0.17,0.58,0.43,0.11,0.30,0.28,0.18,0.31,0.16,0.29,0.41
0.80,0.18,0.35,0.27,0.47,0.07,0.44,0.22,0.22,0.10,-0.01,0.05,0.25,0.14,0.17,1,0.28,0.34,0.05,0.67,0.02,0.54,0.19,0.30,0.02,0.11
0.31,0.41,0.89,0.17,0.38,0.38,0.32,0.43,0.51,0.60,0.06,0.26,0.33,0.42,0.58,0.28,1,0.88,0.11,0.46,0.20,0.37,0.54,0.32,0.21,0.72
0.34,0.37,0.98,0.22,0.42,0.34,0.39,0.42,0.52,0.56,0.10,0.18,0.36,0.43,0.43,0.34,0.88,1,0.14,0.51,0.22,0.42,0.58,0.33,0.25,0.52
0.04,0.05,0.17,-0.00,0.00,0.17,-0.01,-0.01,0.11,0.10,-0.02,0.02,0.12,0.09,0.11,0.05,0.11,0.14,1,0.08,-0.05,0.14,0.20,0.05,-0.05,-0.00
0.61,0.24,0.50,0.24,0.54,0.06,0.45,0.25,0.14,0.28,0.05,0.16,0.25,0.24,0.30,0.67,0.46,0.51,0.08,1,0.03,0.41,0.32,0.25,0.03,0.25
0.12,0.09,0.16,0.06,0.04,0.44,0.25,0.29,0.27,0.18,-0.08,0.15,0.17,0.08,0.28,0.02,0.20,0.22,-0.05,0.03,1,0.13,0.24,0.11,0.99,0.20
0.43,0.33,0.41,0.10,0.47,0.26,0.47,0.18,0.22,0.21,-0.03,0.04,0.27,0.00,0.18,0.54,0.37,0.42,0.14,0.41,0.13,1,0.19,0.12,0.13,0.21
0.24,0.25,0.60,0.13,0.22,0.23,0.18,0.26,0.28,0.37,0.07,0.17,0.12,0.34,0.31,0.19,0.54,0.58,0.20,0.32,0.24,0.19,1,0.19,0.25,0.29
0.28,0.30,0.30,0.21,0.15,0.18,0.16,0.78,0.17,0.10,0.08,0.18,0.10,0.24,0.16,0.30,0.32,0.33,0.05,0.25,0.11,0.12,0.19,1,0.12,0.30
0.12,0.10,0.18,0.06,0.05,0.43,0.24,0.30,0.27,0.20,-0.07,0.15,0.16,0.12,0.29,0.02,0.21,0.25,-0.05,0.03,0.99,0.13,0.25,0.12,1,0.22
0.18,0.26,0.49,0.07,0.27,0.31,0.17,0.47,0.36,0.48,0.06,0.28,0.24,0.35,0.41,0.11,0.72,0.52,-0.00,0.25,0.20,0.21,0.29,0.30,0.22,1
