1,N/A,N/A,-0.02,0.12,N/A,0.24,0.37,0.24,0.26,0.29,0.19,0.22,0.27,N/A,N/A,N/A,-0.04,0.26,0.27,-0.00,-0.04,-0.03,0.27,0.02,0.13,0.27,0.22,0.11,0.05,0.27,0.07,0.11,-0.01,0.18,-0.01,0.04,0.26,0.21,N/A
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
-0.02,N/A,N/A,1,-0.02,N/A,0.13,-0.00,0.00,-0.05,0.22,0.12,-0.01,-0.04,N/A,N/A,N/A,0.05,-0.04,-0.04,0.07,0.18,0.14,-0.04,-0.02,-0.01,-0.07,0.03,0.15,0.11,-0.04,0.03,0.03,0.09,0.09,-0.19,0.18,0.10,0.08,N/A
0.12,N/A,N/A,-0.02,1,N/A,0.10,0.08,0.21,0.15,0.15,0.10,0.04,0.14,N/A,N/A,N/A,0.10,0.16,0.20,0.04,0.04,0.02,0.16,0.03,0.44,0.13,-0.05,-0.12,0.03,0.16,0.25,0.11,0.05,0.14,0.09,0.22,-0.02,0.09,N/A
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0.24,N/A,N/A,0.13,0.10,N/A,1,0.10,0.47,0.51,0.36,0.34,0.42,0.41,N/A,N/A,N/A,0.19,0.50,0.51,0.01,0.29,0.14,0.51,0.15,-0.01,0.49,0.18,0.07,0.34,0.51,0.14,0.39,0.36,0.49,0.03,0.19,0.23,0.36,N/A
0.37,N/A,N/A,-0.00,0.08,N/A,0.10,1,0.19,0.20,0.40,0.42,0.23,0.23,N/A,N/A,N/A,-0.01,0.22,0.21,0.11,0.02,0.07,0.20,0.03,0.13,0.25,0.15,0.03,0.09,0.20,0.21,0.28,0.09,0.24,0.11,-0.03,0.08,0.34,N/A
0.24,N/A,N/A,0.00,0.21,N/A,0.47,0.19,1,0.91,0.36,0.39,0.52,0.77,N/A,N/A,N/A,0.18,0.90,0.88,0.07,0.44,0.24,0.91,0.17,0.15,0.92,0.40,-0.06,0.38,0.91,0.27,0.46,0.32,0.71,0.08,0.07,0.07,0.39,N/A
0.26,N/A,N/A,-0.05,0.15,N/A,0.51,0.20,0.91,1,0.40,0.39,0.55,0.84,N/A,N/A,N/A,0.21,0.99,0.97,0.01,0.49,0.27,1.00,0.18,0.17,0.98,0.42,0.00,0.45,1.00,0.27,0.47,0.37,0.75,0.09,0.10,0.10,0.41,N/A
0.29,N/A,N/A,0.22,0.15,N/A,0.36,0.40,0.36,0.40,1,0.50,0.53,0.38,N/A,N/A,N/A,0.26,0.40,0.38,0.07,0.28,0.21,0.40,0.22,0.16,0.40,0.30,0.01,0.26,0.40,0.18,0.42,0.26,0.49,0.11,0.11,0.16,0.58,N/A
0.19,N/A,N/A,0.12,0.10,N/A,0.34,0.42,0.39,0.39,0.50,1,0.49,0.44,N/A,N/A,N/A,0.42,0.41,0.43,0.12,0.40,0.42,0.39,0.31,0.16,0.41,0.49,0.13,0.26,0.39,0.25,0.81,0.44,0.76,0.24,0.02,0.13,0.80,N/A
0.22,N/A,N/A,-0.01,0.04,N/A,0.42,0.23,0.52,0.55,0.53,0.49,1,0.49,N/A,N/A,N/A,0.25,0.53,0.54,0.13,0.31,0.29,0.54,0.28,0.10,0.54,0.48,0.01,0.34,0.54,0.11,0.50,0.36,0.59,0.19,0.01,-0.01,0.50,N/A
0.27,N/A,N/A,-0.04,0.14,N/A,0.41,0.23,0.77,0.84,0.38,0.44,0.49,1,N/A,N/A,N/A,0.22,0.84,0.82,0.00,0.42,0.25,0.84,0.14,0.16,0.83,0.34,0.07,0.41,0.84,0.26,0.46,0.35,0.71,0.08,0.04,0.09,0.43,N/A
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
-0.04,N/A,N/A,0.05,0.10,N/A,0.19,-0.01,0.18,0.21,0.26,0.42,0.25,0.22,N/A,N/A,N/A,1,0.25,0.25,-0.10,0.18,0.14,0.22,0.09,0.12,0.22,0.22,0.09,0.16,0.22,0.11,0.33,0.23,0.37,0.03,-0.02,-0.07,0.32,N/A
0.26,N/A,N/A,-0.04,0.16,N/A,0.50,0.22,0.90,0.99,0.40,0.41,0.53,0.84,N/A,N/A,N/A,0.25,1,0.97,0.01,0.49,0.27,0.99,0.17,0.17,0.97,0.43,0.02,0.46,0.99,0.26,0.49,0.37,0.76,0.07,0.10,0.11,0.42,N/A
0.27,N/A,N/A,-0.04,0.20,N/A,0.51,0.21,0.88,0.97,0.38,0.43,0.54,0.82,N/A,N/A,N/A,0.25,0.97,1,0.03,0.50,0.27,0.97,0.17,0.17,0.95,0.41,0.02,0.46,0.97,0.26,0.48,0.38,0.77,0.09,0.09,0.11,0.42,N/A
-0.00,N/A,N/A,0.07,0.04,N/A,0.01,0.11,0.07,0.01,0.07,0.12,0.13,0.00,N/A,N/A,N/A,-0.10,0.01,0.03,1,0.03,-0.07,0.00,-0.03,0.06,0.02,0.10,0.03,0.02,0.00,0.02,0.10,0.03,0.13,-0.00,0.04,-0.00,0.14,N/A
-0.04,N/A,N/A,0.18,0.04,N/A,0.29,0.02,0.44,0.49,0.28,0.40,0.31,0.42,N/A,N/A,N/A,0.18,0.49,0.50,0.03,1,0.24,0.48,0.13,0.05,0.47,0.35,0.11,0.35,0.48,0.12,0.55,0.43,0.64,0.17,-0.00,0.01,0.29,N/A
-0.03,N/A,N/A,0.14,0.02,N/A,0.14,0.07,0.24,0.27,0.21,0.42,0.29,0.25,N/A,N/A,N/A,0.14,0.27,0.27,-0.07,0.24,1,0.27,0.17,0.14,0.26,0.31,0.07,0.13,0.27,0.16,0.35,0.39,0.35,0.07,0.17,0.23,0.28,N/A
0.27,N/A,N/A,-0.04,0.16,N/A,0.51,0.20,0.91,1.00,0.40,0.39,0.54,0.84,N/A,N/A,N/A,0.22,0.99,0.97,0.00,0.48,0.27,1,0.17,0.16,0.98,0.42,0.01,0.45,1.00,0.25,0.47,0.37,0.75,0.08,0.11,0.10,0.41,N/A
0.02,N/A,N/A,-0.02,0.03,N/A,0.15,0.03,0.17,0.18,0.22,0.31,0.28,0.14,N/A,N/A,N/A,0.09,0.17,0.17,-0.03,0.13,0.17,0.17,1,0.10,0.19,0.21,0.03,0.12,0.17,0.13,0.39,0.41,0.28,0.11,0.00,0.06,0.32,N/A
0.13,N/A,N/A,-0.01,0.44,N/A,-0.01,0.13,0.15,0.17,0.16,0.16,0.10,0.16,N/A,N/A,N/A,0.12,0.17,0.17,0.06,0.05,0.14,0.16,0.10,1,0.18,0.03,0.04,0.07,0.16,0.14,0.07,0.09,0.17,0.12,0.16,-0.11,0.23,N/A
0.27,N/A,N/A,-0.07,0.13,N/A,0.49,0.25,0.92,0.98,0.40,0.41,0.54,0.83,N/A,N/A,N/A,0.22,0.97,0.95,0.02,0.47,0.26,0.98,0.19,0.18,1,0.42,0.02,0.43,0.98,0.24,0.47,0.37,0.74,0.11,0.11,0.08,0.44,N/A
0.22,N/A,N/A,0.03,-0.05,N/A,0.18,0.15,0.40,0.42,0.30,0.49,0.48,0.34,N/A,N/A,N/A,0.22,0.43,0.41,0.10,0.35,0.31,0.42,0.21,0.03,0.42,1,0.11,0.28,0.42,0.05,0.53,0.24,0.47,0.05,-0.07,-0.02,0.40,N/A
0.11,N/A,N/A,0.15,-0.12,N/A,0.07,0.03,-0.06,0.00,0.01,0.13,0.01,0.07,N/A,N/A,N/A,0.09,0.02,0.02,0.03,0.11,0.07,0.01,0.03,0.04,0.02,0.11,1,0.10,0.01,0.02,0.12,0.06,0.15,0.01,0.08,-0.00,0.09,N/A
0.05,N/A,N/A,0.11,0.03,N/A,0.34,0.09,0.38,0.45,0.26,0.26,0.34,0.41,N/A,N/A,N/A,0.16,0.46,0.46,0.02,0.35,0.13,0.45,0.12,0.07,0.43,0.28,0.10,1,0.45,0.27,0.39,0.44,0.44,0.14,0.05,0.06,0.22,N/A
0.27,N/A,N/A,-0.04,0.16,N/A,0.51,0.20,0.91,1.00,0.40,0.39,0.54,0.84,N/A,N/A,N/A,0.22,0.99,0.97,0.00,0.48,0.27,1.00,0.17,0.16,0.98,0.42,0.01,0.45,1,0.25,0.47,0.37,0.75,0.08,0.11,0.10,0.41,N/A
0.07,N/A,N/A,0.03,0.25,N/A,0.14,0.21,0.27,0.27,0.18,0.25,0.11,0.26,N/A,N/A,N/A,0.11,0.26,0.26,0.02,0.12,0.16,0.25,0.13,0.14,0.24,0.05,0.02,0.27,0.25,1,0.25,0.19,0.30,0.07,0.08,0.04,0.10,N/A
0.11,N/A,N/A,0.03,0.11,N/A,0.39,0.28,0.46,0.47,0.42,0.81,0.50,0.46,N/A,N/A,N/A,0.33,0.49,0.48,0.10,0.55,0.35,0.47,0.39,0.07,0.47,0.53,0.12,0.39,0.47,0.25,1,0.53,0.81,0.23,-0.01,0.07,0.65,N/A
-0.01,N/A,N/A,0.09,0.05,N/A,0.36,0.09,0.32,0.37,0.26,0.44,0.36,0.35,N/A,N/A,N/A,0.23,0.37,0.38,0.03,0.43,0.39,0.37,0.41,0.09,0.37,0.24,0.06,0.44,0.37,0.19,0.53,1,0.49,-0.03,0.12,0.19,0.33,N/A
0.18,N/A,N/A,0.09,0.14,N/A,0.49,0.24,0.71,0.75,0.49,0.76,0.59,0.71,N/A,N/A,N/A,0.37,0.76,0.77,0.13,0.64,0.35,0.75,0.28,0.17,0.74,0.47,0.15,0.44,0.75,0.30,0.81,0.49,1,0.16,0.12,0.10,0.68,N/A
-0.01,N/A,N/A,-0.19,0.09,N/A,0.03,0.11,0.08,0.09,0.11,0.24,0.19,0.08,N/A,N/A,N/A,0.03,0.07,0.09,-0.00,0.17,0.07,0.08,0.11,0.12,0.11,0.05,0.01,0.14,0.08,0.07,0.23,-0.03,0.16,1,-0.03,0.08,0.18,N/A
0.04,N/A,N/A,0.18,0.22,N/A,0.19,-0.03,0.07,0.10,0.11,0.02,0.01,0.04,N/A,N/A,N/A,-0.02,0.10,0.09,0.04,-0.00,0.17,0.11,0.00,0.16,0.11,-0.07,0.08,0.05,0.11,0.08,-0.01,0.12,0.12,-0.03,1,0.17,0.12,N/A
0.26,N/A,N/A,0.10,-0.02,N/A,0.23,0.08,0.07,0.10,0.16,0.13,-0.01,0.09,N/A,N/A,N/A,-0.07,0.11,0.11,-0.00,0.01,0.23,0.10,0.06,-0.11,0.08,-0.02,-0.00,0.06,0.10,0.04,0.07,0.19,0.10,0.08,0.17,1,0.15,N/A
0.21,N/A,N/A,0.08,0.09,N/A,0.36,0.34,0.39,0.41,0.58,0.80,0.50,0.43,N/A,N/A,N/A,0.32,0.42,0.42,0.14,0.29,0.28,0.41,0.32,0.23,0.44,0.40,0.09,0.22,0.41,0.10,0.65,0.33,0.68,0.18,0.12,0.15,1,N/A
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
