1,0.15,0.21,0.28,0.05,0.11,0.16,0.15,0.11,0.15,0.12,0.12,0.13,0.17,-0.06,0.13,0.27,0.14,0.11,0.02,0.10,0.17,0.11,0.13,0.03,0.29,0.21,0.33,0.07,0.04,0.30,0.02,0.14,0.13
0.15,1,0.27,0.24,0.02,0.21,0.56,0.14,0.26,0.08,0.22,0.25,0.34,0.31,0.11,0.08,0.22,0.16,0.37,0.12,0.49,0.07,0.20,0.24,0.07,0.07,0.45,0.28,0.14,0.42,0.28,0.25,-0.02,0.06
0.21,0.27,1,0.51,0.28,0.08,0.50,0.42,0.33,0.43,0.72,0.54,0.23,0.51,0.04,0.23,0.28,0.48,0.53,0.40,0.04,0.19,0.34,0.14,0.06,0.39,0.37,0.62,0.04,0.12,0.31,0.04,0.14,0.26
0.28,0.24,0.51,1,0.22,0.11,0.50,0.43,0.49,0.29,0.44,0.43,0.19,0.45,0.11,0.26,0.35,0.41,0.29,0.19,0.17,0.14,0.37,0.22,0.16,0.46,0.31,0.45,0.19,0.19,0.31,0.12,0.19,0.15
0.05,0.02,0.28,0.22,1,-0.07,0.39,0.09,0.09,0.36,0.35,0.09,0.15,0.26,-0.05,0.05,0.12,0.49,-0.02,0.13,0.05,0.00,0.05,0.03,0.27,0.09,0.08,0.20,-0.03,0.01,0.11,0.04,0.09,0.23
0.11,0.21,0.08,0.11,-0.07,1,0.17,0.06,0.02,0.03,0.07,0.03,0.21,0.21,0.33,0.03,0.09,-0.01,0.17,0.05,0.12,0.01,0.09,0.11,-0.08,0.07,0.14,0.10,-0.06,0.16,0.09,0.48,0.06,0.08
0.16,0.56,0.50,0.50,0.39,0.17,1,0.31,0.48,0.27,0.48,0.40,0.32,0.77,0.07,0.29,0.42,0.60,0.37,0.24,0.47,0.20,0.31,0.38,0.34,0.22,0.54,0.61,0.07,0.48,0.49,0.07,0.08,0.33
0.15,0.14,0.42,0.43,0.09,0.06,0.31,1,0.30,0.25,0.46,0.37,0.14,0.38,-0.05,0.27,0.30,0.29,0.29,0.37,0.00,0.26,0.53,0.16,0.03,0.58,0.28,0.41,0.03,0.18,0.22,-0.01,0.06,0.22
0.11,0.26,0.33,0.49,0.09,0.02,0.48,0.30,1,0.27,0.42,0.42,0.22,0.37,0.02,0.40,0.47,0.21,0.28,0.20,0.17,0.12,0.47,0.39,0.46,0.16,0.58,0.37,0.03,0.40,0.32,0.05,0.07,0.53
0.15,0.08,0.43,0.29,0.36,0.03,0.27,0.25,0.27,1,0.46,0.26,0.19,0.30,0.01,0.21,0.40,0.31,0.36,0.29,0.09,0.14,0.16,0.29,0.16,0.24,0.16,0.31,0.14,0.00,0.17,-0.00,0.05,0.32
