1,0.03,0.14,0.05,0.41,0.03,0.11,0.04,-0.06,0.09,0.06,0.09,0.05,0.11,0.04,0.13,0.13,-0.11,-0.04,0.06,N/A,-0.02,-0.09,0.12,-0.03,-0.04,0.04,0.12
0.03,1,0.06,0.22,0.07,0.13,0.15,0.16,0.07,0.06,-0.02,-0.12,0.30,0.31,-0.02,0.32,0.18,0.02,0.03,0.15,N/A,0.10,0.11,0.18,0.01,0.27,0.06,0.27
0.14,0.06,1,0.08,0.24,0.12,0.16,0.06,0.18,0.09,0.06,-0.10,0.05,0.05,-0.03,0.08,0.09,0.03,0.02,0.00,N/A,-0.14,-0.07,0.05,0.02,0.20,0.06,0.05
0.05,0.22,0.08,1,0.14,0.32,0.30,0.38,0.24,0.24,0.26,0.17,0.41,0.22,0.01,0.31,0.21,-0.09,0.58,0.02,N/A,0.04,0.37,0.34,0.51,0.39,0.10,0.32
0.41,0.07,0.24,0.14,1,0.04,0.26,0.01,0.04,0.07,0.08,0.03,0.19,0.17,0.02,0.19,0.12,-0.07,0.04,0.05,N/A,0.06,0.01,0.16,0.08,0.14,0.02,0.08
0.03,0.13,0.12,0.32,0.04,1,0.28,0.47,0.10,0.22,0.16,0.28,0.16,0.48,-0.03,0.22,0.12,0.13,0.32,0.01,N/A,0.15,0.41,0.27,0.44,0.20,0.12,0.16
0.11,0.15,0.16,0.30,0.26,0.28,1,0.34,0.35,0.13,0.17,0.18,0.46,0.36,0.09,0.40,0.20,0.08,0.20,0.04,N/A,0.11,0.15,0.39,0.42,0.44,0.25,0.25
0.04,0.16,0.06,0.38,0.01,0.47,0.34,1,0.20,0.25,0.14,0.22,0.30,0.30,0.06,0.19,0.16,0.09,0.30,0.03,N/A,0.09,0.22,0.25,0.51,0.36,0.20,0.17
-0.06,0.07,0.18,0.24,0.04,0.10,0.35,0.20,1,0.07,0.13,0.16,0.29,0.14,0.05,0.10,0.15,0.06,0.14,0.02,N/A,0.14,0.12,0.31,0.34,0.15,0.07,0.31
0.09,0.06,0.09,0.24,0.07,0.22,0.13,0.25,0.07,1,0.21,0.17,0.12,0.22,0.02,0.16,0.08,-0.02,0.21,-0.01,N/A,0.14,0.33,0.22,0.37,0.15,0.23,0.09
0.06,-0.02,0.06,0.26,0.08,0.16,0.17,0.14,0.13,0.21,1,0.02,0.27,0.16,-0.02,0.10,0.17,0.03,0.39,0.01,N/A,-0.02,0.23,0.27,0.30,0.31,0.12,0.26
0.09,-0.12,-0.10,0.17,0.03,0.28,0.18,0.22,0.16,0.17,0.02,1,0.04,0.07,0.04,0.05,-0.01,0.08,0.31,0.03,N/A,-0.03,0.21,0.20,0.26,0.09,0.20,0.02
0.05,0.30,0.05,0.41,0.19,0.16,0.46,0.30,0.29,0.12,0.27,0.04,1,0.32,0.00,0.30,0.26,0.15,0.17,0.23,N/A,0.09,0.30,0.42,0.39,0.38,0.15,0.31
0.11,0.31,0.05,0.22,0.17,0.48,0.36,0.30,0.14,0.22,0.16,0.07,0.32,1,0.00,0.23,0.27,0.24,0.07,0.11,N/A,0.15,0.26,0.37,0.29,0.32,0.14,0.38
0.04,-0.02,-0.03,0.01,0.02,-0.03,0.09,0.06,0.05,0.02,-0.02,0.04,0.00,0.00,1,0.03,0.00,0.01,0.01,0.04,N/A,0.02,-0.02,0.08,-0.00,-0.03,0.01,-0.03
0.13,0.32,0.08,0.31,0.19,0.22,0.40,0.19,0.10,0.16,0.10,0.05,0.30,0.23,0.03,1,0.18,-0.10,0.08,0.07,N/A,0.11,0.11,0.38,0.17,0.48,0.28,0.30
0.13,0.18,0.09,0.21,0.12,0.12,0.20,0.16,0.15,0.08,0.17,-0.01,0.26,0.27,0.00,0.18,1,-0.02,-0.01,0.04,N/A,0.03,0.07,0.27,0.22,0.30,-0.04,0.12
-0.11,0.02,0.03,-0.09,-0.07,0.13,0.08,0.09,0.06,-0.02,0.03,0.08,0.15,0.24,0.01,-0.10,-0.02,1,-0.01,0.25,N/A,0.06,0.10,0.06,0.05,-0.01,0.10,0.06
-0.04,0.03,0.02,0.58,0.04,0.32,0.20,0.30,0.14,0.21,0.39,0.31,0.17,0.07,0.01,0.08,-0.01,-0.01,1,-0.01,N/A,-0.03,0.26,0.23,0.45,0.34,0.12,0.12
0.06,0.15,0.00,0.02,0.05,0.01,0.04,0.03,0.02,-0.01,0.01,0.03,0.23,0.11,0.04,0.07,0.04,0.25,-0.01,1,N/A,0.10,0.06,0.14,0.05,0.08,0.03,0.11
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
-0.02,0.10,-0.14,0.04,0.06,0.15,0.11,0.09,0.14,0.14,-0.02,-0.03,0.09,0.15,0.02,0.11,0.03,0.06,-0.03,0.10,N/A,1,0.12,0.16,0.05,0.15,-0.00,0.04
-0.09,0.11,-0.07,0.37,0.01,0.41,0.15,0.22,0.12,0.33,0.23,0.21,0.30,0.26,-0.02,0.11,0.07,0.10,0.26,0.06,N/A,0.12,1,0.05,0.49,0.18,0.12,0.18
0.12,0.18,0.05,0.34,0.16,0.27,0.39,0.25,0.31,0.22,0.27,0.20,0.42,0.37,0.08,0.38,0.27,0.06,0.23,0.14,N/A,0.16,0.05,1,0.30,0.39,0.20,0.44
-0.03,0.01,0.02,0.51,0.08,0.44,0.42,0.51,0.34,0.37,0.30,0.26,0.39,0.29,-0.00,0.17,0.22,0.05,0.45,0.05,N/A,0.05,0.49,0.30,1,0.38,0.29,0.27
-0.04,0.27,0.20,0.39,0.14,0.20,0.44,0.36,0.15,0.15,0.31,0.09,0.38,0.32,-0.03,0.48,0.30,-0.01,0.34,0.08,N/A,0.15,0.18,0.39,0.38,1,0.20,0.35
0.04,0.06,0.06,0.10,0.02,0.12,0.25,0.20,0.07,0.23,0.12,0.20,0.15,0.14,0.01,0.28,-0.04,0.10,0.12,0.03,N/A,-0.00,0.12,0.20,0.29,0.20,1,0.17
0.12,0.27,0.05,0.32,0.08,0.16,0.25,0.17,0.31,0.09,0.26,0.02,0.31,0.38,-0.03,0.30,0.12,0.06,0.12,0.11,N/A,0.04,0.18,0.44,0.27,0.35,0.17,1
