1,0.30,0.18,0.04,0.16,0.46,0.22,0.15,0.07,N/A,0.42,0.26,0.13,0.10,-0.08,0.05,N/A,0.25,0.46,0.20,0.46,0.02,0.19,0.26,0.01,0.49,0.54,0.04,0.19,0.36,0.43,-0.01,0.36,0.06,0.13,0.15,-0.01,0.23,0.43,0.36,0.42
0.30,1,0.26,0.16,0.17,0.36,0.24,0.19,0.26,N/A,0.36,0.22,0.38,0.19,0.21,0.11,N/A,0.14,0.58,0.22,0.41,0.25,0.37,0.50,0.07,0.53,0.55,-0.05,0.13,0.19,0.46,0.03,0.25,0.30,0.10,0.13,-0.02,0.23,0.28,0.30,0.36
0.18,0.26,1,0.65,0.09,0.24,0.21,0.07,0.57,N/A,0.21,0.07,0.38,0.12,0.00,0.04,N/A,0.00,0.36,-0.01,0.27,0.19,0.36,0.20,0.05,0.38,0.33,0.14,0.04,0.11,0.36,-0.04,0.27,0.10,0.49,0.14,0.10,0.11,-0.00,0.20,0.21
0.04,0.16,0.65,1,0.15,0.07,0.10,0.05,0.72,N/A,0.07,0.04,0.13,-0.00,0.08,0.00,N/A,0.01,0.14,0.00,0.18,-0.02,0.17,0.08,-0.07,0.18,0.13,0.00,0.05,-0.05,0.12,0.01,0.04,0.00,0.57,0.07,0.01,0.16,0.03,0.24,0.07
0.16,0.17,0.09,0.15,1,0.13,0.05,0.02,0.13,N/A,0.25,0.20,-0.01,-0.18,0.23,-0.01,N/A,0.27,0.35,0.16,0.17,0.02,0.29,0.02,0.03,0.23,0.20,-0.00,-0.10,-0.03,0.09,-0.03,0.05,-0.15,0.07,0.08,0.13,0.08,0.19,0.22,0.25
0.46,0.36,0.24,0.07,0.13,1,0.11,0.26,0.16,N/A,0.48,0.25,0.28,0.11,0.15,0.09,N/A,0.28,0.52,0.29,0.36,0.18,0.22,0.57,-0.13,0.56,0.59,0.01,0.13,0.14,0.49,0.01,0.35,0.43,0.17,-0.01,-0.13,0.45,0.41,0.40,0.48
0.22,0.24,0.21,0.10,0.05,0.11,1,-0.02,0.10,N/A,0.22,0.28,0.17,0.02,-0.02,0.04,N/A,0.09,0.22,0.07,0.25,0.11,0.04,0.23,-0.01,0.25,0.25,0.01,0.03,0.20,0.26,0.02,0.37,0.05,0.11,0.10,0.09,0.13,0.16,0.13,0.22
0.15,0.19,0.07,0.05,0.02,0.26,-0.02,1,0.26,N/A,0.17,0.41,0.13,0.09,0.14,-0.00,N/A,0.26,0.35,0.15,0.19,0.11,0.20,0.40,0.10,0.36,0.35,-0.00,0.10,0.23,0.37,-0.03,0.16,0.15,0.14,0.11,-0.08,0.38,0.40,0.42,0.17
0.07,0.26,0.57,0.72,0.13,0.16,0.10,0.26,1,N/A,0.18,0.30,0.15,-0.02,-0.03,-0.04,N/A,-0.01,0.27,0.15,0.21,0.04,0.13,0.19,0.01,0.27,0.30,0.05,0.07,0.07,0.29,-0.07,0.08,0.10,0.58,0.04,-0.05,0.18,0.10,0.30,0.18
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
