1,0.12,0.22,0.41,0.05,0.91,0.35,0.72,0.76,0.69,0.51,0.25,0.51,0.49,0.24,0.32,0.45,0.30,0.99,0.64,0.34,0.03,0.13,0.46,0.72,0.00,0.71,0.10,0.60,0.51,0.46,-0.02,0.22
0.12,1,0.24,0.38,0.17,0.27,0.29,0.15,0.06,0.14,0.37,0.29,0.36,0.03,0.30,0.31,0.05,0.43,0.14,0.32,0.33,0.17,0.13,0.39,0.12,-0.00,0.12,0.07,0.28,0.71,0.32,0.08,0.22
0.22,0.24,1,0.40,0.23,0.32,0.37,0.21,0.12,0.28,0.46,0.35,0.38,0.25,0.24,0.44,0.30,0.30,0.24,0.34,0.42,0.11,0.27,0.36,0.24,0.03,0.17,0.27,0.44,0.38,0.31,0.09,0.29
0.41,0.38,0.40,1,0.48,0.72,0.90,0.53,0.44,0.61,0.96,0.78,0.96,0.35,0.54,0.79,0.39,0.85,0.46,0.89,0.74,0.39,0.51,0.96,0.52,0.07,0.53,0.39,0.71,0.86,0.89,0.10,0.48
0.05,0.17,0.23,0.48,1,0.27,0.50,0.09,0.17,0.18,0.45,0.42,0.44,0.06,0.17,0.43,0.17,0.45,0.07,0.38,0.50,0.24,0.19,0.46,0.08,-0.01,0.18,0.38,0.33,0.36,0.40,-0.09,0.38
0.91,0.27,0.32,0.72,0.27,1,0.64,0.70,0.75,0.73,0.79,0.52,0.79,0.54,0.42,0.59,0.53,0.62,0.92,0.83,0.58,0.19,0.34,0.76,0.69,0.04,0.77,0.26,0.76,0.74,0.72,0.02,0.42
0.35,0.29,0.37,0.90,0.50,0.64,1,0.45,0.39,0.52,0.88,0.72,0.88,0.27,0.53,0.74,0.40,0.78,0.39,0.81,0.72,0.50,0.41,0.88,0.44,0.08,0.46,0.44,0.65,0.75,0.80,0.08,0.41
0.72,0.15,0.21,0.53,0.09,0.70,0.45,1,0.54,0.92,0.62,0.35,0.62,0.23,0.34,0.48,0.25,0.39,0.73,0.80,0.33,0.11,0.21,0.58,0.98,0.02,0.57,0.13,0.58,0.65,0.64,0.06,0.29
0.76,0.06,0.12,0.44,0.17,0.75,0.39,0.54,1,0.59,0.50,0.29,0.50,0.41,0.30,0.34,0.56,0.30,0.74,0.59,0.31,0.01,0.12,0.50,0.55,0.01,0.89,0.15,0.53,0.44,0.44,-0.02,0.20
0.69,0.14,0.28,0.61,0.18,0.73,0.52,0.92,0.59,1,0.68,0.40,0.69,0.28,0.39,0.56,0.32,0.43,0.71,0.83,0.37,0.12,0.31,0.64,0.94,0.04,0.61,0.22,0.65,0.67,0.67,0.06,0.33
0.51,0.37,0.46,0.96,0.45,0.79,0.88,0.62,0.50,0.68,1,0.80,1.00,0.41,0.56,0.85,0.44,0.86,0.55,0.94,0.74,0.33,0.52,0.97,0.61,0.08,0.59,0.38,0.81,0.89,0.93,0.10,0.51
0.25,0.29,0.35,0.78,0.42,0.52,0.72,0.35,0.29,0.40,0.80,1,0.80,0.26,0.41,0.81,0.26,0.74,0.29,0.71,0.63,0.36,0.61,0.81,0.33,0.10,0.38,0.39,0.71,0.68,0.77,0.08,0.43
0.51,0.36,0.38,0.96,0.44,0.79,0.88,0.62,0.50,0.69,1.00,0.80,1,0.40,0.56,0.84,0.43,0.87,0.55,0.95,0.73,0.33,0.52,0.98,0.61,0.08,0.59,0.36,0.80,0.89,0.94,0.10,0.51
0.49,0.03,0.25,0.35,0.06,0.54,0.27,0.23,0.41,0.28,0.41,0.26,0.40,1,0.19,0.33,0.57,0.26,0.49,0.36,0.38,0.09,0.24,0.35,0.24,-0.02,0.39,0.10,0.43,0.29,0.28,0.06,0.23
0.24,0.30,0.24,0.54,0.17,0.42,0.53,0.34,0.30,0.39,0.56,0.41,0.56,0.19,1,0.48,0.24,0.47,0.26,0.52,0.48,0.23,0.29,0.59,0.34,0.17,0.31,0.24,0.43,0.54,0.49,0.03,0.18
0.32,0.31,0.44,0.79,0.43,0.59,0.74,0.48,0.34,0.56,0.85,0.81,0.84,0.33,0.48,1,0.34,0.73,0.36,0.77,0.65,0.30,0.65,0.83,0.47,0.08,0.43,0.41,0.93,0.74,0.79,0.15,0.55
0.45,0.05,0.30,0.39,0.17,0.53,0.40,0.25,0.56,0.32,0.44,0.26,0.43,0.57,0.24,0.34,1,0.29,0.47,0.39,0.38,0.30,0.21,0.41,0.25,0.01,0.56,0.32,0.45,0.32,0.33,0.08,0.24
0.30,0.43,0.30,0.85,0.45,0.62,0.78,0.39,0.30,0.43,0.86,0.74,0.87,0.26,0.47,0.73,0.29,1,0.34,0.78,0.67,0.35,0.51,0.88,0.35,0.08,0.40,0.34,0.64,0.80,0.88,0.06,0.50
0.99,0.14,0.24,0.46,0.07,0.92,0.39,0.73,0.74,0.71,0.55,0.29,0.55,0.49,0.26,0.36,0.47,0.34,1,0.67,0.37,0.05,0.16,0.50,0.73,0.01,0.78,0.12,0.63,0.55,0.50,-0.03,0.26
0.64,0.32,0.34,0.89,0.38,0.83,0.81,0.80,0.59,0.83,0.94,0.71,0.95,0.36,0.52,0.77,0.39,0.78,0.67,1,0.64,0.29,0.45,0.93,0.80,0.07,0.65,0.32,0.78,0.89,0.93,0.08,0.46
0.34,0.33,0.42,0.74,0.50,0.58,0.72,0.33,0.31,0.37,0.74,0.63,0.73,0.38,0.48,0.65,0.38,0.67,0.37,0.64,1,0.35,0.46,0.73,0.31,0.06,0.38,0.26,0.59,0.65,0.65,0.00,0.34
0.03,0.17,0.11,0.39,0.24,0.19,0.50,0.11,0.01,0.12,0.33,0.36,0.33,0.09,0.23,0.30,0.30,0.35,0.05,0.29,0.35,1,0.18,0.35,0.08,0.02,0.07,0.16,0.22,0.29,0.31,-0.06,0.21
0.13,0.13,0.27,0.51,0.19,0.34,0.41,0.21,0.12,0.31,0.52,0.61,0.52,0.24,0.29,0.65,0.21,0.51,0.16,0.45,0.46,0.18,1,0.52,0.21,0.03,0.19,0.27,0.56,0.41,0.50,0.20,0.38
0.46,0.39,0.36,0.96,0.46,0.76,0.88,0.58,0.50,0.64,0.97,0.81,0.98,0.35,0.59,0.83,0.41,0.88,0.50,0.93,0.73,0.35,0.52,1,0.57,0.08,0.58,0.37,0.77,0.89,0.94,0.07,0.50
0.72,0.12,0.24,0.52,0.08,0.69,0.44,0.98,0.55,0.94,0.61,0.33,0.61,0.24,0.34,0.47,0.25,0.35,0.73,0.80,0.31,0.08,0.21,0.57,1,0.03,0.58,0.11,0.58,0.63,0.63,0.02,0.27
0.00,-0.00,0.03,0.07,-0.01,0.04,0.08,0.02,0.01,0.04,0.08,0.10,0.08,-0.02,0.17,0.08,0.01,0.08,0.01,0.07,0.06,0.02,0.03,0.08,0.03,1,0.04,0.02,0.06,0.05,0.07,0.03,-0.01
